No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
94.0,Malik Herring,26,DE,7,1.0,275.0,6-3,Georgia,11/9/1997,1,1.0,
52.0,Creed Humphrey,24,C,17,17.0,302.0,6-4,Oklahoma,6/28/1999,2,9.0,Kansas City Chiefs / 2nd / 63rd pick / 2021
17.0,Richie James,28,WR,9,1.0,185.0,5-9,Middle Tenn. St.,9/5/1995,5,1.0,San Francisco 49ers / 7th / 240th pick / 2018
44.0,Cam Jones,24,LB,17,1.0,227.0,6-2,Indiana,10/21/1999,Rook,2.0,
95.0,Chris Jones,29,DT,16,16.0,310.0,6-6,Mississippi St.,7/3/1994,7,18.0,Kansas City Chiefs / 2nd / 37th pick / 2016
31.0,Nic Jones,22,CB,9,0.0,189.0,6-0,Ball St.,10/15/2001,Rook,1.0,Kansas City Chiefs / 7th / 250th pick / 2023
56.0,George Karlaftis III,22,DE,16,16.0,263.0,6-4,Purdue,4/3/2001,1,8.0,Kansas City Chiefs / 1st / 30th pick / 2022
87.0,Travis Kelce,34,TE,15,15.0,250.0,6-5,Cincinnati,10/5/1989,10,8.0,Kansas City Chiefs / 3rd / 63rd pick / 2013
15.0,Patrick Mahomes,28,QB,16,16.0,225.0,6-2,Texas Tech,9/17/1995,6,15.0,Kansas City Chiefs / 1st / 10th pick / 2017
22.0,Trent McDuffie,23,CB,16,16.0,193.0,5-11,Washington,9/13/2000,1,15.0,Kansas City Chiefs / 1st / 21st pick / 2022
1.0,Jerick McKinnon,31,RB,12,0.0,209.0,5-9,Georgia Southern,5/3/1992,9,2.0,Minnesota Vikings / 3rd / 96th pick / 2014
24.0,Skyy Moore,23,WR,14,8.0,195.0,5-10,Western Michigan,9/10/2000,1,2.0,Kansas City Chiefs / 2nd / 54th pick / 2022
64.0,Wanya Morris,23,OL,14,4.0,307.0,6-6,"Tennessee,Oklahoma",10/10/2000,Rook,2.0,Kansas City Chiefs / 3rd / 92nd pick / 2023
77.0,Lucas Niang,25,T,14,0.0,315.0,6-6,TCU,8/19/1998,2,1.0,Kansas City Chiefs / 3rd / 96th pick / 2020
91.0,Derrick Nnadi,27,DT,17,17.0,317.0,6-1,Florida St.,5/9/1996,5,8.0,Kansas City Chiefs / 3rd / 75th pick / 2018
90.0,Charles Omenihu,26,DE,11,1.0,280.0,6-5,Texas,8/20/1997,4,2.0,Houston Texans / 5th / 161st pick / 2019
10.0,Isiah Pacheco,24,RB,14,13.0,216.0,5-10,Rutgers,3/2/1999,1,8.0,Kansas City Chiefs / 7th / 251st pick / 2022
64.0,Mike Pennel,32,DT,3,0.0,330.0,6-4,"Arizona St.,Colorado State-Pueblo",5/9/1991,9,0.0,
29.0,La'Mical Perine,25,RB,3,1.0,216.0,5-11,Florida,1/30/1998,3,1.0,New York Jets / 4th / 120th pick / 2020
34.0,Deneric Prince,23,RB,2,0.0,216.0,6-0,"Texas A&M,Tulsa",4/11/2000,Rook,0.0,
20.0,Justin Reid,26,S,16,16.0,207.0,6-1,Stanford,2/15/1997,5,6.0,Houston Texans / 3rd / 68th pick / 2018
4.0,Rashee Rice,23,WR,16,8.0,204.0,6-1,SMU,4/22/2000,Rook,8.0,Kansas City Chiefs / 2nd / 55th pick / 2023
8.0,Justyn Ross,24,WR,10,1.0,210.0,6-4,Clemson,12/15/1999,1,0.0,
79.0,Donovan Smith,30,T,12,12.0,338.0,6-6,Penn St.,6/23/1993,8,6.0,Tampa Bay Buccaneers / 2nd / 34th pick / 2015
65.0,Trey Smith,24,G,17,17.0,321.0,6-6,Tennessee,6/16/1999,2,7.0,Kansas City Chiefs / 6th / 226th pick / 2021
38.0,L'Jarius Sneed,26,CB,16,16.0,192.0,6-1,Louisiana Tech,1/21/1997,3,6.0,Kansas City Chiefs / 4th / 138th pick / 2020
74.0,Jawaan Taylor,26,T,17,17.0,330.0,6-5,Florida,11/25/1997,4,8.0,Jacksonville Jaguars / 2nd / 35th pick / 2019
53.0,BJ Thompson,24,DE,1,0.0,243.0,6-6,"Baylor,S.F. Austin",3/23/1999,Rook,0.0,Kansas City Chiefs / 5th / 166th pick / 2023
62.0,Joe Thuney,31,G,17,17.0,301.0,6-4,North Carolina St.,11/18/1992,7,13.0,New England Patriots / 3rd / 78th pick / 2016
19.0,Kadarius Toney,24,WR,13,2.0,193.0,6-0,Florida,1/27/1999,2,2.0,New York Giants / 1st / 20th pick / 2021
5.0,Tommy Townsend,27,P,17,0.0,191.0,6-1,Florida,11/12/1996,3,2.0,
23.0,Drue Tranquill,28,LB,16,8.0,234.0,6-2,Notre Dame,8/15/1995,4,5.0,Los Angeles Chargers / 4th / 130th pick / 2019
11.0,Marquez Valdes-Scantling,29,WR,16,10.0,206.0,6-4,"North Carolina St.,South Florida",10/10/1994,5,3.0,Green Bay Packers / 5th / 174th pick / 2018
76.0,Prince Tega Wanogho,26,T,3,0.0,308.0,6-5,Auburn,11/22/1997,3,0.0,Philadelphia Eagles / 6th / 210th pick / 2020
12.0,Montrell Washington,24,WR,6,0.0,170.0,5-10,Samford,3/14/1999,1,0.0,Denver Broncos / 5th / 162nd pick / 2022
35.0,Jaylen Watson,25,CB,16,2.0,197.0,6-2,"Washington St.,Ventura College",9/17/1998,1,2.0,Kansas City Chiefs / 7th / 243rd pick / 2022
84.0,Justin Watson,27,WR,16,8.0,215.0,6-2,Pennsylvania,4/4/1996,5,4.0,Tampa Bay Buccaneers / 5th / 144th pick / 2018
98.0,Tershawn Wharton,25,DT,17,1.0,280.0,6-1,Missouri S&T,6/25/1998,3,2.0,
2.0,Joshua Williams,24,CB,16,2.0,193.0,6-3,Fayetteville St.,10/17/1999,1,1.0,Kansas City Chiefs / 4th / 135th pick / 2022
41.0,James Winchester,34,LS,17,0.0,240.0,6-3,Oklahoma,8/6/1989,8,1.0,
,Team Total,26,,17,,244.1,6-2.1,,,3.2,,
