No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
25.0,Xavien Howard,30.0,LCB,13,13.0,203.0,6-1,Baylor,7/4/1993,7,4.0,Miami Dolphins / 2nd / 38th pick / 2016
68.0,Robert Hunt,27.0,RG,11,10.0,323.0,6-6,Louisiana,8/25/1996,3,5.0,Miami Dolphins / 2nd / 39th pick / 2020
30.0,Alec Ingold,27.0,FB,17,13.0,232.0,6-1,Wisconsin,7/9/1996,4,1.0,
9.0,Melvin Ingram,34.0,LB,3,0.0,247.0,6-2,South Carolina,4/26/1989,11,0.0,San Diego Chargers / 1st / 18th pick / 2012
46.0,Bruce Irvin,36.0,LB,0,0.0,250.0,6-3,"Butler (KS),West Virginia",11/1/1987,11,0.0,Seattle Seahawks / 1st / 15th pick / 2012
73.0,Austin Jackson,24.0,OL,16,16.0,310.0,6-5,USC,8/11/1999,3,8.0,Miami Dolphins / 1st / 18th pick / 2020
29.0,Brandon Jones,25.0,SS,16,6.0,191.0,6-0,Texas,4/2/1998,3,3.0,Miami Dolphins / 3rd / 70th pick / 2020
65.0,Robert Jones,24.0,OL,8,5.0,322.0,6-4,"Highland (KS),Middle Tenn. St.",1/28/1999,2,3.0,
9.0,Kelvin Joseph,24.0,CB,4,0.0,195.0,6-1,"LSU,Kentucky",11/11/1999,2,0.0,Dallas Cowboys / 2nd / 44th pick / 2021
4.0,Kader Kohou,25.0,CB,17,16.0,197.0,5-10,Texas A&M-Commerce,11/29/1998,1,5.0,
48.0,Tyler Kroft,31.0,TE,8,0.0,252.0,6-6,Rutgers,10/15/1992,8,0.0,Cincinnati Bengals / 3rd / 85th pick / 2015
70.0,Kendall Lamm,31.0,T,17,8.0,305.0,6-6,Appalachian St.,6/5/1992,8,6.0,
51.0,David Long,27.0,LB,17,17.0,225.0,5-11,West Virginia,10/12/1996,4,7.0,Tennessee Titans / 6th / 188th pick / 2019
31.0,Raheem Mostert,31.0,RB,15,15.0,212.0,5-10,Purdue,4/9/1992,8,9.0,
50.0,Calvin Munson,29.0,LB,5,0.0,240.0,6-1,San Diego St.,12/27/1994,6,0.0,
40.0,Nik Needham,27.0,CB,10,0.0,196.0,6-1,Texas-El Paso,11/4/1996,4,1.0,
34.0,Parry Nickerson,29.0,CB,5,0.0,182.0,5-10,Tulane,10/11/1994,5,0.0,New York Jets / 6th / 179th pick / 2018
91.0,Emmanuel Ogbah,30.0,NT,15,1.0,275.0,6-4,Oklahoma St.,11/6/1993,7,2.0,Cleveland Browns / 2nd / 32nd pick / 2016
15.0,Jaelan Phillips,24.0,LB,8,6.0,263.0,6-5,"UCLA,Miami (FL)",5/28/1999,2,3.0,Miami Dolphins / 1st / 18th pick / 2021
90.0,Jason Pierre-Paul,34.0,DE,2,0.0,275.0,6-5,"College of the Canyons (CA),South Florida",1/1/1989,13,0.0,New York Giants / 1st / 15th pick / 2010
96.0,Brandon Pili,24.0,DT,4,0.0,334.0,6-3,USC,4/2/1999,Rook,0.0,
5.0,Jalen Ramsey,29.0,CB,10,10.0,211.0,6-1,Florida St.,10/24/1994,7,7.0,Jacksonville Jaguars / 1st / 5th pick / 2016
47.0,Malik Reed,27.0,LB,0,0.0,245.0,6-2,Nevada,8/5/1996,4,0.0,
45.0,Duke Riley,29.0,LB,17,5.0,227.0,6-1,LSU,8/9/1994,6,3.0,Atlanta Falcons / 3rd / 75th pick / 2017
7.0,Jason Sanders,28.0,K,17,0.0,195.0,5-11,New Mexico,11/16/1995,5,4.0,Miami Dolphins / 7th / 229th pick / 2018
92.0,Zach Sieler,28.0,DT,17,17.0,300.0,6-6,Ferris St.,9/7/1995,5,9.0,Baltimore Ravens / 7th / 238th pick / 2018
24.0,Cam Smith,23.0,CB,15,0.0,186.0,6-1,South Carolina,12/21/2000,Rook,1.0,Miami Dolphins / 2nd / 51st pick / 2023
71.0,Kion Smith,25.0,T,9,0.0,300.0,6-5,Fayetteville St.,10/7/1998,1,1.0,
81.0,Durham Smythe,28.0,TE,16,14.0,248.0,6-5,Notre Dame,8/9/1995,5,4.0,Miami Dolphins / 4th / 123rd pick / 2018
1.0,Tua Tagovailoa,25.0,QB,17,17.0,225.0,6-1,Alabama,3/2/1998,3,16.0,Miami Dolphins / 1st / 5th pick / 2020
41.0,Channing Tindall,23.0,LB,17,0.0,236.0,6-2,Georgia,3/28/2000,1,1.0,Miami Dolphins / 3rd / 102nd pick / 2022
43.0,Andrew Van Ginkel,28.0,LOLB,17,11.0,242.0,6-4,Wisconsin,7/1/1995,4,6.0,Miami Dolphins / 5th / 151st pick / 2019
17.0,Jaylen Waddle,25.0,WR,14,14.0,185.0,5-10,Alabama,11/25/1998,2,10.0,Miami Dolphins / 1st / 6th pick / 2021
14.0,Mike White,28.0,QB,6,0.0,220.0,6-5,"South Florida,Western Kentucky",3/25/1995,2,0.0,Dallas Cowboys / 5th / 171st pick / 2018
94.0,Christian Wilkins,28.0,LDE,17,17.0,310.0,6-4,Clemson,12/20/1995,4,8.0,Miami Dolphins / 1st / 13th pick / 2019
58.0,Connor Williams,26.0,OL,9,9.0,310.0,6-5,Texas,5/12/1997,5,5.0,Dallas Cowboys / 2nd / 50th pick / 2018
11.0,Cedrick Wilson Jr.,28.0,WR,15,3.0,197.0,6-2,Boise St.,11/20/1995,4,3.0,Dallas Cowboys / 6th / 208th pick / 2018
23.0,Jeff Wilson,28.0,RB,10,0.0,205.0,6-0,North Texas,11/16/1995,5,2.0,
50.0,Chase Winovich,28.0,DE,3,0.0,251.0,6-3,Michigan,4/19/1995,4,0.0,New England Patriots / 3rd / 77th pick / 2019
77.0,Isaiah Wynn,28.0,T,7,7.0,305.0,6-2,Georgia,12/9/1995,4,4.0,New England Patriots / 1st / 23rd pick / 2018
,Team Total,27.3,,17,,240.9,6-2.1,,,4.4,,
