No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
66.0,Dylan Parham,24.0,G,17,17.0,332.0,6-2,Memphis,8/24/1999,1,6.0,Las Vegas Raiders / 3rd / 90th pick / 2022
75.0,Brandon Parker,28.0,T,5,1.0,320.0,6-8,North Carolina A&T,10/21/1995,5,1.0,Oakland Raiders / 3rd / 65th pick / 2018
24.0,Marcus Peters,30.0,RCB,12,12.0,197.0,6-0,Washington,1/9/1993,8,5.0,Kansas City Chiefs / 1st / 18th pick / 2015
20.0,Isaiah Pola-Mao,24.0,S,16,0.0,204.0,6-3,USC,6/30/1999,1,1.0,
27.0,Troy Pride Jr.,25.0,CB,1,0.0,195.0,5-11,Notre Dame,1/19/1998,3,0.0,Carolina Panthers / 4th / 113th pick / 2020
52.0,Malik Reed,27.0,DB,4,2.0,245.0,6-2,Nevada,8/5/1996,4,1.0,
13.0,Hunter Renfrow,28.0,WR,17,3.0,185.0,5-10,Clemson,12/21/1995,4,2.0,Oakland Raiders / 5th / 149th pick / 2019
21.0,Amik Robertson,25.0,CB,17,12.0,183.0,5-9,Louisiana Tech,7/6/1998,3,5.0,Las Vegas Raiders / 4th / 139th pick / 2020
97.0,Janarius Robinson,24.0,DE,6,2.0,263.0,6-5,Florida St.,5/5/1999,1,1.0,Minnesota Vikings / 4th / 134th pick / 2021
96.0,Isaac Rochell,28.0,DE,8,1.0,280.0,6-4,Notre Dame,4/22/1995,6,1.0,Los Angeles Chargers / 7th / 225th pick / 2017
99.0,Nesta Jade Silvera,23.0,DT,2,0.0,304.0,6-2,"Miami (FL),Arizona St.",1/23/2000,Rook,0.0,Las Vegas Raiders / 7th / 231st pick / 2023
29.0,Christopher Smith,23.0,S,12,0.0,197.0,5-10,Georgia,5/1/2000,Rook,1.0,Las Vegas Raiders / 5th / 170th pick / 2023
15.0,Jaylon Smith,28.0,LB,1,0.0,244.0,6-2,Notre Dame,6/14/1995,6,0.0,Dallas Cowboys / 2nd / 34th pick / 2016
41.0,Robert Spillane,28.0,LB,17,17.0,229.0,6-1,Western Michigan,12/14/1995,5,9.0,
33.0,Roderic Teamer,26.0,S,6,0.0,205.0,6-0,Tulane,5/12/1997,4,0.0,
90.0,Jerry Tillery,27.0,RDE,17,6.0,295.0,6-6,Notre Dame,10/8/1996,4,4.0,Los Angeles Chargers / 1st / 28th pick / 2019
11.0,Tre Tucker,22.0,WR,16,1.0,182.0,5-8,Cincinnati,3/8/2001,Rook,3.0,Las Vegas Raiders / 3rd / 100th pick / 2023
19.0,DJ Turner,26.0,WR,10,0.0,205.0,5-9,"Maryland,Pittsburgh",1/18/1997,1,0.0,
70.0,Greg Van Roten,33.0,G,17,17.0,295.0,6-4,Pennsylvania,2/26/1990,11,6.0,
35.0,Zamir White,24.0,RB,17,4.0,227.0,5-11,Georgia,9/18/1999,1,4.0,Las Vegas Raiders / 4th / 122nd pick / 2022
83.0,Kristian Wilkerson,26.0,WR,2,1.0,214.0,6-1,SE Missouri St.,1/10/1997,3,0.0,
9.0,Tyree Wilson,23.0,DE,17,0.0,263.0,6-5,"Texas A&M,Texas Tech",5/20/2000,Rook,2.0,Las Vegas Raiders / 1st / 7th pick / 2023
93.0,Byron Young,23.0,DT,6,0.0,292.0,6-3,Alabama,11/10/2000,Rook,0.0,Las Vegas Raiders / 3rd / 70th pick / 2023
,Team Total,26.7,,17,,244.6,6-1.9,,,3.7,,
