No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
15.0,Ka'imi Fairbairn,29.0,K,12,0.0,183.0,6-0,UCLA,1/29/1994,6,3.0,
77.0,George Fant,31.0,T,16,13.0,316.0,6-5,Western Kentucky,7/19/1992,7,7.0,
50.0,Kendrick Green,25.0,OL,4,3.0,315.0,6-4,Illinois,12/22/1998,2,1.0,Pittsburgh Steelers / 3rd / 87th pick / 2021
52.0,Jonathan Greenard,26.0,RDE,15,15.0,259.0,6-3,"Louisville,Florida",5/25/1997,3,8.0,Houston Texans / 3rd / 90th pick / 2020
0.0,Shaquill Griffin,28.0,RCB,10,6.0,198.0,6-0,Central Florida,7/20/1995,6,3.0,Seattle Seahawks / 3rd / 90th pick / 2017
35.0,Jake Hansen,25.0,LB,14,0.0,230.0,6-1,Illinois,6/19/1998,1,1.0,
48.0,Christian Harris,22.0,LB,16,12.0,232.0,6-2,Alabama,1/16/2001,1,6.0,Houston Texans / 3rd / 75th pick / 2022
67.0,Charlie Heck,27.0,T,6,4.0,311.0,6-8,North Carolina,11/20/1996,3,2.0,Houston Texans / 4th / 126th pick / 2020
43.0,Neville Hewitt,30.0,LB,16,0.0,234.0,6-2,Marshall,4/6/1993,8,1.0,
36.0,Brandon Hill,23.0,S,2,0.0,195.0,5-11,Pittsburgh,9/6/2000,Rook,0.0,Houston Texans / 7th / 248th pick / 2023
93.0,Kurt Hinish,24.0,DT,17,1.0,296.0,6-1,Notre Dame,4/27/1999,1,2.0,
20.0,Ka'dar Hollman,29.0,CB,17,1.0,196.0,6-0,Toledo,9/18/1994,4,2.0,Green Bay Packers / 6th / 185th pick / 2019
92.0,Dylan Horton,23.0,DE,10,0.0,275.0,6-4,"New Mexico,TCU",8/21/2000,Rook,1.0,Houston Texans / 4th / 109th pick / 2023
30.0,DeAndre Houston-Carson,30.0,DB,11,5.0,203.0,6-1,William & Mary,4/13/1993,7,3.0,Chicago Bears / 6th / 185th pick / 2016
71.0,Tytus Howard,27.0,T,7,7.0,322.0,6-5,Alabama St.,5/23/1996,4,3.0,Houston Texans / 1st / 23rd pick / 2019
55.0,Jerry Hughes,35.0,DE,17,2.0,254.0,6-2,TCU,8/13/1988,13,2.0,Indianapolis Colts / 1st / 31st pick / 2010
19.0,Xavier Hutchinson,23.0,WR,16,0.0,210.0,6-3,"Blinn College (TX),Iowa St.",6/1/2000,Rook,1.0,Houston Texans / 6th / 205th pick / 2023
56.0,Kerry Hyder,32.0,DE,2,0.0,275.0,6-2,Texas Tech,5/2/1991,8,0.0,
22.0,Kareem Jackson,35.0,CB,2,0.0,196.0,5-10,Alabama,4/10/1988,13,0.0,Houston Texans / 1st / 20th pick / 2010
88.0,Johnny Johnson,24.0,WR,1,0.0,199.0,6-1,Oregon,5/4/1999,1,0.0,
11.0,Cameron Johnston,31.0,P,13,0.0,194.0,5-11,Ohio St.,2/24/1992,5,2.0,
72.0,Josh Jones,26.0,T,13,3.0,339.0,6-7,Houston,6/22/1997,3,2.0,Arizona Cardinals / 3rd / 72nd pick / 2020
9.0,Brevin Jordan,23.0,TE,14,6.0,245.0,6-3,Miami (FL),7/16/2000,2,2.0,Houston Texans / 5th / 147th pick / 2021
40.0,Dalton Keene,24.0,TE,1,0.0,251.0,6-4,Virginia Tech,4/14/1999,3,0.0,New England Patriots / 3rd / 101st pick / 2020
18.0,Case Keenum,35.0,QB,2,2.0,220.0,6-1,Houston,2/17/1988,10,1.0,
25.0,Desmond King,29.0,CB,7,3.0,201.0,5-10,Iowa,12/14/1994,6,1.0,Los Angeles Chargers / 5th / 151st pick / 2017
42.0,Cory Littleton,30.0,LB,9,0.0,225.0,6-3,Washington,11/18/1993,7,1.0,
69.0,Shaq Mason,30.0,G,17,17.0,310.0,6-1,Georgia Tech,8/28/1993,8,7.0,New England Patriots / 4th / 131st pick / 2015
8.0,John Metchie,23.0,WR,16,0.0,195.0,6-0,Alabama,7/18/2000,1,1.0,Houston Texans / 2nd / 44th pick / 2022
10.0,Davis Mills,25.0,QB,6,0.0,225.0,6-4,Stanford,10/21/1998,2,1.0,Houston Texans / 3rd / 67th pick / 2021
79.0,Jimmy Morrissey,25.0,C,1,0.0,305.0,6-4,Pittsburgh,6/9/1998,2,0.0,Las Vegas Raiders / 7th / 230th pick / 2021
23.0,Eric Murray,29.0,S,6,4.0,199.0,5-11,Minnesota,1/7/1994,7,2.0,Kansas City Chiefs / 4th / 106th pick / 2016
21.0,Steven Nelson,30.0,CB,17,16.0,194.0,5-11,Oregon St.,1/22/1993,8,7.0,Kansas City Chiefs / 3rd / 98th pick / 2015
33.0,Dare Ogunbowale,29.0,RB,12,0.0,205.0,5-10,Wisconsin,5/4/1994,6,0.0,
68.0,Jarrett Patterson,24.0,OL,7,7.0,310.0,6-4,Notre Dame,9/1/1999,Rook,3.0,Houston Texans / 6th / 201st pick / 2023
6.0,Denzel Perryman,31.0,LB,12,11.0,240.0,5-11,Miami (FL),12/5/1992,8,5.0,San Diego Chargers / 2nd / 48th pick / 2015
31.0,Dameon Pierce,23.0,RB,14,7.0,215.0,5-10,Florida,2/19/2000,1,4.0,Houston Texans / 4th / 107th pick / 2022
5.0,Jalen Pitre,24.0,S,15,15.0,200.0,6-0,Baylor,6/3/1999,1,6.0,Houston Texans / 2nd / 37th pick / 2022
84.0,Teagan Quitoriano,23.0,TE,7,5.0,259.0,6-6,Oregon St.,3/15/2000,1,0.0,Houston Texans / 5th / 170th pick / 2022
98.0,Sheldon Rankins,29.0,DT,15,15.0,305.0,6-2,Louisville,4/2/1994,7,8.0,New Orleans Saints / 1st / 12th pick / 2016
91.0,Hassan Ridgeway,29.0,DT,3,1.0,305.0,6-3,Texas,11/2/1994,7,1.0,Indianapolis Colts / 4th / 116th pick / 2016
37.0,D'Angelo Ross,27.0,CB,13,0.0,190.0,5-9,New Mexico,10/29/1996,2,1.0,
41.0,Myjai Sanders,25.0,DE,7,0.0,248.0,6-5,Cincinnati,7/12/1998,1,1.0,Arizona Cardinals / 3rd / 100th pick / 2022
81.0,Eric Saubert,29.0,TE,9,1.0,253.0,6-5,Drake,5/1/1994,6,0.0,Atlanta Falcons / 5th / 174th pick / 2017
86.0,Dalton Schultz,27.0,TE,15,8.0,242.0,6-5,Stanford,7/11/1996,5,5.0,Dallas Cowboys / 4th / 137th pick / 2018
70.0,Juice Scruggs,23.0,OL,7,6.0,310.0,6-3,Penn St.,1/19/2000,Rook,2.0,Houston Texans / 2nd / 62nd pick / 2023
82.0,Steven Sims,26.0,WR,3,0.0,190.0,5-10,Kansas,3/31/1997,4,0.0,
26.0,Devin Singletary,26.0,RB,17,10.0,203.0,5-7,Florida Atlantic,9/3/1997,4,7.0,Buffalo Bills / 3rd / 74th pick / 2019
29.0,M.J. Stewart,28.0,S,8,1.0,205.0,5-11,North Carolina,9/16/1995,5,1.0,Tampa Bay Buccaneers / 2nd / 53rd pick / 2018
24.0,Derek Stingley Jr.,22.0,CB,11,11.0,195.0,6-1,LSU,6/20/2001,1,5.0,Houston Texans / 1st / 3rd pick / 2022
7.0,C.J. Stroud,22.0,QB,15,15.0,218.0,6-3,Ohio St.,10/3/2001,Rook,14.0,Houston Texans / 1st / 2nd pick / 2023
97.0,Teair Tart,26.0,DT,2,0.0,315.0,6-2,Florida International,2/28/1997,3,0.0,
4.0,Tavierre Thomas,27.0,CB,9,5.0,205.0,5-10,Ferris St.,3/11/1996,5,2.0,
39.0,Henry To'oTo'o,22.0,LB,14,6.0,228.0,6-2,"Tennessee,Alabama",1/5/2001,Rook,4.0,Houston Texans / 5th / 167th pick / 2023
78.0,Laremy Tunsil,29.0,T,14,14.0,316.0,6-5,Mississippi,8/2/1994,7,9.0,Miami Dolphins / 1st / 13th pick / 2016
32.0,Garret Wallow,24.0,LB,2,0.0,230.0,6-2,TCU,1/25/1999,2,0.0,Houston Texans / 5th / 170th pick / 2021
1.0,Jimmie Ward,32.0,S,10,10.0,193.0,5-11,Northern Illinois,7/18/1991,9,4.0,San Francisco 49ers / 1st / 30th pick / 2014
46.0,Jon Weeks,37.0,LS,17,0.0,245.0,5-10,Baylor,2/17/1986,13,1.0,
2.0,Robert Woods,31.0,WR,14,11.0,190.0,6-0,USC,4/10/1992,10,4.0,Buffalo Bills / 2nd / 41st pick / 2013
16.0,Ty Zentner,25.0,K,4,0.0,199.0,6-2,"Butler (KS),Kansas St.",6/7/1998,Rook,0.0,
,Team Total,26.9,,17,,242.9,6-1.6,,,4.1,,
