No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
42.0,Tony Fields,24.0,LB,17,4.0,222.0,6-0,"Arizona,West Virginia",6/18/1999,2,4.0,Cleveland Browns / 5th / 153rd pick / 2021
15.0,Joe Flacco,38.0,QB,5,5.0,245.0,6-6,"Pittsburgh,Delaware",1/16/1985,15,5.0,Baltimore Ravens / 1st / 18th pick / 2008
34.0,Jerome Ford,24.0,RB,17,12.0,210.0,5-10,"Alabama,Cincinnati",9/12/1999,1,6.0,Cleveland Browns / 5th / 156th pick / 2022
28.0,Mike Ford,28.0,LB,16,1.0,199.0,6-0,SE Missouri St.,8/4/1995,5,2.0,
95.0,Myles Garrett,28.0,DE,16,16.0,272.0,6-4,Texas A&M,12/29/1995,6,20.0,Cleveland Browns / 1st / 1st pick / 2017
3.0,Marquise Goodwin,33.0,WR,12,0.0,185.0,5-9,Texas,11/19/1990,10,1.0,Buffalo Bills / 3rd / 78th pick / 2013
31.0,Vincent Gray,24.0,DB,1,0.0,192.0,6-2,Michigan,12/28/1999,1,0.0,
38.0,A.J. Green,25.0,CB,3,0.0,198.0,6-2,Oklahoma St.,6/9/1998,3,0.0,
39.0,Matt Haack,29.0,P,1,0.0,205.0,6-0,Arizona St.,7/25/1994,6,0.0,
25.0,Kahlef Hailassie,23.0,CB,9,1.0,194.0,6-1,"Oregon,Independence (KS),Western Kentucky",11/9/2000,Rook,1.0,
30.0,Duron Harmon,32.0,S,4,0.0,205.0,6-0,Rutgers,1/24/1991,10,1.0,New England Patriots / 3rd / 91st pick / 2013
53.0,Nick Harris,25.0,C,17,2.0,293.0,6-1,Washington,11/13/1998,3,2.0,Cleveland Browns / 5th / 160th pick / 2020
93.0,Shelby Harris,32.0,DT,17,7.0,288.0,6-2,Illinois St.,8/11/1991,9,4.0,Oakland Raiders / 7th / 235th pick / 2014
33.0,Ronnie Hickman,22.0,S,10,4.0,209.0,6-1,Ohio St.,10/11/2001,Rook,3.0,
7.0,Dustin Hopkins,33.0,K,15,0.0,210.0,6-2,Florida St.,10/1/1990,8,4.0,Buffalo Bills / 6th / 177th pick / 2013
66.0,James Hudson,24.0,T,16,7.0,313.0,6-5,"Michigan,Cincinnati",5/13/1999,2,3.0,Cleveland Browns / 4th / 110th pick / 2021
47.0,Charley Hughlett,33.0,LS,17,0.0,251.0,6-4,Central Florida,5/16/1990,8,1.0,
27.0,Kareem Hunt,28.0,RB,15,2.0,216.0,5-11,Toledo,8/6/1995,6,3.0,Kansas City Chiefs / 3rd / 86th pick / 2017
90.0,Maurice Hurst Jr.,28.0,DT,13,0.0,290.0,6-2,Michigan,5/9/1995,5,2.0,Oakland Raiders / 5th / 140th pick / 2018
62.0,Siaki Ika,23.0,DT,4,0.0,335.0,6-3,"LSU,Baylor",11/7/2000,Rook,0.0,Cleveland Browns / 3rd / 98th pick / 2023
31.0,Deon Jackson,24.0,RB,1,0.0,218.0,6-0,Duke,2/18/1999,2,0.0,
79.0,Dawand Jones,22.0,T,11,9.0,374.0,6-8,Ohio St.,8/6/2001,Rook,4.0,Cleveland Browns / 4th / 111th pick / 2023
92.0,Sam Kamara,26.0,DE,2,0.0,272.0,6-0,Stony Brook,12/21/1997,2,0.0,
41.0,John Kelly,27.0,RB,0,0.0,205.0,5-10,Tennessee,10/4/1996,5,0.0,Los Angeles Rams / 6th / 176th pick / 2018
51.0,Jordan Kunaszyk,27.0,LB,5,0.0,235.0,6-3,California,10/15/1996,4,0.0,
48.0,Tanner McCalister,23.0,S,3,0.0,191.0,5-11,"Oklahoma St.,Ohio St.",1/27/2000,Rook,0.0,
57.0,Isaiah McGuire,22.0,DE,4,1.0,268.0,6-4,Missouri,7/27/2001,Rook,1.0,Cleveland Browns / 4th / 126th pick / 2023
26.0,Rodney McLeod,33.0,S,10,5.0,185.0,5-10,Virginia,6/23/1990,11,2.0,
29.0,Cameron Mitchell,22.0,CB,13,3.0,191.0,5-11,Northwestern,9/8/2001,Rook,2.0,Cleveland Browns / 5th / 142nd pick / 2023
8.0,Elijah Moore,23.0,WR,17,12.0,178.0,5-10,Mississippi,3/27/2000,2,5.0,New York Jets / 2nd / 34th pick / 2021
0.0,Greg Newsome II,23.0,CB,14,13.0,192.0,6-0,Northwestern,5/18/2000,2,6.0,Cleveland Browns / 1st / 26th pick / 2021
85.0,David Njoku,27.0,TE,16,16.0,246.0,6-4,Miami (FL),7/10/1996,6,7.0,Cleveland Browns / 1st / 29th pick / 2017
72.0,Ty Nsekhe,38.0,T,2,0.0,325.0,6-8,Texas St.,10/27/1985,11,0.0,
54.0,Ogbonnia Okoronkwo,28.0,DE,14,0.0,253.0,6-2,Oklahoma,4/24/1995,4,2.0,Los Angeles Rams / 5th / 160th pick / 2018
6.0,Jeremiah Owusu-Koramoah,24.0,LB,16,13.0,221.0,6-2,Notre Dame,11/4/1999,2,11.0,Cleveland Browns / 2nd / 52nd pick / 2021
36.0,Riley Patterson,24.0,K,2,0.0,190.0,6-0,Memphis,9/7/1999,2,0.0,
11.0,Donovan Peoples-Jones,24.0,WR,7,5.0,204.0,6-2,Michigan,2/19/1999,3,1.0,Cleveland Browns / 6th / 187th pick / 2020
55.0,Ethan Pocic,28.0,C,15,15.0,320.0,6-6,LSU,8/5/1995,6,5.0,Seattle Seahawks / 2nd / 58th pick / 2017
11.0,James Proche,27.0,WR,10,1.0,193.0,5-11,SMU,9/21/1996,3,0.0,Baltimore Ravens / 6th / 201st pick / 2020
99.0,Za'Darius Smith,31.0,DE,16,16.0,270.0,6-4,"East Mississippi CC,Kentucky",9/8/1992,8,9.0,Baltimore Ravens / 4th / 122nd pick / 2015
20.0,Pierre Strong,25.0,RB,17,1.0,215.0,5-11,South Dakota St.,12/10/1998,1,2.0,New England Patriots / 4th / 127th pick / 2022
44.0,Sione Takitaki,28.0,RLB/MLB,15,7.0,245.0,6-1,BYU,6/8/1995,4,5.0,Cleveland Browns / 3rd / 80th pick / 2019
77.0,Wyatt Teller,29.0,G,17,16.0,315.0,6-4,Virginia Tech,11/21/1994,5,7.0,Buffalo Bills / 5th / 166th pick / 2018
35.0,Charlie Thomas,23.0,LB,4,0.0,216.0,6-3,"Georgia Tech,Stanford",1/31/2000,Rook,0.0,
17.0,Dorian Thompson-Robinson,24.0,QB,8,3.0,203.0,6-2,UCLA,11/14/1999,Rook,1.0,Cleveland Browns / 5th / 140th pick / 2023
1.0,Juan Thornhill,28.0,S,11,11.0,205.0,6-0,Virginia,10/19/1995,4,4.0,Kansas City Chiefs / 2nd / 63rd pick / 2019
19.0,Cedric Tillman,23.0,WR,14,3.0,215.0,6-3,Tennessee,4/19/2000,Rook,2.0,Cleveland Browns / 3rd / 74th pick / 2023
94.0,Dalvin Tomlinson,29.0,DT,16,16.0,335.0,6-3,Alabama,2/28/1994,6,8.0,New York Giants / 2nd / 55th pick / 2017
5.0,Anthony Walker,28.0,MLB,12,12.0,235.0,6-1,Northwestern,8/8/1995,6,7.0,Indianapolis Colts / 5th / 161st pick / 2017
10.0,P.J. Walker,28.0,QB,6,2.0,215.0,5-11,Temple,2/26/1995,3,2.0,
21.0,Denzel Ward,26.0,CB,13,11.0,190.0,5-11,Ohio St.,4/28/1997,5,9.0,Cleveland Browns / 1st / 4th pick / 2018
4.0,Deshaun Watson,28.0,QB,6,6.0,223.0,6-3,Clemson,9/14/1995,6,4.0,Houston Texans / 1st / 12th pick / 2017
69.0,Leroy Watson,25.0,T,7,0.0,311.0,6-4,"Hutchinson (KS),Texas-San Antonio",6/10/1998,1,0.0,
71.0,Jedrick Wills Jr.,24.0,T,8,8.0,307.0,6-4,Alabama,5/17/1999,3,3.0,Cleveland Browns / 1st / 10th pick / 2020
91.0,Alex Wright,23.0,DE,16,1.0,267.0,6-5,Ala-Birmingham,9/5/2000,1,3.0,Cleveland Browns / 3rd / 78th pick / 2022
56.0,Luke Wypler,22.0,C,5,1.0,303.0,6-3,Ohio St.,5/3/2001,Rook,1.0,Cleveland Browns / 6th / 190th pick / 2023
,Team Total,26.7,,17,,241.2,6-1.9,,,3.9,,
