No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
52.0,D'Marco Jackson,25.0,LB,17,0.0,233.0,6-1,Appalachian St.,7/20/1998,1,2.0,New Orleans Saints / 5th / 161st pick / 2022
38.0,Shemar Jean-Charles,25.0,CB,3,0.0,184.0,5-10,Appalachian St.,6/20/1998,2,0.0,Green Bay Packers / 5th / 178th pick / 2021
83.0,Juwan Johnson,27.0,TE,13,11.0,231.0,6-4,"Oregon,Penn St.",9/13/1996,3,3.0,
28.0,Lonnie Johnson Jr.,28.0,CB,12,0.0,221.0,6-2,"Garden City (KS),Kentucky",11/4/1995,4,1.0,Houston Texans / 2nd / 54th pick / 2019
34.0,Tony Jones,26.0,RB,4,1.0,224.0,5-11,Notre Dame,11/24/1997,3,1.0,
94.0,Cameron Jordan,34.0,DE,17,17.0,287.0,6-4,California,7/10/1989,12,9.0,New Orleans Saints / 1st / 24th pick / 2011
41.0,Alvin Kamara,28.0,RB,13,12.0,215.0,5-10,"Alabama,Hutchinson (KS),Tennessee",7/25/1995,6,8.0,New Orleans Saints / 3rd / 67th pick / 2017
18.0,Keith Kirkwood,29.0,WR,13,4.0,210.0,6-3,"Hawaii,Temple",12/26/1994,5,0.0,
92.0,Tanoh Kpassagnon,29.0,DE,17,0.0,289.0,6-7,Villanova,6/14/1994,6,2.0,Kansas City Chiefs / 2nd / 59th pick / 2017
62.0,Tommy Kraemer,25.0,G,4,0.0,319.0,6-6,Notre Dame,4/16/1998,2,0.0,
23.0,Marshon Lattimore,27.0,CB,10,10.0,192.0,6-0,Ohio St.,5/19/1996,6,4.0,New Orleans Saints / 1st / 11th pick / 2017
54.0,Cory Littleton,30.0,LB,1,0.0,225.0,6-3,Washington,11/18/1993,7,0.0,
32.0,Tyrann Mathieu,31.0,S,17,17.0,190.0,5-9,LSU,5/13/1992,10,7.0,Arizona Cardinals / 3rd / 69th pick / 2013
6.0,Marcus Maye,30.0,SS,7,7.0,207.0,6-0,Florida,3/9/1993,6,3.0,New York Jets / 2nd / 39th pick / 2017
78.0,Erik McCoy,26.0,C,17,17.0,303.0,6-4,Texas A&M,8/27/1997,4,9.0,New Orleans Saints / 2nd / 48th pick / 2019
33.0,Kirk Merritt,26.0,WR,1,0.0,210.0,6-0,"Oregon,Texas A&M,East Mississippi CC,Arkansas St.",1/5/1997,3,0.0,
25.0,Kendre Miller,21.0,RB,8,0.0,220.0,6-0,TCU,6/11/2002,Rook,2.0,New Orleans Saints / 3rd / 71st pick / 2023
37.0,Jordan Mims,24.0,RB,2,0.0,205.0,6-0,Fresno St.,6/16/1999,Rook,0.0,
87.0,Foster Moreau,26.0,TE,15,10.0,250.0,6-4,LSU,5/6/1997,4,2.0,Oakland Raiders / 4th / 137th pick / 2019
54.0,PJ Mustipher,24.0,DT,4,0.0,320.0,6-4,Penn St.,11/10/1999,Rook,0.0,
12.0,Chris Olave,23.0,WR,16,11.0,187.0,6-0,Ohio St.,6/27/2000,1,10.0,New Orleans Saints / 1st / 11th pick / 2022
75.0,Andrus Peat,30.0,OL,16,12.0,316.0,6-7,Stanford,11/4/1993,8,5.0,New Orleans Saints / 1st / 13th pick / 2015
70.0,Trevor Penning,24.0,T,17,5.0,325.0,6-7,Northern Iowa,5/15/1999,1,3.0,New Orleans Saints / 1st / 19th pick / 2022
17.0,A.T. Perry,24.0,WR,10,3.0,205.0,6-5,Wake Forest,10/26/1999,Rook,2.0,New Orleans Saints / 6th / 195th pick / 2023
91.0,Kyle Phillips,26.0,DE,5,0.0,277.0,6-4,Tennessee,5/5/1997,4,0.0,
54.0,Jason Pierre-Paul,34.0,DE,1,0.0,275.0,6-5,"College of the Canyons (CA),South Florida",1/1/1989,13,0.0,New York Giants / 1st / 15th pick / 2010
46.0,Adam Prentice,26.0,FB,13,1.0,245.0,6-0,South Carolina,1/16/1997,2,0.0,
71.0,Ryan Ramczyk,29.0,T,12,12.0,314.0,6-6,Wisconsin,4/22/1994,6,6.0,New Orleans Saints / 1st / 32nd pick / 2017
97.0,Malcolm Roach,25.0,DL,12,0.0,290.0,6-3,Texas,6/9/1998,3,1.0,
51.0,Cesar Ruiz,24.0,OL,16,16.0,316.0,6-4,Michigan,6/14/1999,3,7.0,New Orleans Saints / 1st / 24th pick / 2020
64.0,Nick Saldiveri,23.0,OL,4,0.0,316.0,6-6,Old Dominion,8/14/2000,Rook,0.0,New Orleans Saints / 4th / 103rd pick / 2023
99.0,Khalen Saunders,27.0,DT,17,17.0,324.0,6-0,Western Illinois,8/9/1996,4,8.0,Kansas City Chiefs / 3rd / 84th pick / 2019
45.0,Nephi Sewell,25.0,LB,16,0.0,228.0,6-0,"Nevada,Utah",12/19/1998,1,1.0,
22.0,Rashid Shaheed,25.0,WR,15,8.0,180.0,6-0,Weber St.,8/31/1998,1,8.0,
93.0,Nathan Shepherd,30.0,DT,17,17.0,315.0,6-4,Fort Hays St.,10/9/1993,5,9.0,New York Jets / 3rd / 72nd pick / 2018
25.0,Daniel Sorensen,33.0,S,2,0.0,208.0,6-2,BYU,3/5/1990,9,0.0,
42.0,Ty Summers,28.0,LB,15,0.0,241.0,6-1,TCU,12/31/1995,4,1.0,Green Bay Packers / 7th / 226th pick / 2019
1.0,Alontae Taylor,25.0,CB,17,13.0,199.0,6-0,Tennessee,12/3/1998,1,6.0,New Orleans Saints / 2nd / 49th pick / 2022
13.0,Michael Thomas,30.0,WR,10,7.0,212.0,6-3,Ohio St.,3/3/1993,7,4.0,New Orleans Saints / 2nd / 47th pick / 2016
98.0,Payton Turner,24.0,DE,2,0.0,270.0,6-6,Houston,1/7/1999,2,0.0,New Orleans Saints / 1st / 28th pick / 2021
20.0,Pete Werner,24.0,LB,16,16.0,242.0,6-3,Ohio St.,6/5/1999,2,9.0,New Orleans Saints / 2nd / 60th pick / 2021
21.0,Jamaal Williams,28.0,RB,13,4.0,224.0,6-0,BYU,4/3/1995,6,2.0,Green Bay Packers / 4th / 134th pick / 2017
2.0,Jameis Winston,29.0,QB,7,0.0,231.0,6-4,Florida St.,1/6/1994,8,1.0,Tampa Bay Buccaneers / 1st / 1st pick / 2015
49.0,Zach Wood,30.0,LS,17,0.0,255.0,6-3,SMU,1/10/1993,6,1.0,
27.0,Isaac Yiadom,27.0,CB,17,8.0,188.0,6-1,Boston Col.,2/20/1996,5,4.0,Denver Broncos / 3rd / 99th pick / 2018
67.0,Landon Young,26.0,T,13,4.0,321.0,6-7,Kentucky,8/21/1997,2,3.0,New Orleans Saints / 6th / 206th pick / 2021
,Team Total,27.3,,17,,244.9,6-2.4,,,4.2,,
