No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
75.0,Ethan Driskell (NON),25.0,T,0,0.0,313.0,6-8,Marshall,6/29/2000,1,,
91.0,Felix Anudike-Uzomah (IR),23.0,DE,0,0.0,255.0,6-4,Kansas St.,1/24/2002,2,,Kansas City Chiefs / 1st / 31st pick / 2023
88.0,Jake Briningstool (IR),23.0,TE,0,0.0,240.0,6-6,Clemson,12/9/2002,Rook,,
26.0,Deon Bush (IR),32.0,S,0,0.0,200.0,6-0,Miami (FL),8/14/1993,9,,Chicago Bears / 4th / 124th pick / 2016
50.0,Brandon George (IR),,LB,0,0.0,240.0,6-3,Pittsburgh,,Rook,,
38.0,Keaontay Ingram (IR),26.0,RB,0,0.0,220.0,6-0,"Texas,USC",10/26/1999,3,,Arizona Cardinals / 6th / 201st pick / 2022
13.0,Nazeeh Johnson (IR),27.0,S,0,0.0,199.0,5-10,Marshall,7/17/1998,3,,Kansas City Chiefs / 7th / 259th pick / 2022
98.0,Janarius Robinson (IR),26.0,DE,0,0.0,263.0,6-5,Florida St.,5/5/1999,2,,Minnesota Vikings / 4th / 134th pick / 2021
,Eric Scott (IR),27.0,CB,0,0.0,202.0,6-2,"Butler (KS),Southern Miss",8/7/1998,Rook,,Dallas Cowboys / 6th / 178th pick / 2023
,Team Total,26.6,,1,,242.7,6-2.1,,,3.9,,
