No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
57.0,Connor O'Toole,23.0,LB,0,0.0,248.0,6-3,Utah,8/27/2002,Rook,,
39.0,Ty Okada,26.0,FS,1,0.0,193.0,5-11,Montana St.,6/4/1999,2,,
55.0,Olusegun Oluwatimi,26.0,C,0,0.0,309.0,6-3,"Air Force,Virginia,Michigan",8/5/1999,2,,Seattle Seahawks / 5th / 154th pick / 2023
40.0,Robbie Ouzts,23.0,FB,1,1.0,274.0,6-3,Alabama,9/6/2002,Rook,,Seattle Seahawks / 5th / 175th pick / 2025
28.0,Nehemiah Pritchett,24.0,CB,1,0.0,188.0,6-0,Auburn,2/11/2001,1,,Seattle Seahawks / 5th / 136th pick / 2024
90.0,Jarran Reed,33.0,NT,1,1.0,315.0,6-3,"East Mississippi CC,Alabama",12/16/1992,9,,Seattle Seahawks / 2nd / 49th pick / 2016
78.0,Mason Richman,23.0,G,0,0.0,307.0,6-5,Iowa,5/7/2002,Rook,,Seattle Seahawks / 7th / 234th pick / 2025
38.0,Brady Russell,27.0,FB,1,0.0,250.0,6-3,Colorado,8/31/1998,2,,
81.0,Eric Saubert,31.0,TE,1,0.0,253.0,6-5,Drake,5/1/1994,8,,Atlanta Falcons / 5th / 174th pick / 2017
11.0,Jaxon Smith-Njigba,23.0,WR,1,1.0,197.0,6-0,Ohio St.,2/14/2002,2,,Seattle Seahawks / 1st / 20th pick / 2023
41.0,Chris Stoll,27.0,LS,1,0.0,255.0,6-2,Penn St.,8/3/1998,2,,
61.0,Jalen Sundell,26.0,C,1,1.0,301.0,6-5,North Dakota St.,10/18/1999,1,,
44.0,Chazz Surratt,28.0,LB,1,0.0,233.0,6-2,North Carolina,2/16/1997,4,,Minnesota Vikings / 3rd / 78th pick / 2021
42.0,Drake Thomas,25.0,LB,1,0.0,228.0,5-11,North Carolina St.,2/25/2000,2,,
9.0,Kenneth Walker III,25.0,RB,1,1.0,211.0,5-9,"Wake Forest,Michigan St.",10/20/2000,3,,Seattle Seahawks / 2nd / 41st pick / 2022
82.0,Cody White,27.0,WR,1,0.0,227.0,6-3,Michigan St.,11/28/1998,4,,
99.0,Leonard Williams,31.0,DE,1,1.0,310.0,6-5,USC,6/20/1994,10,,New York Jets / 1st / 6th pick / 2015
21.0,Devon Witherspoon,25.0,CB,1,1.0,185.0,6-0,Illinois,12/11/2000,2,,Seattle Seahawks / 1st / 5th pick / 2023
27.0,Riq Woolen,26.0,CB,1,1.0,210.0,6-4,Texas-San Antonio,5/2/1999,3,,Seattle Seahawks / 5th / 153rd pick / 2022
83.0,Dareke Young,26.0,WR,0,0.0,224.0,6-2,Lenoir-Rhyne,6/4/1999,3,,Seattle Seahawks / 7th / 233rd pick / 2022
76.0,Grey Zabel,23.0,OG,1,1.0,316.0,6-6,North Dakota St.,3/30/2002,Rook,,Seattle Seahawks / 1st / 18th pick / 2025
97.0,Johnathan Hankins (NON),33.0,DT,0,0.0,335.0,6-3,Ohio St.,3/30/1992,12,,New York Giants / 2nd / 49th pick / 2013
98.0,Rylie Mills (NON),24.0,DL,0,0.0,290.0,6-5,Notre Dame,8/20/2001,Rook,,Seattle Seahawks / 5th / 142nd pick / 2025
64.0,Christian Haynes (IRD),25.0,OG,0,0.0,318.0,6-2,Connecticut,4/13/2000,1,,Seattle Seahawks / 3rd / 81st pick / 2024
30.0,AJ Finley (IR),24.0,S,0,0.0,188.0,6-0,Mississippi,9/14/2001,2,,
25.0,Kenny McIntosh (IR),25.0,RB,0,0.0,204.0,6-0,Georgia,3/3/2000,2,,Seattle Seahawks / 7th / 237th pick / 2023
,Team Total,26.2,,1,,245.8,6-2.3,,,3.3,,
