No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
12.0,Puka Nacua,24.0,WR,1,1.0,212.0,6-2,"Washington,BYU",5/29/2001,2,,Los Angeles Rams / 5th / 177th pick / 2023
84.0,Colby Parkinson,26.0,TE,1,0.0,265.0,6-7,Stanford,1/8/1999,5,,Seattle Seahawks / 4th / 133rd pick / 2020
68.0,David Quessenberry,35.0,OL,0,0.0,306.0,6-5,San Jose St.,8/24/1990,8,,Houston Texans / 6th / 176th pick / 2013
51.0,Troy Reeder,31.0,LB,1,0.0,236.0,6-3,"Penn St.,Delaware",9/13/1994,6,,
65.0,Coleman Shelton,30.0,C,1,1.0,285.0,6-5,Washington,7/28/1995,6,,
19.0,Xavier Smith,28.0,WR,1,0.0,176.0,5-9,Florida A&M,9/21/1997,1,,
48.0,Omar Speights,24.0,LB,1,1.0,228.0,6-1,"Oregon St.,LSU",3/2/2001,1,,
9.0,Matthew Stafford,37.0,QB,1,1.0,214.0,6-3,Georgia,2/7/1988,16,,Detroit Lions / 1st / 1st pick / 2009
10.0,Josaiah Stewart,22.0,OLB,1,0.0,249.0,6-1,"Coastal Carolina,Michigan",4/26/2003,Rook,,Los Angeles Rams / 3rd / 90th pick / 2025
91.0,Kobie Turner,26.0,DE,1,1.0,297.0,6-2,"Richmond,Wake Forest",4/26/1999,2,,Los Angeles Rams / 3rd / 89th pick / 2023
8.0,Jared Verse,25.0,OLB,1,1.0,260.0,6-4,"Albany (NY),Florida St.",11/4/2000,1,,Los Angeles Rams / 1st / 19th pick / 2024
30.0,Josh Wallace,25.0,CB,1,0.0,189.0,6-0,"Massachusetts,Michigan",7/5/2000,1,,
47.0,Alex Ward,26.0,LS,1,0.0,241.0,6-4,Central Florida,4/21/1999,2,,
88.0,Jordan Whittington,25.0,WR,1,0.0,202.0,6-1,Texas,10/1/2000,1,,Los Angeles Rams / 6th / 213th pick / 2024
31.0,Darious Williams,32.0,CB,0,0.0,192.0,5-9,Ala-Birmingham,3/15/1993,7,,
23.0,Kyren Williams,25.0,RB,1,1.0,202.0,5-9,Notre Dame,8/26/2000,3,,Los Angeles Rams / 5th / 164th pick / 2022
4.0,Ahkello Witherspoon,30.0,CB,1,1.0,195.0,6-2,Colorado,3/21/1995,8,,San Francisco 49ers / 3rd / 66th pick / 2017
0.0,Byron Young,27.0,OLB,1,1.0,258.0,6-2,"Georgia Military,Tennessee",3/13/1998,2,,Los Angeles Rams / 3rd / 77th pick / 2023
96.0,Keir Thomas (IR),27.0,OLB,0,0.0,260.0,6-2,"South Carolina,Florida St.",1/25/1998,3,,
,Team Total,26.4,,1,,243.2,6-2.0,,,3.2,,
