No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
19.0,Adam Thielen,35.0,WR,1,0.0,195.0,6-2,Minnesota St.,8/22/1990,11,,
37.0,Tavierre Thomas,29.0,S,1,0.0,205.0,5-10,Ferris St.,3/11/1996,7,,
15.0,Dallas Turner,22.0,OLB,1,0.0,247.0,6-3,Alabama,2/2/2003,1,,Minnesota Vikings / 1st / 17th pick / 2024
43.0,Andrew Van Ginkel,30.0,OLB,1,1.0,242.0,6-4,Wisconsin,7/1/1995,6,,Miami Dolphins / 5th / 151st pick / 2019
24.0,Jay Ward,25.0,S,1,0.0,188.0,6-1,LSU,7/13/2000,2,,Minnesota Vikings / 4th / 134th pick / 2023
11.0,Carson Wentz,33.0,QB,0,0.0,237.0,6-5,North Dakota St.,12/30/1992,9,,Philadelphia Eagles / 1st / 2nd pick / 2016
99.0,Elijah Williams,23.0,DL,0,0.0,270.0,6-3,Morgan St.,9/9/2002,Rook,,
55.0,Eric Wilson,31.0,LB,1,0.0,230.0,6-1,Cincinnati,9/26/1994,8,,
17.0,Ryan Wright,25.0,P,1,0.0,245.0,6-3,Tulane,6/1/2000,3,,
85.0,Ben Yurosek,,TE,1,0.0,245.0,6-4,Georgia,,Rook,,
3.0,Jordan Addison (SUS),23.0,WR,0,0.0,175.0,5-11,"Pittsburgh,USC",1/27/2002,2,,Minnesota Vikings / 1st / 23rd pick / 2023
86.0,Gavin Bartholomew (PUP),22.0,TE,0,0.0,246.0,6-5,Pittsburgh,4/30/2003,Rook,,Minnesota Vikings / 6th / 202nd pick / 2025
96.0,Tyler Batty (IRD),,OLB,0,0.0,271.0,6-6,BYU,,Rook,,
30.0,C.J. Ham (IRD),32.0,FB,0,0.0,250.0,5-11,Augustana (SD),7/22/1993,8,,
63.0,Zeke Correll (IR),,OL,0,0.0,307.0,6-3,North Carolina St.,,Rook,,
4.0,Rondale Moore (IR),25.0,WR,0,0.0,181.0,5-7,Purdue,6/9/2000,4,,Arizona Cardinals / 2nd / 49th pick / 2021
69.0,Matt Nelson (IR),30.0,OL,0,0.0,315.0,6-7,Iowa,12/19/1995,5,,
,Alexander Williams (IR),,DL,0,0.0,291.0,6-7,Middle Tenn. St.,,Rook,,
,Team Total,26.2,,1,,239.7,6-1.9,,,3.8,,
