No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
85.0,Tucker Kraft,25.0,TE,1,1.0,259.0,6-5,South Dakota St.,11/3/2000,2,,Green Bay Packers / 3rd / 78th pick / 2023
10.0,Jordan Love,27.0,QB,1,1.0,219.0,6-4,Utah St.,11/2/1998,4,,Green Bay Packers / 1st / 26th pick / 2020
58.0,Isaiah McDuffie,26.0,LB,1,1.0,227.0,6-1,Boston Col.,7/21/1999,4,,Green Bay Packers / 6th / 220th pick / 2021
29.0,Xavier McKinney,27.0,S,1,1.0,201.0,6-0,Alabama,8/8/1998,5,,New York Giants / 2nd / 36th pick / 2020
17.0,Brandon McManus,34.0,K,1,0.0,201.0,6-3,Temple,7/25/1991,11,,
16.0,Bo Melton,26.0,CB,1,0.0,189.0,5-11,Rutgers,5/18/1999,2,,Seattle Seahawks / 7th / 229th pick / 2022
77.0,Jordan Morgan,24.0,OT,1,0.0,311.0,6-5,Arizona,8/4/2001,1,,Green Bay Packers / 1st / 25th pick / 2024
88.0,Luke Musgrave,25.0,TE,1,1.0,253.0,6-6,Oregon St.,9/2/2000,2,,Green Bay Packers / 2nd / 42nd pick / 2023
31.0,Nick Niemann,28.0,LB,1,0.0,234.0,6-3,Iowa,12/2/1997,4,,Los Angeles Chargers / 6th / 185th pick / 2021
25.0,Keisean Nixon,28.0,CB,1,1.0,200.0,5-10,South Carolina,6/22/1997,6,,
27.0,Kitan Oladapo,25.0,S,1,0.0,216.0,6-2,Oregon St.,10/10/2000,1,,Green Bay Packers / 5th / 169th pick / 2024
42.0,Matthew Orzech,30.0,LS,1,0.0,245.0,6-3,Azusa Pacific,4/12/1995,6,,
1.0,Micah Parsons,26.0,DL,1,0.0,245.0,6-3,Penn St.,5/26/1999,4,,Dallas Cowboys / 1st / 12th pick / 2021
11.0,Jayden Reed,25.0,WR,1,0.0,187.0,5-11,"Western Michigan,Michigan St.",4/28/2000,2,,Green Bay Packers / 2nd / 50th pick / 2023
75.0,Sean Rhyan,25.0,G,1,1.0,321.0,6-5,UCLA,9/15/2000,3,,Green Bay Packers / 3rd / 92nd pick / 2022
89.0,Ben Sims,25.0,TE,0,0.0,250.0,6-5,Baylor,5/16/2000,2,,
99.0,Barryn Sorrell,23.0,DL,0,0.0,256.0,6-3,Texas,12/22/2002,Rook,,Green Bay Packers / 4th / 124th pick / 2025
93.0,Nazir Stackhouse,23.0,DT,1,0.0,327.0,6-4,Georgia,4/18/2002,Rook,,
50.0,Zach Tom,26.0,OL,1,1.0,304.0,6-4,Wake Forest,3/26/1999,3,,Green Bay Packers / 4th / 140th pick / 2022
24.0,Carrington Valentine,24.0,CB,1,1.0,189.0,6-0,Kentucky,9/9/2001,2,,Green Bay Packers / 7th / 232nd pick / 2023
90.0,Lukas Van Ness,24.0,DL,1,1.0,272.0,6-5,Iowa,7/6/2001,2,,Green Bay Packers / 1st / 13th pick / 2023
7.0,Quay Walker,25.0,LB,1,1.0,241.0,6-4,Georgia,5/8/2000,3,,Green Bay Packers / 1st / 22nd pick / 2022
63.0,Rasheed Walker,25.0,T,1,1.0,324.0,6-6,Penn St.,2/13/2000,3,,Green Bay Packers / 7th / 249th pick / 2022
19.0,Daniel Whelan,26.0,P,1,0.0,216.0,6-5,UC Davis,2/10/1999,2,,
13.0,Dontayvion Wicks,24.0,WR,1,0.0,206.0,6-1,Virginia,6/16/2001,2,,Green Bay Packers / 5th / 159th pick / 2023
33.0,Evan Williams,24.0,S,1,0.0,200.0,5-11,"Fresno St.,Oregon",7/28/2001,1,,Green Bay Packers / 4th / 111th pick / 2024
83.0,Savion Williams,24.0,WR,1,0.0,222.0,6-4,TCU,11/22/2001,Rook,,Green Bay Packers / 3rd / 87th pick / 2025
2.0,Malik Willis,26.0,QB,0,0.0,225.0,6-1,"Auburn,Liberty",5/25/1999,3,,Tennessee Titans / 3rd / 86th pick / 2022
23.0,Emanuel Wilson,26.0,RB,1,0.0,226.0,5-10,"Johnson C. Smith,Fort Valley St.",5/8/1999,2,,
96.0,Colby Wooden,25.0,DL,1,1.0,273.0,6-4,Auburn,12/21/2000,2,,Green Bay Packers / 4th / 116th pick / 2023
95.0,Devonte Wyatt,27.0,DL,1,1.0,304.0,6-3,"Hutchinson (KS),Georgia",3/31/1998,3,,Green Bay Packers / 1st / 28th pick / 2022
45.0,Collin Oliver (PUP),23.0,DL,0,0.0,240.0,6-2,Oklahoma St.,9/23/2002,Rook,,Green Bay Packers / 5th / 159th pick / 2025
9.0,Christian Watson (PUP),26.0,WR,0,0.0,208.0,6-4,North Dakota St.,5/12/1999,3,,Green Bay Packers / 2nd / 34th pick / 2022
73.0,John Williams (PUP),23.0,G,0,0.0,322.0,6-4,Cincinnati,1/17/2002,Rook,,Green Bay Packers / 7th / 250th pick / 2025
32.0,MarShawn Lloyd (IRD),24.0,RB,0,0.0,220.0,5-9,"South Carolina,USC",1/5/2001,1,,Green Bay Packers / 3rd / 88th pick / 2024
62.0,Jacob Monk (IRD),24.0,OL,0,0.0,308.0,6-3,Duke,6/4/2001,1,,Green Bay Packers / 5th / 163rd pick / 2024
79.0,Travis Glover (IR),25.0,T,0,0.0,317.0,6-6,Georgia St.,8/17/2000,1,,Green Bay Packers / 6th / 202nd pick / 2024
60.0,Keith Randolph (IR),,DL,0,0.0,296.0,6-4,Illinois,,Rook,,
,Team Total,25.6,,1,,246.7,6-2.7,,,2.8,,
