No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
6.0,Kyler Gordon,26.0,DB,0,0.0,200.0,5-11,Washington,12/17/1999,3,,Chicago Bears / 2nd / 39th pick / 2022
92.0,Daniel Hardy,27.0,DL,1,0.0,255.0,6-2,Montana St.,12/15/1998,3,,Los Angeles Rams / 7th / 235th pick / 2022
22.0,Elijah Hicks,26.0,DB,1,0.0,204.0,5-11,California,10/16/1999,3,,Chicago Bears / 7th / 254th pick / 2022
47.0,Ruben Hyppolite,,LB,1,0.0,236.0,6-0,Maryland,,Rook,,Chicago Bears / 4th / 132nd pick / 2025
,D'Marco Jackson,27.0,LB,1,0.0,233.0,6-1,Appalachian St.,7/20/1998,2,,New Orleans Saints / 5th / 161st pick / 2022
73.0,Jonah Jackson,28.0,OL,1,1.0,319.0,6-3,"Rutgers,Ohio St.",2/5/1997,5,,Detroit Lions / 3rd / 75th pick / 2020
50.0,Grady Jarrett,32.0,DL,1,1.0,294.0,6-1,Clemson,4/28/1993,10,,Atlanta Falcons / 5th / 137th pick / 2015
1.0,Jaylon Johnson,26.0,DB,0,0.0,195.0,6-0,Utah,4/19/1999,5,,Chicago Bears / 2nd / 50th pick / 2020
23.0,Roschon Johnson,24.0,RB,0,0.0,227.0,6-0,Texas,1/31/2001,2,,Chicago Bears / 4th / 115th pick / 2023
70.0,Braxton Jones,26.0,OL,1,1.0,303.0,6-5,Southern Utah,3/27/1999,3,,Chicago Bears / 5th / 168th pick / 2022
43.0,Carl Jones,24.0,LB,0,0.0,223.0,6-0,UCLA,8/8/2001,1,,
,Jaylon Jones,28.0,CB,1,0.0,190.0,5-11,Mississippi,10/14/1997,3,,
11.0,Case Keenum,37.0,QB,0,0.0,220.0,6-1,Houston,2/17/1988,12,,
85.0,Cole Kmet,26.0,TE,1,1.0,257.0,6-6,Notre Dame,3/10/1999,5,,Chicago Bears / 2nd / 43rd pick / 2020
69.0,Tanoh Kpassagnon,31.0,DL,1,0.0,289.0,6-7,Villanova,6/14/1994,8,,Kansas City Chiefs / 2nd / 59th pick / 2017
84.0,Colston Loveland,21.0,TE,1,0.0,241.0,6-6,Michigan,4/9/2004,Rook,,Chicago Bears / 1st / 10th pick / 2025
24.0,Nick McCloud,27.0,CB,1,1.0,191.0,6-1,"North Carolina St.,Notre Dame",7/9/1998,4,,
25.0,Kyle Monangai,23.0,RB,1,0.0,207.0,5-8,Rutgers,6/6/2002,Rook,,Chicago Bears / 7th / 233rd pick / 2025
2.0,D.J. Moore,28.0,WR,1,1.0,213.0,6-0,Maryland,4/14/1997,7,,Carolina Panthers / 1st / 24th pick / 2018
65.0,Luke Newman,23.0,OL,1,0.0,308.0,6-3,"Holy Cross,Michigan St.",3/3/2002,Rook,,Chicago Bears / 6th / 195th pick / 2025
55.0,Dayo Odeyingbo,26.0,DL,1,1.0,282.0,6-5,Vanderbilt,9/24/1999,4,,Indianapolis Colts / 2nd / 54th pick / 2021
15.0,Rome Odunze,23.0,WR,1,1.0,214.0,6-3,Washington,6/3/2002,1,,Chicago Bears / 1st / 9th pick / 2024
36.0,Jonathan Owens,30.0,S,1,0.0,204.0,5-11,Missouri Western St.,7/22/1995,6,,
90.0,Dominique Robinson,27.0,DL,1,0.0,275.0,6-5,Miami (OH),7/2/1998,3,,Chicago Bears / 5th / 174th pick / 2022
8.0,Cairo Santos,34.0,K,1,0.0,173.0,5-8,Tulane,11/12/1991,11,,
44.0,Noah Sewell,23.0,LB,1,1.0,246.0,6-1,Oregon,4/26/2002,2,,Chicago Bears / 5th / 148th pick / 2023
81.0,Durham Smythe,30.0,TE,1,0.0,248.0,6-5,Notre Dame,8/9/1995,7,,Miami Dolphins / 4th / 123rd pick / 2018
29.0,Tyrique Stevenson,25.0,DB,1,1.0,212.0,6-0,"Georgia,Miami (FL)",5/26/2000,2,,Chicago Bears / 2nd / 56th pick / 2023
98.0,Montez Sweat,29.0,DL,1,1.0,270.0,6-6,"Michigan St.,Copiah-Lincoln CC,Mississippi St.",9/4/1996,6,,Washington Redskins / 1st / 26th pick / 2019
4.0,D'Andre Swift,26.0,RB,1,1.0,204.0,5-8,Georgia,1/14/1999,5,,Detroit Lions / 2nd / 35th pick / 2020
19.0,Tory Taylor,28.0,P,1,0.0,225.0,6-4,Iowa,7/10/1997,1,,Chicago Bears / 4th / 122nd pick / 2024
62.0,Joe Thuney,33.0,G,1,1.0,301.0,6-4,North Carolina St.,11/18/1992,9,,New England Patriots / 3rd / 78th pick / 2016
75.0,Ozzy Trapilo,24.0,OL,1,0.0,312.0,6-8,Boston Col.,10/17/2001,Rook,,Chicago Bears / 2nd / 56th pick / 2025
95.0,Shemar Turner,22.0,DL,0,0.0,293.0,6-3,Texas A&M,1/14/2003,Rook,,Chicago Bears / 2nd / 62nd pick / 2025
10.0,Jahdae Walker,23.0,WR,1,0.0,206.0,6-3,Texas A&M,7/5/2002,Rook,,
18.0,Caleb Williams,24.0,QB,1,1.0,226.0,6-1,"Oklahoma,USC",11/18/2001,1,,Chicago Bears / 1st / 1st pick / 2024
91.0,Chris Williams,27.0,DT,1,0.0,298.0,6-2,Wagner,6/16/1998,4,,
58.0,Darnell Wright,24.0,OL,1,1.0,325.0,6-5,Tennessee,8/10/2001,2,,Chicago Bears / 1st / 10th pick / 2023
25.0,Nahshon Wright,27.0,CB,1,1.0,199.0,6-4,"Laney,Oregon St.",9/23/1998,4,,Dallas Cowboys / 3rd / 99th pick / 2021
14.0,Olamide Zaccheaus,28.0,WR,1,1.0,199.0,5-8,Virginia,7/23/1997,6,,
20.0,Zah Frazier (NON),25.0,DB,0,0.0,186.0,6-3,"Southern Illinois,Coffeyville CC,Texas-San Antonio",10/5/2000,Rook,,Chicago Bears / 5th / 169th pick / 2025
21.0,Travis Homer (IRD),27.0,RB,0,0.0,211.0,5-10,Miami (FL),8/7/1998,6,,Seattle Seahawks / 6th / 204th pick / 2019
45.0,Amen Ogbongbemiga (IRD),27.0,LB,0,0.0,226.0,6-1,Oklahoma St.,9/4/1998,4,,
94.0,Austin Booker (IR),23.0,DL,0,0.0,245.0,6-6,"Minnesota,Kansas",12/14/2002,1,,Chicago Bears / 5th / 144th pick / 2024
35.0,Deion Hankins (IR),25.0,RB,0,0.0,226.0,5-11,Texas St.,9/13/2000,Rook,,
32.0,Terell Smith (IR),26.0,DB,0,0.0,204.0,6-0,Minnesota,7/27/1999,2,,Chicago Bears / 5th / 165th pick / 2023
,Team Total,26.3,,1,,250.4,6-2.2,,,3.9,,
