Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Stephon Gilmore,34.0,LCB,15,15.0,190.0,72,South Carolina,9/19/1990,12,6.0,Minnesota Vikings,Buffalo Bills,1.0,10.0,2012.0
Jonathan Greenard,27.0,ROLB,17,17.0,259.0,75,"Louisville,Florida",5/25/1997,4,12.0,Minnesota Vikings,Houston Texans,3.0,90.0,2020.0
Shaquill Griffin,29.0,CB,17,3.0,198.0,72,Central Florida,7/20/1995,7,2.0,Minnesota Vikings,Seattle Seahawks,3.0,90.0,2017.0
Kamu Grugier-Hill,30.0,LB,17,1.0,230.0,74,Eastern Illinois,5/16/1994,8,2.0,Minnesota Vikings,New England Patriots,6.0,208.0,2016.0
C.J. Ham,31.0,FB,17,3.0,250.0,71,Augustana (SD),7/22/1993,7,0.0,Minnesota Vikings,,,,
T.J. Hockenson,27.0,TE,10,9.0,248.0,77,Iowa,7/3/1997,5,4.0,Minnesota Vikings,Detroit Lions,1.0,8.0,2019.0
Ed Ingram,25.0,RG,16,9.0,307.0,75,LSU,2/11/1999,2,4.0,Minnesota Vikings,Minnesota Vikings,2.0,59.0,2022.0
Theo Jackson,26.0,S,17,0.0,198.0,73,Tennessee,10/2/1998,2,1.0,Minnesota Vikings,Tennessee Titans,6.0,204.0,2022.0
Trishton Jackson,26.0,WR,2,0.0,191.0,73,"Michigan St.,Syracuse",3/9/1998,1,0.0,Minnesota Vikings,,,,
Justin Jefferson,25.0,WR,17,17.0,195.0,73,LSU,6/16/1999,4,14.0,Minnesota Vikings,Minnesota Vikings,1.0,22.0,2020.0
Aaron Jones,30.0,RB,17,17.0,208.0,69,Texas-El Paso,12/2/1994,7,11.0,Minnesota Vikings,Green Bay Packers,5.0,182.0,2017.0
Patrick Jones II,26.0,OLB,15,1.0,264.0,76,Pittsburgh,9/29/1998,3,2.0,Minnesota Vikings,Minnesota Vikings,3.0,90.0,2021.0
Michael Jurgens,24.0,G,3,0.0,311.0,77,Wake Forest,1/1/2000,0,0.0,Minnesota Vikings,Minnesota Vikings,7.0,230.0,2024.0
Bobby McCain,31.0,S,3,0.0,196.0,69,Memphis,8/18/1993,9,0.0,Minnesota Vikings,Miami Dolphins,5.0,145.0,2015.0
Dwight McGlothern,22.0,CB,5,0.0,185.0,74,"LSU,Arkansas",2/6/2002,0,0.0,Minnesota Vikings,,,,
Jake McQuaide,37.0,LS,4,0.0,247.0,74,Ohio St.,12/7/1987,13,0.0,Minnesota Vikings,,,,
Josh Metellus,26.0,S,17,10.0,207.0,71,Michigan,1/21/1998,4,4.0,Minnesota Vikings,Minnesota Vikings,6.0,205.0,2020.0
Fabian Moreau,30.0,CB,7,0.0,204.0,72,UCLA,4/9/1994,7,0.0,Minnesota Vikings,Washington Redskins,3.0,81.0,2017.0
Nick Mullens,29.0,QB,4,0.0,210.0,72,Southern Miss,3/21/1995,6,0.0,Minnesota Vikings,,,,
Johnny Mundt,30.0,TE,17,3.0,233.0,76,Oregon,11/23/1994,7,1.0,Minnesota Vikings,,,,
Byron Murphy,26.0,RCB,17,17.0,190.0,71,Washington,1/18/1998,5,11.0,Minnesota Vikings,Arizona Cardinals,2.0,33.0,2019.0
Gabriel Murphy,24.0,OLB,2,0.0,247.0,74,"North Texas,UCLA",10/13/2000,0,0.0,Minnesota Vikings,,,,
Nick Muse,26.0,TE,4,0.0,252.0,77,"William & Mary,South Carolina",11/25/1998,2,0.0,Minnesota Vikings,Minnesota Vikings,7.0,227.0,2022.0
Jalen Nailor,25.0,WR,17,7.0,190.0,72,Michigan St.,3/2/1999,2,4.0,Minnesota Vikings,Minnesota Vikings,6.0,191.0,2022.0
Brian O'Neill,29.0,RT,17,17.0,310.0,79,Pittsburgh,9/15/1995,6,12.0,Minnesota Vikings,Minnesota Vikings,2.0,62.0,2018.0
Josh Oliver,27.0,TE,15,12.0,259.0,77,San Jose St.,3/21/1997,5,2.0,Minnesota Vikings,Jacksonville Jaguars,3.0,69.0,2019.0
Ivan Pace,24.0,LILB,11,10.0,231.0,70,"Miami (OH),Cincinnati",12/16/2000,1,6.0,Minnesota Vikings,,,,
Harrison Phillips,28.0,NT,17,17.0,307.0,75,Stanford,1/25/1996,6,8.0,Minnesota Vikings,Buffalo Bills,3.0,96.0,2018.0
Brandon Powell,29.0,WR,17,1.0,181.0,68,Florida,9/12/1995,6,1.0,Minnesota Vikings,,,,
David Quessenberry,34.0,T,17,0.0,310.0,77,San Jose St.,8/24/1990,7,1.0,Minnesota Vikings,Houston Texans,6.0,176.0,2013.0
Jalen Redmond,25.0,DL,13,2.0,291.0,74,Oklahoma,3/12/1999,1,2.0,Minnesota Vikings,,,,
Will Reichard,23.0,K,13,0.0,187.0,73,Alabama,1/9/2001,0,2.0,Minnesota Vikings,Minnesota Vikings,6.0,203.0,2024.0
Bo Richter,24.0,OLB,14,0.0,248.0,73,Air Force,8/13/2000,0,1.0,Minnesota Vikings,,,,
Dalton Risner,29.0,G,10,8.0,312.0,77,Kansas St.,7/13/1995,5,4.0,Minnesota Vikings,Denver Broncos,2.0,41.0,2019.0
Cam Robinson,29.0,LT,10,10.0,335.0,78,Alabama,10/9/1995,7,5.0,Minnesota Vikings,Jacksonville Jaguars,2.0,34.0,2017.0
Levi Drake Rodriguez,24.0,DL,2,0.0,306.0,74,"Southwestern Assemblies of God,Texas A&M-Commerce",8/4/2000,0,0.0,Minnesota Vikings,Minnesota Vikings,7.0,232.0,2024.0
John Parker Romo,27.0,K,4,0.0,188.0,71,"Central Arkansas,Tulsa,Virginia Tech",8/27/1997,1,1.0,Minnesota Vikings,,,,
Walter Rouse,23.0,T,1,0.0,313.0,78,"Stanford,Oklahoma",3/9/2001,0,0.0,Minnesota Vikings,Minnesota Vikings,6.0,177.0,2024.0
Trent Sherfield,28.0,WR,17,1.0,206.0,73,Vanderbilt,2/25/1996,6,1.0,Minnesota Vikings,,,,
Harrison Smith,35.0,SS,16,16.0,211.0,74,Notre Dame,2/2/1989,12,7.0,Minnesota Vikings,Minnesota Vikings,1.0,29.0,2012.0
Taki Taimani,25.0,DL,7,0.0,309.0,73,"Washington,Oregon",10/6/1999,0,1.0,Minnesota Vikings,,,,
Jerry Tillery,28.0,LDE,17,11.0,295.0,78,Notre Dame,10/8/1996,5,6.0,Minnesota Vikings,Los Angeles Chargers,1.0,28.0,2019.0
Robert Tonyan,30.0,TE,5,0.0,240.0,77,Indiana St.,4/30/1994,6,0.0,Minnesota Vikings,,,,
Dallas Turner,21.0,OLB,16,0.0,247.0,75,Alabama,2/2/2003,0,2.0,Minnesota Vikings,Minnesota Vikings,1.0,17.0,2024.0
Andrew Van Ginkel,29.0,RLB,17,17.0,242.0,76,Wisconsin,7/1/1995,5,16.0,Minnesota Vikings,Miami Dolphins,5.0,151.0,2019.0
Jay Ward,24.0,S,16,0.0,188.0,73,LSU,7/13/2000,1,1.0,Minnesota Vikings,Minnesota Vikings,4.0,134.0,2023.0
Jihad Ward,30.0,OLB,17,2.0,285.0,77,Illinois,5/11/1994,8,2.0,Minnesota Vikings,Oakland Raiders,2.0,44.0,2016.0
Jonah Williams,29.0,DL,1,0.0,275.0,77,Weber St.,8/17/1995,3,0.0,Minnesota Vikings,,,,
Nahshon Wright,26.0,CB,1,0.0,200.0,76,"Laney,Oregon St.",9/23/1998,3,0.0,Minnesota Vikings,Dallas Cowboys,3.0,99.0,2021.0
Ryan Wright,24.0,P,17,0.0,245.0,75,Tulane,6/1/2000,2,2.0,Minnesota Vikings,,,,
