Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Minkah Fitzpatrick,28.0,SS,17,17.0,207.0,73,Alabama,11/17/1996,6,8.0,Pittsburgh Steelers,Miami Dolphins,1.0,11.0,2018.0
Zach Frazier,23.0,C,15,15.0,310.0,75,West Virginia,8/29/2001,0,6.0,Pittsburgh Steelers,Pittsburgh Steelers,2.0,51.0,2024.0
Pat Freiermuth,26.0,TE,17,11.0,258.0,77,Penn St.,10/25/1998,3,6.0,Pittsburgh Steelers,Pittsburgh Steelers,2.0,55.0,2021.0
Thomas Graham,25.0,DB,1,0.0,196.0,70,Oregon,6/26/1999,3,0.0,Pittsburgh Steelers,Chicago Bears,6.0,228.0,2021.0
Najee Harris,26.0,RB,17,17.0,242.0,73,Alabama,3/9/1998,3,8.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,24.0,2021.0
Nick Herbig,23.0,LB,13,5.0,240.0,74,Wisconsin,11/21/2001,1,4.0,Pittsburgh Steelers,Pittsburgh Steelers,4.0,132.0,2023.0
Cameron Heyward,35.0,LDE,17,17.0,295.0,77,Ohio St.,5/6/1989,13,16.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,31.0,2011.0
Connor Heyward,25.0,TE,17,5.0,230.0,72,Michigan St.,1/22/1999,2,0.0,Pittsburgh Steelers,Pittsburgh Steelers,6.0,208.0,2022.0
Alex Highsmith,27.0,ROLB,11,11.0,242.0,76,Charlotte,8/7/1997,4,5.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,102.0,2020.0
Donte Jackson,29.0,LCB,15,15.0,180.0,70,LSU,11/8/1995,6,6.0,Pittsburgh Steelers,Carolina Panthers,2.0,55.0,2018.0
Van Jefferson,28.0,WR,17,12.0,200.0,73,"Mississippi,Florida",7/26/1996,4,3.0,Pittsburgh Steelers,Los Angeles Rams,2.0,57.0,2020.0
Brandon Johnson,26.0,WR,3,0.0,195.0,74,"Tennessee,Central Florida",7/26/1998,2,0.0,Pittsburgh Steelers,,,,
Cameron Johnston,32.0,P,1,0.0,194.0,71,Ohio St.,2/24/1992,6,0.0,Pittsburgh Steelers,,,,
Broderick Jones,23.0,RT,17,16.0,311.0,77,Georgia,5/16/2001,1,8.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,14.0,2023.0
Damontae Kazee,31.0,S,15,1.0,174.0,71,San Diego St.,6/5/1993,7,1.0,Pittsburgh Steelers,Atlanta Falcons,5.0,149.0,2017.0
Miles Killebrew,31.0,S,17,0.0,222.0,74,Southern Utah,5/10/1993,8,3.0,Pittsburgh Steelers,Detroit Lions,4.0,111.0,2016.0
Christian Kuntz,30.0,LS,17,0.0,228.0,73,Duquesne,4/13/1994,3,1.0,Pittsburgh Steelers,,,,
DeMarvin Leal,24.0,DE,5,0.0,290.0,76,Texas A&M,7/1/2000,2,0.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,84.0,2022.0
Eku Leota,25.0,LB,1,0.0,252.0,75,"Northwestern,Auburn",5/11/1999,1,0.0,Pittsburgh Steelers,,,,
Isaiahh Loudermilk,27.0,DT,16,0.0,293.0,79,Wisconsin,10/10/1997,3,1.0,Pittsburgh Steelers,Pittsburgh Steelers,5.0,156.0,2021.0
Dean Lowry,30.0,DT,12,1.0,296.0,78,Northwestern,6/9/1994,8,1.0,Pittsburgh Steelers,Green Bay Packers,4.0,137.0,2016.0
Tyler Matakevich,32.0,LB,11,0.0,235.0,73,Temple,12/22/1992,8,1.0,Pittsburgh Steelers,Pittsburgh Steelers,7.0,246.0,2016.0
Ryan McCollum,26.0,C,17,2.0,300.0,77,Texas A&M,3/4/1998,3,2.0,Pittsburgh Steelers,,,,
Mason McCormick,24.0,RG,17,14.0,315.0,77,South Dakota St.,5/25/2000,0,6.0,Pittsburgh Steelers,Pittsburgh Steelers,4.0,119.0,2024.0
Scott Miller,27.0,WR,13,1.0,174.0,69,Bowling Green,7/31/1997,5,1.0,Pittsburgh Steelers,Tampa Bay Buccaneers,6.0,208.0,2019.0
Jeremiah Moon,26.0,LB,13,1.0,247.0,77,Florida,8/18/1998,1,1.0,Pittsburgh Steelers,,,,
Dan Moore,26.0,LT,17,17.0,315.0,77,Texas A&M,9/28/1998,3,8.0,Pittsburgh Steelers,Pittsburgh Steelers,4.0,128.0,2021.0
Adetokunbo Ogundeji,26.0,OLB,3,0.0,268.0,76,Notre Dame,10/9/1998,3,0.0,Pittsburgh Steelers,Atlanta Falcons,5.0,182.0,2021.0
Larry Ogunjobi,30.0,RDE,15,12.0,305.0,75,Charlotte,6/3/1994,7,5.0,Pittsburgh Steelers,Cleveland Browns,3.0,65.0,2017.0
Cordarrelle Patterson,33.0,RB,13,1.0,220.0,74,Tennessee,3/17/1991,11,2.0,Pittsburgh Steelers,Minnesota Vikings,1.0,29.0,2013.0
George Pickens,23.0,WR,14,12.0,200.0,75,Georgia,3/4/2001,2,8.0,Pittsburgh Steelers,Pittsburgh Steelers,2.0,52.0,2022.0
James Pierre,28.0,CB,15,2.0,185.0,74,Florida Atlantic,9/16/1996,4,2.0,Pittsburgh Steelers,,,,
Joey Porter Jr.,24.0,RCB,16,16.0,193.0,74,Penn St.,7/26/2000,1,6.0,Pittsburgh Steelers,Pittsburgh Steelers,2.0,32.0,2023.0
MyCole Pruitt,32.0,TE,12,5.0,258.0,74,Southern Illinois,3/24/1992,9,0.0,Pittsburgh Steelers,Minnesota Vikings,5.0,143.0,2015.0
Patrick Queen,25.0,LILB,17,17.0,232.0,72,LSU,8/13/1999,4,10.0,Pittsburgh Steelers,Baltimore Ravens,1.0,28.0,2020.0
Elandon Roberts,30.0,RILB,17,14.0,238.0,73,Houston,4/22/1994,8,6.0,Pittsburgh Steelers,New England Patriots,6.0,214.0,2016.0
Mark Robinson,25.0,LB,17,0.0,235.0,71,"Presbyterian,SE Missouri St.,Mississippi",8/14/1999,2,1.0,Pittsburgh Steelers,Pittsburgh Steelers,7.0,225.0,2022.0
Darius Rush,24.0,CB,2,0.0,198.0,74,South Carolina,2/22/2000,1,0.0,Pittsburgh Steelers,Indianapolis Colts,5.0,138.0,2023.0
Max Scharping,28.0,G,2,0.0,325.0,78,Northern Illinois,8/10/1996,5,0.0,Pittsburgh Steelers,Houston Texans,2.0,55.0,2019.0
Isaac Seumalo,31.0,LG,13,13.0,303.0,76,Oregon St.,10/29/1993,8,7.0,Pittsburgh Steelers,Philadelphia Eagles,3.0,79.0,2016.0
Aaron Shampklin,25.0,RB,3,0.0,195.0,70,Harvard,10/18/1999,1,0.0,Pittsburgh Steelers,,,,
Ben Skowronek,27.0,WR,10,1.0,224.0,75,"Northwestern,Notre Dame",6/27/1997,3,1.0,Pittsburgh Steelers,Los Angeles Rams,7.0,249.0,2021.0
Preston Smith,32.0,LB,8,0.0,265.0,77,Mississippi St.,11/17/1992,9,1.0,Pittsburgh Steelers,Washington Redskins,2.0,38.0,2015.0
Cameron Sutton,29.0,CB,9,2.0,188.0,71,Tennessee,2/27/1995,7,1.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,94.0,2017.0
Cory Trice,24.0,CB,6,1.0,206.0,75,Purdue,5/30/2000,1,1.0,Pittsburgh Steelers,Pittsburgh Steelers,7.0,241.0,2023.0
Corliss Waitman,29.0,P,16,0.0,210.0,74,South Alabama,7/21/1995,3,3.0,Pittsburgh Steelers,,,,
Jonathan Ward,27.0,RB,4,0.0,202.0,72,Central Michigan,9/30/1997,4,0.0,Pittsburgh Steelers,,,,
Jaylen Warren,26.0,RB,15,0.0,215.0,68,"Snow College (UT),Utah St.,Oklahoma St.",11/1/1998,2,6.0,Pittsburgh Steelers,,,,
Darnell Washington,23.0,TE,17,9.0,264.0,79,Georgia,8/17/2001,1,2.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,93.0,2023.0
T.J. Watt,30.0,LOLB,17,17.0,252.0,76,Wisconsin,10/11/1994,7,14.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,30.0,2017.0
Mike Williams,30.0,WR,9,2.0,218.0,76,Clemson,10/4/1994,7,1.0,Pittsburgh Steelers,Los Angeles Chargers,1.0,7.0,2017.0
Rodney Williams,26.0,TE,6,0.0,235.0,76,UT Martin,4/8/1998,1,0.0,Pittsburgh Steelers,,,,
Payton Wilson,24.0,LB,17,4.0,242.0,76,North Carolina St.,4/21/2000,0,4.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,98.0,2024.0
Roman Wilson,23.0,WR,1,0.0,186.0,70,Michigan,6/19/2001,0,0.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,84.0,2024.0
Russell Wilson,36.0,QB,11,11.0,206.0,71,"Wisconsin,North Carolina St.",11/29/1988,12,9.0,Pittsburgh Steelers,Seattle Seahawks,3.0,75.0,2012.0
