Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Tre Flowers,29.0,CB,1,0.0,200.0,75,Oklahoma St.,6/2/1995,6,0.0,Indianapolis Colts,Seattle Seahawks,5.0,146.0,2018.0
Zaire Franklin,28.0,LLB,17,17.0,235.0,72,Syracuse,7/2/1996,6,13.0,Indianapolis Colts,Indianapolis Colts,7.0,235.0,2018.0
Blake Freeland,23.0,T,9,0.0,302.0,78,BYU,5/3/2001,1,1.0,Indianapolis Colts,Indianapolis Colts,4.0,106.0,2023.0
Will Fries,26.0,G,5,5.0,305.0,78,Penn St.,4/4/1998,3,2.0,Indianapolis Colts,Indianapolis Colts,7.0,248.0,2021.0
Matt Gay,30.0,K,16,0.0,232.0,72,Utah,3/15/1994,5,3.0,Indianapolis Colts,Tampa Bay Buccaneers,5.0,145.0,2019.0
Mark Glowinski,32.0,G,5,5.0,310.0,76,"Lackawanna,West Virginia",5/3/1992,9,2.0,Indianapolis Colts,Seattle Seahawks,4.0,134.0,2015.0
Matt Goncalves,23.0,T,17,8.0,317.0,78,Pittsburgh,1/26/2001,0,4.0,Indianapolis Colts,Indianapolis Colts,3.0,79.0,2024.0
Tyler Goodson,24.0,RB,16,0.0,197.0,69,Iowa,11/10/2000,1,1.0,Indianapolis Colts,,,,
Adam Gotsis,32.0,DT,5,0.0,290.0,76,Georgia Tech,9/23/1992,8,0.0,Indianapolis Colts,Denver Broncos,2.0,63.0,2016.0
Anthony Gould,23.0,WR,8,0.0,174.0,68,Oregon St.,4/6/2001,0,0.0,Indianapolis Colts,Indianapolis Colts,5.0,142.0,2024.0
Kylen Granson,26.0,TE,17,6.0,242.0,75,"Rice,SMU",3/27/1998,3,2.0,Indianapolis Colts,Indianapolis Colts,4.0,127.0,2021.0
Ronnie Harrison,27.0,S,10,0.0,207.0,74,Alabama,4/18/1997,6,1.0,Indianapolis Colts,Jacksonville Jaguars,3.0,93.0,2018.0
Evan Hull,24.0,RB,1,0.0,209.0,70,Northwestern,10/26/2000,1,0.0,Indianapolis Colts,Indianapolis Colts,5.0,176.0,2023.0
Jaylon Jones,22.0,LCB,17,17.0,203.0,74,Texas A&M,4/3/2002,1,6.0,Indianapolis Colts,Indianapolis Colts,7.0,221.0,2023.0
Kelvin Joseph,25.0,CB,2,0.0,195.0,73,"LSU,Kentucky",11/11/1999,3,0.0,Indianapolis Colts,Dallas Cowboys,2.0,44.0,2021.0
Ryan Kelly,31.0,C,10,10.0,307.0,76,Alabama,5/30/1993,8,4.0,Indianapolis Colts,Indianapolis Colts,1.0,18.0,2016.0
Chris Lammons,28.0,CB,14,1.0,190.0,70,South Carolina,1/31/1996,5,2.0,Indianapolis Colts,,,,
Isaiah Land,24.0,DE,10,0.0,225.0,76,Florida A&M,2/5/2000,1,1.0,Indianapolis Colts,,,,
Laiatu Latu,24.0,DE,17,1.0,265.0,77,"Washington,UCLA",12/31/2000,0,2.0,Indianapolis Colts,Indianapolis Colts,1.0,15.0,2024.0
Tyquan Lewis,29.0,DE,10,4.0,267.0,75,Ohio St.,1/30/1995,6,2.0,Indianapolis Colts,Indianapolis Colts,2.0,64.0,2018.0
David Long,26.0,CB,13,0.0,196.0,71,Michigan,2/6/1998,5,1.0,Indianapolis Colts,Los Angeles Rams,3.0,79.0,2019.0
Atonio Mafi,24.0,G,3,0.0,330.0,75,UCLA,10/20/2000,1,0.0,Indianapolis Colts,New England Patriots,5.0,144.0,2023.0
Will Mallory,25.0,TE,10,0.0,239.0,76,Miami (FL),6/22/1999,1,0.0,Indianapolis Colts,Indianapolis Colts,5.0,162.0,2023.0
Cameron McGrone,24.0,LB,9,0.0,236.0,73,Michigan,6/22/2000,2,1.0,Indianapolis Colts,New England Patriots,5.0,177.0,2021.0
Adonai Mitchell,22.0,WR,17,7.0,205.0,74,"Georgia,Texas",10/8/2002,0,3.0,Indianapolis Colts,Indianapolis Colts,2.0,52.0,2024.0
Kenny Moore,29.0,RCB,15,15.0,190.0,69,Valdosta St.,8/23/1995,7,6.0,Indianapolis Colts,,,,
Quenton Nelson,28.0,LG,17,17.0,330.0,77,Notre Dame,3/19/1996,6,10.0,Indianapolis Colts,Indianapolis Colts,1.0,6.0,2018.0
Dayo Odeyingbo,25.0,RDE,17,14.0,286.0,78,Vanderbilt,9/24/1999,3,6.0,Indianapolis Colts,Indianapolis Colts,2.0,54.0,2021.0
Andrew Ogletree,26.0,TE,17,6.0,260.0,77,"Findlay,Youngstown St.",7/28/1998,1,1.0,Indianapolis Colts,Indianapolis Colts,6.0,192.0,2022.0
Segun Olubi,25.0,LB,17,0.0,225.0,72,"Col. of Idaho,Saddleback College,Harding,San Diego St.",11/1/1999,2,1.0,Indianapolis Colts,,,,
Kwity Paye,26.0,LDE,15,15.0,265.0,75,Michigan,11/19/1998,3,7.0,Indianapolis Colts,Indianapolis Colts,1.0,21.0,2021.0
Alec Pierce,24.0,WR,16,13.0,211.0,75,Cincinnati,5/2/2000,2,7.0,Indianapolis Colts,Indianapolis Colts,2.0,53.0,2022.0
Danny Pinter,28.0,C,14,2.0,301.0,76,Ball St.,6/19/1996,4,1.0,Indianapolis Colts,Indianapolis Colts,5.0,149.0,2020.0
Michael Pittman Jr.,27.0,WR,16,14.0,223.0,76,USC,10/5/1997,4,7.0,Indianapolis Colts,Indianapolis Colts,2.0,34.0,2020.0
Bernhard Raimann,27.0,LT,14,14.0,303.0,78,Central Michigan,9/23/1997,2,6.0,Indianapolis Colts,Indianapolis Colts,3.0,77.0,2022.0
Luke Rhodes,32.0,LS,17,0.0,238.0,74,William & Mary,12/2/1992,8,1.0,Indianapolis Colts,,,,
Anthony Richardson,22.0,QB,11,11.0,244.0,76,Florida,5/22/2002,1,6.0,Indianapolis Colts,Indianapolis Colts,1.0,4.0,2023.0
Rigoberto Sanchez,30.0,P,17,0.0,195.0,72,Hawaii,9/8/1994,7,4.0,Indianapolis Colts,,,,
Trey Sermon,25.0,RB,17,3.0,215.0,72,"Oklahoma,Ohio St.",1/30/1999,3,2.0,Indianapolis Colts,San Francisco 49ers,3.0,88.0,2021.0
Spencer Shrader,25.0,K,1,0.0,201.0,74,"South Florida,Notre Dame",5/19/1999,0,0.0,Indianapolis Colts,,,,
Braden Smith,28.0,RT,12,12.0,312.0,78,Auburn,3/25/1996,6,5.0,Indianapolis Colts,Indianapolis Colts,2.0,37.0,2018.0
E.J. Speed,29.0,MLB,15,15.0,227.0,76,Tarleton St.,6/1/1995,5,6.0,Indianapolis Colts,Indianapolis Colts,5.0,164.0,2019.0
Grover Stewart,31.0,NT,17,17.0,314.0,76,Albany State (GA),10/20/1993,7,8.0,Indianapolis Colts,Indianapolis Colts,4.0,144.0,2017.0
Grant Stuard,26.0,LB,17,5.0,230.0,71,Houston,10/15/1998,3,3.0,Indianapolis Colts,Tampa Bay Buccaneers,7.0,259.0,2021.0
Jonathan Taylor,25.0,RB,14,13.0,226.0,70,Wisconsin,1/19/1999,4,9.0,Indianapolis Colts,Indianapolis Colts,2.0,41.0,2020.0
Rodney Thomas II,26.0,S,17,1.0,196.0,73,Yale,6/26/1998,2,1.0,Indianapolis Colts,Indianapolis Colts,7.0,239.0,2022.0
Laquon Treadwell,29.0,WR,2,0.0,215.0,74,Mississippi,6/14/1995,8,0.0,Indianapolis Colts,Minnesota Vikings,1.0,23.0,2016.0
Dalton Tucker,24.0,RG,14,7.0,307.0,78,Marshall,3/18/2000,0,3.0,Indianapolis Colts,,,,
Samuel Womack,25.0,CB,17,8.0,189.0,70,Toledo,7/7/1999,2,4.0,Indianapolis Colts,San Francisco 49ers,5.0,172.0,2022.0
