Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Amari Gainer,24.0,LB,17,0.0,236.0,75,"Florida St.,North Carolina",6/22/2000,0,1.0,Las Vegas Raiders,,,,
Delmar Glaze,22.0,RT,17,14.0,323.0,76,Maryland,8/4/2002,0,5.0,Las Vegas Raiders,Las Vegas Raiders,3.0,77.0,2024.0
Thomas Harper,24.0,S,15,5.0,195.0,70,"Oklahoma St.,Notre Dame",11/5/2000,0,3.0,Las Vegas Raiders,,,,
Nate Hobbs,25.0,CB,11,7.0,195.0,72,Illinois,6/24/1999,3,3.0,Las Vegas Raiders,Las Vegas Raiders,5.0,167.0,2021.0
Darnay Holmes,26.0,CB,16,1.0,195.0,70,UCLA,6/23/1998,4,1.0,Las Vegas Raiders,New York Giants,4.0,110.0,2020.0
Andre James,27.0,C,13,11.0,300.0,76,UCLA,5/2/1997,5,4.0,Las Vegas Raiders,,,,
John Jenkins,35.0,LDT,17,17.0,327.0,75,"Mississippi Gulf Coast CC,Georgia",7/11/1989,11,7.0,Las Vegas Raiders,New Orleans Saints,3.0,82.0,2013.0
Jack Jones,27.0,LCB,17,16.0,175.0,71,"USC,Moorpark College,Arizona St.",12/20/1997,2,6.0,Las Vegas Raiders,New England Patriots,4.0,121.0,2022.0
Kyu Blu Kelly,23.0,CB,4,0.0,193.0,72,Stanford,5/22/2001,1,0.0,Las Vegas Raiders,Baltimore Ravens,5.0,157.0,2023.0
Ramel Keyton,24.0,WR,8,0.0,191.0,74,Tennessee,9/14/2000,0,0.0,Las Vegas Raiders,,,,
Dylan Laube,25.0,RB,10,0.0,208.0,70,New Hampshire,12/14/1999,0,0.0,Las Vegas Raiders,Las Vegas Raiders,6.0,208.0,2024.0
Jonah Laulu,24.0,DT,17,7.0,292.0,77,"Hawaii,Oklahoma",6/30/2000,0,4.0,Las Vegas Raiders,Indianapolis Colts,7.0,234.0,2024.0
Terrace Marshall Jr.,24.0,WR,7,1.0,200.0,74,LSU,6/9/2000,3,0.0,Las Vegas Raiders,Carolina Panthers,2.0,59.0,2021.0
Luke Masterson,26.0,LB,4,2.0,220.0,73,Wake Forest,1/7/1998,2,1.0,Las Vegas Raiders,,,,
Alexander Mattison,26.0,RB,14,7.0,220.0,71,Boise St.,6/19/1998,5,4.0,Las Vegas Raiders,Minnesota Vikings,3.0,102.0,2019.0
Kana'i Mauga,24.0,LB,12,0.0,245.0,74,USC,1/8/2000,1,1.0,Las Vegas Raiders,,,,
Michael Mayer,23.0,TE,11,8.0,265.0,76,Notre Dame,7/6/2001,1,1.0,Las Vegas Raiders,Las Vegas Raiders,2.0,35.0,2023.0
Tyreik McAllister,26.0,WR,3,0.0,180.0,71,Charleston (WV),4/7/1998,1,0.0,Las Vegas Raiders,,,,
Sincere McCormick,24.0,RB,5,2.0,205.0,69,Texas-San Antonio,9/10/2000,1,1.0,Las Vegas Raiders,,,,
Jordan Meredith,26.0,G,14,8.0,300.0,74,Western Kentucky,1/4/1998,2,3.0,Las Vegas Raiders,,,,
Jakobi Meyers,28.0,WR,15,15.0,200.0,74,North Carolina St.,11/9/1996,5,8.0,Las Vegas Raiders,,,,
Kolton Miller,29.0,LT,17,17.0,325.0,80,UCLA,9/2/1995,6,6.0,Las Vegas Raiders,Oakland Raiders,1.0,15.0,2018.0
Gardner Minshew II,28.0,QB,10,9.0,225.0,73,"Northwest Mississippi CC,East Carolina,Washington St.",5/16/1996,5,4.0,Las Vegas Raiders,Jacksonville Jaguars,6.0,178.0,2019.0
Tre'von Moehrig,25.0,SS,17,17.0,202.0,74,TCU,6/16/1999,3,7.0,Las Vegas Raiders,Las Vegas Raiders,2.0,43.0,2021.0
Thayer Munford,25.0,T,14,4.0,315.0,78,Ohio St.,9/18/1999,2,2.0,Las Vegas Raiders,Las Vegas Raiders,7.0,238.0,2022.0
Aidan O'Connell,26.0,QB,9,7.0,210.0,75,Purdue,9/1/1998,1,4.0,Las Vegas Raiders,Las Vegas Raiders,4.0,135.0,2023.0
Dylan Parham,25.0,RG,15,14.0,285.0,75,Memphis,8/24/1999,2,4.0,Las Vegas Raiders,Las Vegas Raiders,3.0,90.0,2022.0
Andrus Peat,31.0,OL,15,1.0,316.0,79,Stanford,11/4/1993,9,1.0,Las Vegas Raiders,New Orleans Saints,1.0,13.0,2015.0
Isaiah Pola-Mao,25.0,FS,17,14.0,205.0,76,USC,6/30/1999,2,5.0,Las Vegas Raiders,,,,
Jackson Powers-Johnson,21.0,LG,15,14.0,334.0,75,Oregon,1/23/2003,0,4.0,Las Vegas Raiders,Las Vegas Raiders,2.0,44.0,2024.0
Decamerion Richardson,23.0,RCB,12,7.0,195.0,74,Mississippi St.,3/16/2001,0,3.0,Las Vegas Raiders,Las Vegas Raiders,4.0,112.0,2024.0
Desmond Ridder,25.0,QB,6,1.0,207.0,75,Cincinnati,8/31/1999,2,1.0,Las Vegas Raiders,Atlanta Falcons,3.0,74.0,2022.0
Janarius Robinson,25.0,DE,10,1.0,260.0,77,Florida St.,5/5/1999,1,1.0,Las Vegas Raiders,Minnesota Vikings,4.0,134.0,2021.0
John Samuel Shenker,26.0,TE,8,0.0,242.0,75,Auburn,9/2/1998,1,0.0,Las Vegas Raiders,,,,
Justin Shorter,24.0,TE,10,0.0,223.0,76,"Penn St.,Florida",4/17/2000,1,0.0,Las Vegas Raiders,Buffalo Bills,5.0,150.0,2023.0
Nesta Jade Silvera,24.0,DT,7,0.0,315.0,74,"Miami (FL),Arizona St.",1/23/2000,1,1.0,Las Vegas Raiders,Las Vegas Raiders,7.0,231.0,2023.0
Christopher Smith,24.0,S,15,0.0,195.0,71,Georgia,5/1/2000,1,1.0,Las Vegas Raiders,Las Vegas Raiders,5.0,170.0,2023.0
Charles Snowden,26.0,LDE,16,9.0,245.0,79,Virginia,3/27/1998,3,5.0,Las Vegas Raiders,,,,
Robert Spillane,29.0,MLB,17,17.0,229.0,73,Western Michigan,12/14/1995,6,8.0,Las Vegas Raiders,,,,
Trey Taylor,23.0,S,9,0.0,213.0,72,Air Force,1/30/2001,0,1.0,Las Vegas Raiders,Las Vegas Raiders,7.0,223.0,2024.0
Tre Tucker,23.0,WR,17,14.0,185.0,69,Cincinnati,3/8/2001,1,4.0,Las Vegas Raiders,Las Vegas Raiders,3.0,100.0,2023.0
DJ Turner,27.0,WR,12,6.0,205.0,69,"Maryland,Pittsburgh",1/18/1997,2,1.0,Las Vegas Raiders,,,,
Sam Webb,26.0,CB,11,0.0,195.0,74,Missouri Western St.,5/19/1998,2,1.0,Las Vegas Raiders,,,,
Zamir White,25.0,RB,8,5.0,215.0,72,Georgia,9/18/1999,2,1.0,Las Vegas Raiders,Las Vegas Raiders,4.0,122.0,2022.0
Cody Whitehair,32.0,OG,12,3.0,316.0,75,Kansas St.,7/11/1992,8,1.0,Las Vegas Raiders,Chicago Bears,2.0,56.0,2016.0
Kristian Wilkerson,27.0,WR,3,0.0,214.0,73,SE Missouri St.,1/10/1997,4,0.0,Las Vegas Raiders,,,,
Christian Wilkins,29.0,DT,5,5.0,310.0,76,Clemson,12/20/1995,5,2.0,Las Vegas Raiders,Miami Dolphins,1.0,13.0,2019.0
Tyree Wilson,24.0,DE,16,4.0,275.0,78,"Texas A&M,Texas Tech",5/20/2000,1,3.0,Las Vegas Raiders,Las Vegas Raiders,1.0,7.0,2023.0
