Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Jack Gibbens,26.0,LB,10,5.0,242.0,75,"Abilene Christian,Minnesota",11/24/1998,2,2.0,Tennessee Titans,,,,
Luke Gifford,29.0,LB,16,4.0,243.0,75,Nebraska,8/28/1995,5,3.0,Tennessee Titans,,,,
Cedric Gray,22.0,LB,7,0.0,234.0,74,North Carolina,10/30/2002,0,0.0,Tennessee Titans,Tennessee Titans,4.0,106.0,2024.0
Arlington Hambright,28.0,G,4,0.0,300.0,77,"Garden City (KS),Oklahoma St.,Colorado",1/30/1996,4,0.0,Tennessee Titans,Chicago Bears,7.0,226.0,2020.0
Justin Hardee,30.0,CB,9,0.0,200.0,73,Illinois,2/7/1994,7,1.0,Tennessee Titans,,,,
Jaylen Harrell,22.0,OLB,17,0.0,247.0,76,Michigan,5/1/2002,0,1.0,Tennessee Titans,Tennessee Titans,7.0,252.0,2024.0
Amani Hooker,26.0,FS,14,14.0,210.0,71,Iowa,6/14/1998,5,6.0,Tennessee Titans,Tennessee Titans,4.0,116.0,2019.0
DeAndre Hopkins,32.0,WR,6,3.0,212.0,73,Clemson,6/6/1992,11,1.0,Tennessee Titans,Houston Texans,1.0,27.0,2013.0
Jha'Quan Jackson,24.0,WR,12,0.0,188.0,69,Tulane,5/15/2000,0,0.0,Tennessee Titans,Tennessee Titans,6.0,182.0,2024.0
Gabe Jeudy-Lally,23.0,CB,4,0.0,189.0,73,"Vanderbilt,BYU,Tennessee",2/16/2001,0,0.0,Tennessee Titans,,,,
Ernest Jones,25.0,RILB,6,5.0,233.0,74,South Carolina,11/22/1999,3,2.0,Tennessee Titans,Los Angeles Rams,3.0,103.0,2021.0
Sebastian Joseph-Day,29.0,RDE,17,12.0,310.0,76,Rutgers,3/21/1995,5,6.0,Tennessee Titans,Los Angeles Rams,6.0,195.0,2018.0
Joshua Kelley,27.0,RB,3,0.0,212.0,71,"UC Davis,UCLA",11/20/1997,4,0.0,Tennessee Titans,Los Angeles Chargers,4.0,112.0,2020.0
Arden Key,28.0,LOLB,16,15.0,240.0,77,LSU,5/3/1996,6,7.0,Tennessee Titans,Oakland Raiders,3.0,87.0,2018.0
Mason Kinsey,26.0,WR,6,0.0,200.0,71,Berry,8/29/1998,3,0.0,Tennessee Titans,,,,
Harold Landry,28.0,ROLB,17,17.0,252.0,74,Boston Col.,6/5/1996,6,8.0,Tennessee Titans,Tennessee Titans,2.0,41.0,2018.0
JC Latham,21.0,LT,17,17.0,342.0,78,Alabama,2/8/2003,0,7.0,Tennessee Titans,Tennessee Titans,1.0,7.0,2024.0
Corey Levin,30.0,OL,10,1.0,307.0,76,Chattanooga,8/12/1994,6,1.0,Tennessee Titans,Tennessee Titans,6.0,217.0,2017.0
Will Levis,25.0,QB,12,12.0,229.0,76,"Penn St.,Kentucky",6/27/1999,1,5.0,Tennessee Titans,Tennessee Titans,2.0,33.0,2023.0
James Lynch,25.0,DL,17,0.0,295.0,76,Baylor,1/20/1999,4,1.0,Tennessee Titans,Minnesota Vikings,4.0,130.0,2020.0
Tay Martin,27.0,WR,1,0.0,185.0,75,"Washington St.,Oklahoma St.",12/14/1997,2,0.0,Tennessee Titans,,,,
David Martin-Robinson,25.0,TE,5,2.0,247.0,75,Temple,12/26/1999,0,0.0,Tennessee Titans,,,,
Roger McCreary,24.0,CB,15,7.0,190.0,71,Auburn,2/10/2000,2,3.0,Tennessee Titans,Tennessee Titans,2.0,35.0,2022.0
Raekwon McMillan,29.0,LB,2,0.0,250.0,74,Ohio St.,11/17/1995,6,0.0,Tennessee Titans,Miami Dolphins,2.0,54.0,2017.0
Caleb Murphy,25.0,OLB,2,0.0,254.0,75,"Grand Valley St.,Ferris St.",12/15/1999,1,0.0,Tennessee Titans,,,,
Kenneth Murray,26.0,LILB,14,14.0,241.0,74,Oklahoma,11/16/1998,4,6.0,Tennessee Titans,Los Angeles Chargers,1.0,23.0,2020.0
Brayden Narveson,25.0,K,1,0.0,215.0,72,"Iowa St.,Western Kentucky,North Carolina St.",9/28/1999,0,0.0,Tennessee Titans,,,,
Thomas Odukoya,27.0,TE,2,0.0,253.0,78,"West Hills-Coalinga,Garden City (KS),Eastern Michigan",5/5/1997,1,0.0,Tennessee Titans,,,,
John Ojukwu,25.0,OL,11,4.0,309.0,77,Boise St.,1/9/1999,1,2.0,Tennessee Titans,,,,
Chigoziem Okonkwo,25.0,TE,17,11.0,238.0,75,Maryland,9/8/1999,2,4.0,Tennessee Titans,Tennessee Titans,4.0,143.0,2022.0
Bryce Oliver,24.0,WR,10,1.0,214.0,73,"Kentucky,Youngstown St.",5/19/2000,0,1.0,Tennessee Titans,,,,
Gervarrius Owens,25.0,S,2,0.0,200.0,72,"NE Oklahoma A&M,Houston",10/14/1999,1,0.0,Tennessee Titans,New York Giants,7.0,254.0,2023.0
Nicholas Petit-Frere,25.0,RT,15,10.0,316.0,77,Ohio St.,9/15/1999,2,4.0,Tennessee Titans,Tennessee Titans,3.0,69.0,2022.0
Tony Pollard,27.0,RB,16,16.0,209.0,72,Memphis,4/30/1997,5,7.0,Tennessee Titans,Dallas Cowboys,4.0,128.0,2019.0
Isaiah Prince,27.0,T,1,0.0,305.0,79,Ohio St.,7/29/1997,5,0.0,Tennessee Titans,Miami Dolphins,6.0,202.0,2019.0
Dillon Radunz,26.0,RG,15,15.0,301.0,78,North Dakota St.,3/28/1998,3,5.0,Tennessee Titans,Tennessee Titans,2.0,53.0,2021.0
Otis Reese,26.0,LB,13,2.0,214.0,75,"Georgia,Mississippi",7/2/1998,1,2.0,Tennessee Titans,,,,
Calvin Ridley,30.0,WR,17,14.0,190.0,73,Alabama,12/20/1994,6,8.0,Tennessee Titans,Atlanta Falcons,1.0,26.0,2018.0
Mason Rudolph,29.0,QB,8,5.0,235.0,77,Oklahoma St.,7/17/1995,5,3.0,Tennessee Titans,Pittsburgh Steelers,3.0,76.0,2018.0
Andrew Rupcich,25.0,OL,7,0.0,318.0,78,Culver-Stockton,4/1/1999,1,0.0,Tennessee Titans,,,,
Jeffery Simmons,27.0,DT,16,16.0,305.0,76,Mississippi St.,7/28/1997,5,11.0,Tennessee Titans,Tennessee Titans,1.0,19.0,2019.0
Peter Skoronski,23.0,LG,17,17.0,313.0,76,Northwestern,7/31/2001,1,6.0,Tennessee Titans,Tennessee Titans,1.0,11.0,2023.0
L'Jarius Sneed,27.0,CB,5,5.0,192.0,73,Louisiana Tech,1/21/1997,4,2.0,Tennessee Titans,Kansas City Chiefs,4.0,138.0,2020.0
Tyjae Spears,23.0,RB,12,1.0,195.0,71,Tulane,6/15/2001,1,3.0,Tennessee Titans,Tennessee Titans,3.0,81.0,2023.0
Ryan Stonehouse,25.0,P,17,0.0,193.0,70,Colorado St.,5/11/1999,2,4.0,Tennessee Titans,,,,
T'Vondre Sweat,23.0,NT,17,16.0,366.0,76,Texas,7/11/2001,0,7.0,Tennessee Titans,Tennessee Titans,2.0,38.0,2024.0
Nick Vannett,31.0,TE,17,10.0,257.0,77,Ohio St.,3/6/1993,8,1.0,Tennessee Titans,Seattle Seahawks,3.0,94.0,2016.0
Leroy Watson,26.0,T,4,4.0,310.0,77,"Hutchinson (KS),Texas-San Antonio",6/10/1998,1,2.0,Tennessee Titans,,,,
Nick Westbrook-Ikhine,27.0,WR,17,9.0,211.0,74,Indiana,3/21/1997,4,4.0,Tennessee Titans,,,,
Josh Whyle,25.0,TE,17,4.0,248.0,78,Cincinnati,9/8/1999,1,2.0,Tennessee Titans,Tennessee Titans,5.0,147.0,2023.0
James Williams,21.0,LB,13,1.0,231.0,76,Miami (FL),2/15/2003,0,2.0,Tennessee Titans,Tennessee Titans,7.0,242.0,2024.0
Julius Wood,23.0,S,9,0.0,193.0,73,"Blinn College (TX),East Carolina",5/2/2001,0,1.0,Tennessee Titans,,,,
Daryl Worley,29.0,CB,9,7.0,210.0,73,West Virginia,2/22/1995,8,3.0,Tennessee Titans,Carolina Panthers,3.0,77.0,2016.0
Matthew Wright,28.0,K,2,0.0,174.0,71,Central Florida,3/22/1996,4,0.0,Tennessee Titans,,,,
