Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Elgton Jenkins,29.0,LG,17,17.0,311.0,77,Mississippi St.,12/26/1995,5,9.0,Green Bay Packers,Green Bay Packers,2.0,44.0,2019.0
Tucker Kraft,24.0,TE,17,17.0,259.0,77,South Dakota St.,11/3/2000,1,7.0,Green Bay Packers,Green Bay Packers,3.0,78.0,2023.0
MarShawn Lloyd,23.0,RB,1,0.0,220.0,69,"South Carolina,USC",1/5/2001,0,0.0,Green Bay Packers,Green Bay Packers,3.0,88.0,2024.0
Jordan Love,26.0,QB,15,15.0,219.0,76,Utah St.,11/2/1998,3,12.0,Green Bay Packers,Green Bay Packers,1.0,26.0,2020.0
Isaiah McDuffie,25.0,RLB,17,17.0,227.0,73,Boston Col.,7/21/1999,3,8.0,Green Bay Packers,Green Bay Packers,6.0,220.0,2021.0
Xavier McKinney,26.0,FS,17,17.0,201.0,72,Alabama,8/8/1998,4,15.0,Green Bay Packers,New York Giants,2.0,36.0,2020.0
Brandon McManus,33.0,K,11,0.0,201.0,75,Temple,7/25/1991,10,3.0,Green Bay Packers,,,,
Bo Melton,25.0,WR,17,0.0,189.0,71,Rutgers,5/18/1999,1,1.0,Green Bay Packers,Seattle Seahawks,7.0,229.0,2022.0
Jacob Monk,23.0,OL,10,0.0,308.0,75,Duke,6/4/2001,0,1.0,Green Bay Packers,Green Bay Packers,5.0,163.0,2024.0
Jordan Morgan,23.0,OT,6,1.0,311.0,77,Arizona,8/4/2001,0,1.0,Green Bay Packers,Green Bay Packers,1.0,25.0,2024.0
Arron Mosby,25.0,DL,16,0.0,250.0,75,Fresno St.,4/13/1999,2,1.0,Green Bay Packers,,,,
Luke Musgrave,24.0,TE,7,3.0,253.0,78,Oregon St.,9/2/2000,1,0.0,Green Bay Packers,Green Bay Packers,2.0,42.0,2023.0
Josh Myers,26.0,C,16,16.0,310.0,77,Ohio St.,7/16/1998,3,8.0,Green Bay Packers,Green Bay Packers,2.0,62.0,2021.0
Brayden Narveson,25.0,K,6,0.0,215.0,72,"Iowa St.,Western Kentucky,North Carolina St.",9/28/1999,0,0.0,Green Bay Packers,,,,
Keisean Nixon,27.0,LCB,17,15.0,200.0,70,South Carolina,6/22/1997,5,6.0,Green Bay Packers,,,,
Kitan Oladapo,24.0,S,9,0.0,216.0,74,Oregon St.,10/10/2000,0,1.0,Green Bay Packers,Green Bay Packers,5.0,169.0,2024.0
Matthew Orzech,29.0,LS,17,0.0,245.0,75,Azusa Pacific,4/12/1995,5,1.0,Green Bay Packers,,,,
Jayden Reed,24.0,WR,17,10.0,187.0,71,"Western Michigan,Michigan St.",4/28/2000,1,9.0,Green Bay Packers,Green Bay Packers,2.0,50.0,2023.0
Sean Rhyan,24.0,RG,17,17.0,321.0,77,UCLA,9/15/2000,2,9.0,Green Bay Packers,Green Bay Packers,3.0,92.0,2022.0
Robert Rochell,26.0,CB,11,0.0,193.0,72,Central Arkansas,4/26/1998,3,1.0,Green Bay Packers,Los Angeles Rams,4.0,130.0,2021.0
Ben Sims,24.0,TE,17,5.0,250.0,77,Baylor,5/16/2000,1,0.0,Green Bay Packers,,,,
Tedarrell Slaton,27.0,LDT,17,17.0,330.0,76,Florida,10/3/1997,3,8.0,Green Bay Packers,Green Bay Packers,5.0,173.0,2021.0
Preston Smith,32.0,LDE,9,9.0,265.0,77,Mississippi St.,11/17/1992,9,4.0,Green Bay Packers,Washington Redskins,2.0,38.0,2015.0
Eric Stokes,25.0,RCB,17,7.0,194.0,73,Georgia,3/1/1999,3,3.0,Green Bay Packers,Green Bay Packers,1.0,29.0,2021.0
Kadeem Telfort,26.0,T,16,0.0,322.0,78,"Florida,Garden City (KS),Ala-Birmingham",11/10/1998,1,1.0,Green Bay Packers,,,,
Zach Tom,25.0,RT,17,17.0,304.0,76,Wake Forest,3/26/1999,2,9.0,Green Bay Packers,Green Bay Packers,4.0,140.0,2022.0
Carrington Valentine,23.0,CB,15,7.0,189.0,72,Kentucky,9/9/2001,1,3.0,Green Bay Packers,Green Bay Packers,7.0,232.0,2023.0
Lukas Van Ness,23.0,DL,17,0.0,272.0,77,Iowa,7/6/2001,1,2.0,Green Bay Packers,Green Bay Packers,1.0,13.0,2023.0
Quay Walker,24.0,LLB,13,13.0,241.0,76,Georgia,5/8/2000,2,6.0,Green Bay Packers,Green Bay Packers,1.0,22.0,2022.0
Rasheed Walker,24.0,LT,17,17.0,324.0,78,Penn St.,2/13/2000,2,10.0,Green Bay Packers,Green Bay Packers,7.0,249.0,2022.0
Christian Watson,25.0,WR,15,15.0,208.0,76,North Dakota St.,5/12/1999,2,6.0,Green Bay Packers,Green Bay Packers,2.0,34.0,2022.0
Daniel Whelan,25.0,P,17,0.0,216.0,77,UC Davis,2/10/1999,1,2.0,Green Bay Packers,,,,
Dontayvion Wicks,23.0,WR,17,5.0,206.0,73,Virginia,6/16/2001,1,4.0,Green Bay Packers,Green Bay Packers,5.0,159.0,2023.0
Evan Williams,23.0,S,13,6.0,200.0,71,"Fresno St.,Oregon",7/28/2001,0,3.0,Green Bay Packers,Green Bay Packers,4.0,111.0,2024.0
Malik Willis,25.0,QB,7,2.0,219.0,73,"Auburn,Liberty",5/25/1999,2,3.0,Green Bay Packers,Tennessee Titans,3.0,86.0,2022.0
Emanuel Wilson,25.0,RB,17,0.0,226.0,70,"Johnson C. Smith,Fort Valley St.",5/8/1999,1,4.0,Green Bay Packers,,,,
Eric Wilson,30.0,MLB,17,12.0,230.0,73,Cincinnati,9/26/1994,7,6.0,Green Bay Packers,,,,
Colby Wooden,24.0,DL,13,1.0,273.0,76,Auburn,12/21/2000,1,1.0,Green Bay Packers,Green Bay Packers,4.0,116.0,2023.0
Devonte Wyatt,26.0,DL,14,0.0,304.0,75,"Hutchinson (KS),Georgia",3/31/1998,2,2.0,Green Bay Packers,Green Bay Packers,1.0,28.0,2022.0
