Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Jake Kubas,24.0,OG,5,3.0,308.0,76,North Dakota St.,8/13/2000,0,1.0,New York Giants,,,,
Dexter Lawrence,27.0,LDT,12,12.0,340.0,76,Clemson,11/12/1997,5,9.0,New York Giants,New York Giants,1.0,17.0,2019.0
Raheem Layne,25.0,S,2,0.0,192.0,71,Indiana,7/2/1999,2,0.0,New York Giants,,,,
Drew Lock,28.0,QB,8,5.0,228.0,76,Missouri,11/10/1996,5,1.0,New York Giants,Denver Broncos,2.0,42.0,2019.0
Chris Manhertz,32.0,TE,17,11.0,235.0,78,Canisius,4/10/1992,8,0.0,New York Giants,,,,
Jude McAtamney,24.0,K,1,0.0,205.0,74,"Chowan,Rutgers",5/9/2000,0,0.0,New York Giants,,,,
Nick McCloud,26.0,CB,7,5.0,193.0,73,"North Carolina St.,Notre Dame",7/9/1998,3,2.0,New York Giants,,,,
Micah McFadden,24.0,RILB,14,14.0,232.0,74,Indiana,1/3/2000,2,7.0,New York Giants,New York Giants,5.0,146.0,2022.0
Joshua Miles,28.0,T,1,0.0,325.0,77,Morgan St.,1/4/1996,5,0.0,New York Giants,Arizona Cardinals,7.0,248.0,2019.0
Dante Miller,25.0,RB,2,0.0,200.0,69,"Columbia,South Carolina",5/14/1999,1,0.0,New York Giants,,,,
Darius Muasau,23.0,LB,15,7.0,234.0,72,"Hawaii,UCLA",2/10/2001,0,4.0,New York Giants,New York Giants,6.0,183.0,2024.0
Malik Nabers,21.0,WR,15,13.0,200.0,72,LSU,7/28/2003,0,9.0,New York Giants,New York Giants,1.0,6.0,2024.0
Evan Neal,24.0,T,9,7.0,340.0,79,Alabama,9/19/2000,2,3.0,New York Giants,New York Giants,1.0,7.0,2022.0
Tyler Nubin,23.0,FS,13,13.0,210.0,74,Minnesota,6/14/2001,0,5.0,New York Giants,New York Giants,2.0,47.0,2024.0
Rakeem Nunez-Roches,31.0,LDE,15,15.0,305.0,74,Southern Miss,7/3/1993,9,7.0,New York Giants,Kansas City Chiefs,6.0,217.0,2015.0
Azeez Ojulari,24.0,OLB,11,5.0,240.0,75,Georgia,6/16/2000,3,3.0,New York Giants,New York Giants,2.0,50.0,2021.0
Bobby Okereke,28.0,LILB,12,12.0,235.0,74,Stanford,7/29/1996,5,6.0,New York Giants,Indianapolis Colts,3.0,89.0,2019.0
Andru Phillips,23.0,CB,14,6.0,180.0,71,Kentucky,11/30/2001,0,3.0,New York Giants,New York Giants,3.0,70.0,2024.0
Tyre Phillips,27.0,T,3,1.0,330.0,77,"East Mississippi CC,Mississippi St.",1/29/1997,4,0.0,New York Giants,Baltimore Ravens,3.0,106.0,2020.0
Jason Pinnock,25.0,SS,16,16.0,200.0,72,Pittsburgh,6/30/1999,3,6.0,New York Giants,New York Jets,5.0,175.0,2021.0
Jordon Riley,26.0,DL,13,5.0,315.0,77,"North Carolina,Garden City (KS),Nebraska,Oregon",5/19/1998,1,3.0,New York Giants,New York Giants,7.0,243.0,2023.0
Wan'Dale Robinson,23.0,WR,17,7.0,185.0,68,"Nebraska,Kentucky",1/5/2001,2,5.0,New York Giants,New York Giants,2.0,43.0,2022.0
Casey Rogers,26.0,DL,2,0.0,305.0,77,"Nebraska,Oregon",12/18/1998,0,0.0,New York Giants,,,,
Jon Runyan Jr.,27.0,LG,13,13.0,307.0,76,Michigan,8/8/1997,4,4.0,New York Giants,Green Bay Packers,6.0,192.0,2020.0
Austin Schlottmann,29.0,OL,1,0.0,300.0,78,TCU,9/18/1995,5,0.0,New York Giants,,,,
John Michael Schmitz,25.0,C,15,15.0,320.0,76,Minnesota,3/19/1999,1,5.0,New York Giants,New York Giants,2.0,57.0,2023.0
Duke Shelley,28.0,CB,1,0.0,176.0,69,Kansas St.,10/8/1996,5,0.0,New York Giants,Chicago Bears,6.0,205.0,2019.0
Isaiah Simmons,26.0,S,17,1.0,238.0,76,Clemson,7/26/1998,4,1.0,New York Giants,Arizona Cardinals,1.0,8.0,2020.0
Devin Singletary,27.0,RB,15,5.0,203.0,67,Florida Atlantic,9/3/1997,5,3.0,New York Giants,Buffalo Bills,3.0,74.0,2019.0
Darius Slayton,27.0,WR,16,13.0,198.0,73,Auburn,1/12/1997,5,4.0,New York Giants,New York Giants,5.0,171.0,2019.0
Ihmir Smith-Marsette,25.0,WR,15,0.0,185.0,73,Iowa,8/29/1999,3,1.0,New York Giants,Minnesota Vikings,5.0,157.0,2021.0
Aaron Stinnie,30.0,G,16,3.0,312.0,75,James Madison,2/18/1994,6,2.0,New York Giants,,,,
Greg Stroman,28.0,CB,4,1.0,180.0,71,Virginia Tech,3/8/1996,6,1.0,New York Giants,Washington Redskins,7.0,241.0,2018.0
Ty Summers,29.0,LB,16,2.0,241.0,73,TCU,12/31/1995,5,2.0,New York Giants,Green Bay Packers,7.0,226.0,2019.0
Kayvon Thibodeaux,24.0,ROLB,12,12.0,258.0,77,Oregon,12/15/2000,2,6.0,New York Giants,New York Giants,1.0,5.0,2022.0
Andrew Thomas,25.0,LT,6,6.0,315.0,77,Georgia,1/22/1999,4,2.0,New York Giants,New York Giants,1.0,4.0,2020.0
Tyrone Tracy Jr.,25.0,RB,17,12.0,210.0,71,"Iowa,Purdue",11/23/1999,0,6.0,New York Giants,New York Giants,5.0,166.0,2024.0
Greg Van Roten,34.0,RG,17,17.0,295.0,76,Pennsylvania,2/26/1990,12,5.0,New York Giants,,,,
Armon Watts,28.0,DT,5,0.0,307.0,77,Arkansas,7/22/1996,5,0.0,New York Giants,Minnesota Vikings,6.0,190.0,2019.0
Benton Whitley,25.0,OLB,2,0.0,260.0,76,Holy Cross,2/12/1999,1,0.0,New York Giants,,,,
Dee Williams,25.0,DB,1,0.0,190.0,70,"East Central CC (MS),Tennessee",12/6/1999,0,0.0,New York Giants,,,,
Divaad Wilson,24.0,CB,3,0.0,195.0,72,"Georgia,Central Florida",1/26/2000,1,0.0,New York Giants,,,,
