Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Miles Sanders,25.0,RB,17,15.0,211.0,71,Penn St.,5/1/1997,3,10.0,Philadelphia Eagles,Philadelphia Eagles,2.0,53.0,2019.0
Boston Scott,27.0,RB,15,2.0,204.0,66,Louisiana Tech,4/27/1995,4,2.0,Philadelphia Eagles,New Orleans Saints,6.0,201.0,2018.0
Josiah Scott,23.0,CB,16,4.0,185.0,69,Michigan St.,4/5/1999,2,2.0,Philadelphia Eagles,Jacksonville Jaguars,4.0,137.0,2020.0
Trey Sermon,23.0,RB,2,0.0,215.0,72,"Oklahoma,Ohio St.",1/30/1999,1,0.0,Philadelphia Eagles,San Francisco 49ers,3.0,88.0,2021.0
Isaac Seumalo,29.0,RG,17,17.0,303.0,76,Oregon St.,10/29/1993,6,8.0,Philadelphia Eagles,Philadelphia Eagles,3.0,79.0,2016.0
Josh Sills,24.0,G,1,0.0,325.0,78,"West Virginia,Oklahoma St.",1/26/1998,0,0.0,Philadelphia Eagles,,,,
Arryn Siposs,30.0,P,13,0.0,212.0,74,Auburn,11/25/1992,1,1.0,Philadelphia Eagles,,,,
Darius Slay,31.0,RCB,17,17.0,192.0,72,Mississippi St.,1/1/1991,9,8.0,Philadelphia Eagles,Detroit Lions,2.0,36.0,2013.0
DeVonta Smith,24.0,WR,17,17.0,170.0,72,Alabama,11/14/1998,1,13.0,Philadelphia Eagles,Philadelphia Eagles,1.0,10.0,2021.0
Jack Stoll,24.0,TE,17,11.0,247.0,76,Nebraska,1/28/1998,1,1.0,Philadelphia Eagles,,,,
Ndamukong Suh,35.0,DT,8,0.0,313.0,76,Nebraska,1/6/1987,12,1.0,Philadelphia Eagles,Detroit Lions,1.0,2.0,2010.0
Josh Sweat,25.0,LDE/RDE,16,16.0,265.0,77,Florida St.,3/29/1997,4,8.0,Philadelphia Eagles,Philadelphia Eagles,4.0,130.0,2018.0
Noah Togiai,25.0,TE,2,0.0,244.0,76,Oregon St.,7/6/1997,2,0.0,Philadelphia Eagles,,,,
Marlon Tuipulotu,23.0,DT,9,1.0,307.0,74,USC,5/31/1999,1,1.0,Philadelphia Eagles,Philadelphia Eagles,6.0,189.0,2021.0
K'Von Wallace,25.0,S,17,1.0,205.0,71,Clemson,7/25/1997,2,1.0,Philadelphia Eagles,Philadelphia Eagles,4.0,127.0,2020.0
Quez Watkins,24.0,WR,17,8.0,193.0,72,Southern Miss,6/9/1998,2,4.0,Philadelphia Eagles,Philadelphia Eagles,6.0,200.0,2020.0
Kyzir White,26.0,DB,17,8.0,234.0,74,West Virginia,3/24/1996,4,4.0,Philadelphia Eagles,Los Angeles Chargers,4.0,119.0,2018.0
Milton Williams,23.0,DT,17,0.0,290.0,75,Louisiana Tech,4/6/1999,1,1.0,Philadelphia Eagles,Philadelphia Eagles,3.0,73.0,2021.0
Marvin Wilson,24.0,DT,1,0.0,305.0,77,Florida St.,9/5/1998,1,0.0,Philadelphia Eagles,,,,
