Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Robbie Gould,40.0,K,17,0.0,190.0,72,Penn St.,12/6/1982,17,3.0,San Francisco 49Ers,,,,
Danny Gray,23.0,WR,13,0.0,200.0,72,"Blinn College (TX),SMU",4/1/1999,0,0.0,San Francisco 49Ers,San Francisco 49ers,3.0,105.0,2022.0
Dre Greenlaw,25.0,RLB,15,15.0,230.0,72,Arkansas,5/25/1997,3,8.0,San Francisco 49Ers,San Francisco 49ers,5.0,148.0,2019.0
Blake Hance,26.0,T,7,0.0,310.0,77,Northwestern,1/11/1996,1,1.0,San Francisco 49Ers,,,,
Talanoa Hufanga,23.0,SS,17,17.0,200.0,72,USC,2/2/1999,1,13.0,San Francisco 49Ers,San Francisco 49ers,5.0,180.0,2021.0
Kerry Hyder,31.0,DE,16,1.0,275.0,74,Texas Tech,5/2/1991,7,2.0,San Francisco 49Ers,,,,
Drake Jackson,21.0,DE,15,0.0,273.0,76,USC,4/12/2001,0,2.0,San Francisco 49Ers,San Francisco 49ers,2.0,61.0,2022.0
Jackrabbit Jenkins,34.0,DB,2,0.0,190.0,70,"North Alabama,Florida",10/29/1988,10,0.0,San Francisco 49Ers,St. Louis Rams,2.0,39.0,2012.0
Jauan Jennings,25.0,WR,16,4.0,212.0,75,Tennessee,7/10/1997,1,4.0,San Francisco 49Ers,San Francisco 49ers,7.0,217.0,2020.0
Dontae Johnson,31.0,CB,2,0.0,200.0,74,North Carolina St.,12/1/1991,8,0.0,San Francisco 49Ers,San Francisco 49ers,4.0,129.0,2014.0
Josh Johnson,36.0,QB,2,0.0,219.0,75,San Diego,5/15/1986,13,0.0,San Francisco 49Ers,Tampa Bay Buccaneers,5.0,160.0,2008.0
Kyle Juszczyk,31.0,FB,16,12.0,235.0,73,Harvard,4/23/1991,9,2.0,San Francisco 49Ers,Baltimore Ravens,4.0,130.0,2013.0
Javon Kinlaw,25.0,LDT,6,6.0,319.0,77,South Carolina,10/3/1997,2,3.0,San Francisco 49Ers,San Francisco 49ers,1.0,14.0,2020.0
George Kittle,29.0,TE,15,15.0,250.0,76,Iowa,10/9/1993,5,8.0,San Francisco 49Ers,San Francisco 49ers,5.0,146.0,2017.0
Tyler Kroft,30.0,TE,11,4.0,252.0,78,Rutgers,10/15/1992,7,1.0,San Francisco 49Ers,Cincinnati Bengals,3.0,85.0,2015.0
Trey Lance,22.0,QB,2,2.0,226.0,76,North Dakota St.,5/9/2000,1,1.0,San Francisco 49Ers,San Francisco 49ers,1.0,3.0,2021.0
Deommodore Lenoir,23.0,LCB,17,13.0,200.0,70,Oregon,10/6/1999,1,5.0,San Francisco 49Ers,San Francisco 49ers,5.0,172.0,2021.0
Marlon Mack,26.0,RB,2,0.0,210.0,71,South Florida,3/7/1996,5,0.0,San Francisco 49Ers,Indianapolis Colts,4.0,143.0,2017.0
Tay Martin,25.0,WR,2,0.0,186.0,75,"Washington St.,Oklahoma St.",12/14/1997,0,0.0,San Francisco 49Ers,,,,
Jordan Mason,23.0,RB,16,0.0,223.0,71,Georgia Tech,5/24/1999,0,2.0,San Francisco 49Ers,,,,
Christian McCaffrey,26.0,RB,11,10.0,210.0,71,Stanford,6/7/1996,5,10.0,San Francisco 49Ers,Carolina Panthers,1.0,8.0,2017.0
Ray-Ray McCloud,26.0,WR,17,2.0,185.0,69,Clemson,10/15/1996,4,3.0,San Francisco 49Ers,Buffalo Bills,6.0,187.0,2018.0
T.Y. McGill,30.0,DT,9,0.0,295.0,72,North Carolina St.,11/23/1992,7,1.0,San Francisco 49Ers,,,,
Mike McGlinchey,28.0,RT,17,17.0,315.0,80,Notre Dame,8/29/1994,4,9.0,San Francisco 49Ers,San Francisco 49ers,1.0,9.0,2018.0
Colton McKivitz,26.0,T,13,1.0,301.0,78,West Virginia,8/9/1996,2,1.0,San Francisco 49Ers,San Francisco 49ers,5.0,153.0,2020.0
Elijah Mitchell,24.0,RB,5,1.0,200.0,70,Louisiana,5/2/1998,1,2.0,San Francisco 49Ers,San Francisco 49ers,6.0,194.0,2021.0
Jaylon Moore,24.0,T,17,2.0,311.0,76,Western Michigan,1/9/1998,1,2.0,San Francisco 49Ers,San Francisco 49ers,5.0,155.0,2021.0
Tarvarius Moore,26.0,DB,13,0.0,200.0,74,Southern Miss,8/16/1996,4,1.0,San Francisco 49Ers,San Francisco 49ers,3.0,95.0,2018.0
Emmanuel Moseley,26.0,LCB,5,5.0,195.0,71,Tennessee,3/25/1996,4,2.0,San Francisco 49Ers,,,,
George Odum,29.0,S,17,0.0,202.0,73,Central Arkansas,11/3/1993,4,5.0,San Francisco 49Ers,,,,
Charles Omenihu,25.0,DE,17,3.0,280.0,77,Texas,8/20/1997,3,3.0,San Francisco 49Ers,Houston Texans,5.0,161.0,2019.0
Taybor Pepper,28.0,LS,17,0.0,245.0,76,Michigan St.,5/28/1994,5,1.0,San Francisco 49Ers,,,,
Brock Purdy,23.0,QB,9,5.0,220.0,73,Iowa St.,12/27/1999,0,6.0,San Francisco 49Ers,San Francisco 49ers,7.0,262.0,2022.0
Hassan Ridgeway,28.0,RDT,12,7.0,305.0,75,Texas,11/2/1994,6,4.0,San Francisco 49Ers,Indianapolis Colts,4.0,116.0,2016.0
Curtis Robinson,24.0,LB,3,0.0,235.0,75,Stanford,6/2/1998,1,0.0,San Francisco 49Ers,,,,
Deebo Samuel,26.0,WR,13,12.0,215.0,72,South Carolina,1/15/1996,3,8.0,San Francisco 49Ers,San Francisco 49ers,2.0,36.0,2019.0
Willie Snead,30.0,WR,4,0.0,195.0,71,Ball St.,10/17/1992,7,0.0,San Francisco 49Ers,,,,
Akeem Spence,31.0,DT,7,0.0,303.0,73,Illinois,11/29/1991,9,1.0,San Francisco 49Ers,Tampa Bay Buccaneers,4.0,100.0,2013.0
Ambry Thomas,23.0,CB,15,0.0,190.0,72,Michigan,9/9/1999,1,1.0,San Francisco 49Ers,San Francisco 49ers,3.0,102.0,2021.0
Kemoko Turay,27.0,DE,3,0.0,248.0,77,Rutgers,7/11/1995,4,0.0,San Francisco 49Ers,Indianapolis Colts,2.0,52.0,2018.0
Malik Turner,26.0,WR,3,0.0,202.0,74,Illinois,1/30/1996,4,0.0,San Francisco 49Ers,,,,
Charvarius Ward,26.0,RCB,17,17.0,196.0,73,"Hinds CC,Middle Tenn. St.",5/16/1996,4,6.0,San Francisco 49Ers,,,,
Jimmie Ward,31.0,DB,12,5.0,193.0,71,Northern Illinois,7/18/1991,8,3.0,San Francisco 49Ers,San Francisco 49ers,1.0,30.0,2014.0
Fred Warner,26.0,MLB,17,17.0,230.0,75,BYU,11/19/1996,4,17.0,San Francisco 49Ers,San Francisco 49ers,3.0,70.0,2018.0
Trent Williams,34.0,LT,14,14.0,320.0,77,Oklahoma,7/19/1988,12,15.0,San Francisco 49Ers,Washington Redskins,1.0,4.0,2010.0
Jordan Willis,27.0,DE,9,0.0,270.0,76,Kansas St.,5/2/1995,5,1.0,San Francisco 49Ers,Cincinnati Bengals,3.0,73.0,2017.0
Jeff Wilson,27.0,RB,8,6.0,205.0,72,North Texas,11/16/1995,4,4.0,San Francisco 49Ers,,,,
Mitch Wishnowsky,30.0,P,17,0.0,220.0,74,Utah,3/3/1992,3,1.0,San Francisco 49Ers,San Francisco 49ers,4.0,110.0,2019.0
Charlie Woerner,25.0,TE,17,2.0,250.0,77,Georgia,10/16/1997,2,0.0,San Francisco 49Ers,San Francisco 49ers,6.0,190.0,2020.0
Samuel Womack,23.0,CB,16,1.0,189.0,70,Toledo,7/7/1999,0,2.0,San Francisco 49Ers,San Francisco 49ers,5.0,172.0,2022.0
Nick Zakelj,23.0,T,5,0.0,316.0,78,Fordham,6/22/1999,0,0.0,San Francisco 49Ers,San Francisco 49ers,6.0,187.0,2022.0
