Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Sebastian Joseph-Day,27.0,RDT,16,16.0,310.0,76,Rutgers,3/21/1995,3,8.0,Los Angeles Chargers,Los Angeles Rams,6.0,195.0,2018.0
Joshua Kelley,25.0,RB,13,1.0,212.0,71,"UC Davis,UCLA",11/20/1997,2,3.0,Los Angeles Chargers,Los Angeles Chargers,4.0,112.0,2020.0
Raheem Layne,23.0,S,6,0.0,192.0,71,Indiana,7/2/1999,0,0.0,Los Angeles Chargers,,,,
Deane Leonard,23.0,DB,17,0.0,195.0,72,"Calgary,Mississippi",11/20/1999,0,1.0,Los Angeles Chargers,Los Angeles Chargers,7.0,236.0,2022.0
Corey Linsley,31.0,C,14,14.0,301.0,75,Ohio St.,7/27/1991,8,7.0,Los Angeles Chargers,Green Bay Packers,5.0,161.0,2014.0
Khalil Mack,31.0,RDE,17,17.0,269.0,75,Buffalo,2/22/1991,8,11.0,Los Angeles Chargers,Oakland Raiders,1.0,5.0,2014.0
Tre' McKitty,23.0,TE,17,8.0,246.0,76,"Florida St.,Georgia",1/12/1999,1,1.0,Los Angeles Chargers,Los Angeles Chargers,3.0,97.0,2021.0
Sony Michel,27.0,RB,10,0.0,215.0,71,Georgia,2/17/1995,4,1.0,Los Angeles Chargers,New England Patriots,1.0,31.0,2018.0
David Moa,26.0,DT,2,0.0,296.0,75,Boise St.,6/14/1996,1,0.0,Los Angeles Chargers,,,,
Jason Moore,27.0,WR,6,0.0,215.0,75,Findlay,6/23/1995,3,0.0,Los Angeles Chargers,,,,
Kenneth Murray,24.0,MLB,17,16.0,241.0,74,Oklahoma,11/16/1998,2,7.0,Los Angeles Chargers,Los Angeles Chargers,1.0,23.0,2020.0
Nick Niemann,25.0,LB,17,0.0,234.0,75,Iowa,12/2/1997,1,1.0,Los Angeles Chargers,Los Angeles Chargers,6.0,185.0,2021.0
Storm Norton,28.0,T,12,0.0,310.0,79,Toledo,5/16/1994,4,1.0,Los Angeles Chargers,,,,
Amen Ogbongbemiga,24.0,LB,17,0.0,226.0,73,Oklahoma St.,9/4/1998,1,1.0,Los Angeles Chargers,,,,
Otito Ogbonnia,22.0,DT,7,1.0,320.0,76,UCLA,8/25/2000,0,1.0,Los Angeles Chargers,Los Angeles Chargers,5.0,160.0,2022.0
Josh Palmer,23.0,WR,16,11.0,210.0,73,Tennessee,9/22/1999,1,6.0,Los Angeles Chargers,Los Angeles Chargers,3.0,77.0,2021.0
Donald Parham,25.0,TE,6,1.0,237.0,80,Stetson,8/16/1997,2,1.0,Los Angeles Chargers,,,,
Trey Pipkins,26.0,RT,14,14.0,307.0,78,Sioux Falls,9/5/1996,3,8.0,Los Angeles Chargers,Los Angeles Chargers,3.0,91.0,2019.0
Troy Reeder,28.0,LB,17,0.0,236.0,75,"Penn St.,Delaware",9/13/1994,3,1.0,Los Angeles Chargers,,,,
Richard Rodgers,30.0,TE,10,1.0,257.0,76,California,1/22/1992,8,0.0,Los Angeles Chargers,Green Bay Packers,3.0,98.0,2014.0
Larry Rountree,23.0,RB,4,0.0,211.0,70,Missouri,2/13/1999,1,0.0,Los Angeles Chargers,Los Angeles Chargers,6.0,198.0,2021.0
Chris Rumph,24.0,LB,15,0.0,244.0,74,Duke,10/19/1998,1,1.0,Los Angeles Chargers,Los Angeles Chargers,4.0,118.0,2021.0
Jamaree Salyer,22.0,LT,17,14.0,325.0,76,Georgia,7/13/2000,0,7.0,Los Angeles Chargers,Los Angeles Chargers,6.0,195.0,2022.0
Asante Samuel Jr.,23.0,RCB,17,15.0,180.0,70,Florida St.,10/3/1999,1,5.0,Los Angeles Chargers,Los Angeles Chargers,2.0,47.0,2021.0
Foster Sarell,24.0,T,7,3.0,315.0,79,Stanford,8/28/1998,1,2.0,Los Angeles Chargers,,,,
JK Scott,27.0,P,17,0.0,208.0,77,Alabama,10/30/1995,4,2.0,Los Angeles Chargers,Green Bay Packers,5.0,172.0,2018.0
Rashawn Slater,23.0,T,3,3.0,315.0,76,Northwestern,3/26/1999,1,2.0,Los Angeles Chargers,Los Angeles Chargers,1.0,13.0,2021.0
Stone Smartt,24.0,TE,7,1.0,226.0,76,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,0,0.0,Los Angeles Chargers,,,,
Isaiah Spiller,21.0,RB,6,0.0,215.0,73,Texas A&M,8/9/2001,0,0.0,Los Angeles Chargers,Los Angeles Chargers,4.0,123.0,2022.0
Ja'Sir Taylor,23.0,DB,17,3.0,185.0,70,Wake Forest,1/8/1999,0,2.0,Los Angeles Chargers,Los Angeles Chargers,6.0,214.0,2022.0
Jerry Tillery,26.0,DE,7,0.0,295.0,78,Notre Dame,10/8/1996,3,1.0,Los Angeles Chargers,Los Angeles Chargers,1.0,28.0,2019.0
Drue Tranquill,27.0,LLB,17,16.0,234.0,74,Notre Dame,8/15/1995,3,8.0,Los Angeles Chargers,Los Angeles Chargers,4.0,130.0,2019.0
Derrek Tuszka,25.0,LB,14,0.0,251.0,76,North Dakota St.,8/17/1997,2,1.0,Los Angeles Chargers,Denver Broncos,7.0,254.0,2020.0
Kyle Van Noy,31.0,LDE,17,13.0,255.0,75,BYU,3/26/1991,8,7.0,Los Angeles Chargers,Detroit Lions,2.0,40.0,2014.0
Mike Williams,28.0,WR,13,13.0,218.0,76,Clemson,10/4/1994,5,7.0,Los Angeles Chargers,Los Angeles Chargers,1.0,7.0,2017.0
JT Woods,22.0,S,10,1.0,195.0,74,Baylor,6/10/2000,0,1.0,Los Angeles Chargers,Los Angeles Chargers,3.0,79.0,2022.0
