Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Marquez Valdes-Scantling,28,WR,17,11.0,206.0,76,"North Carolina St.,South Florida",10/10/1994,4,6.0,Kansas City Chiefs,Green Bay Packers,5.0,174.0,2018.0
Prince Tega Wanogho,25,T,17,0.0,308.0,77,Auburn,11/22/1997,2,1.0,Kansas City Chiefs,Philadelphia Eagles,6.0,210.0,2020.0
Jaylen Watson,24,DB,16,6.0,197.0,74,"Washington St.,Ventura College",9/17/1998,0,3.0,Kansas City Chiefs,Kansas City Chiefs,7.0,243.0,2022.0
Justin Watson,26,WR,17,5.0,215.0,74,Pennsylvania,4/4/1996,4,3.0,Kansas City Chiefs,Tampa Bay Buccaneers,5.0,144.0,2018.0
Tershawn Wharton,24,DT,5,0.0,280.0,73,Missouri S&T,6/25/1998,2,0.0,Kansas City Chiefs,,,,
Brandon Williams,33,DT,5,0.0,336.0,73,Missouri Southern,2/21/1989,9,0.0,Kansas City Chiefs,Baltimore Ravens,3.0,94.0,2013.0
Joshua Williams,23,DB,17,4.0,193.0,75,Fayetteville St.,10/17/1999,0,2.0,Kansas City Chiefs,Kansas City Chiefs,4.0,135.0,2022.0
James Winchester,33,LS,17,0.0,240.0,75,Oklahoma,8/6/1989,7,1.0,Kansas City Chiefs,,,,
Matthew Wright,26,K,2,0.0,174.0,71,Central Florida,3/22/1996,2,0.0,Kansas City Chiefs,,,,
Andrew Wylie,28,RT,17,17.0,309.0,78,Eastern Michigan,8/19/1994,4,8.0,Kansas City Chiefs,,,,
