Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Christian DiLauro,28.0,T,3,0.0,300.0,78,Illinois,11/11/1994,1,0.0,Denver Broncos,,,,
Greg Dulcich,22.0,TE,10,6.0,245.0,76,UCLA,3/26/2000,0,3.0,Denver Broncos,Denver Broncos,3.0,80.0,2022.0
Chase Edmonds,26.0,RB,5,1.0,201.0,69,Fordham,4/13/1996,4,1.0,Denver Broncos,Arizona Cardinals,4.0,134.0,2018.0
Cameron Fleming,30.0,LT/RT,15,15.0,320.0,77,Stanford,9/3/1992,8,6.0,Denver Broncos,New England Patriots,4.0,140.0,2014.0
Mitchell Fraboni,26.0,LS,4,0.0,223.0,74,Arizona St.,10/28/1996,1,0.0,Denver Broncos,,,,
Elijah Garcia,24.0,DT,2,0.0,302.0,77,Rice,3/11/1998,0,0.0,Denver Broncos,,,,
Graham Glasgow,30.0,C/RG,17,13.0,315.0,78,Michigan,7/19/1992,6,4.0,Denver Broncos,Detroit Lions,3.0,95.0,2016.0
Melvin Gordon,29.0,RB,10,6.0,215.0,73,Wisconsin,4/13/1993,7,3.0,Denver Broncos,San Diego Chargers,1.0,15.0,2015.0
Randy Gregory,30.0,DE,6,3.0,242.0,77,"Arizona Western,Nebraska",11/23/1992,7,2.0,Denver Broncos,Dallas Cowboys,2.0,60.0,2015.0
Jonas Griffith,25.0,RILB,9,8.0,250.0,76,Indiana St.,1/27/1997,1,4.0,Denver Broncos,,,,
KJ Hamler,23.0,WR,7,0.0,178.0,69,Penn St.,7/8/1999,2,1.0,Denver Broncos,Denver Broncos,2.0,46.0,2020.0
Anthony Harris,31.0,S,3,0.0,202.0,73,Virginia,10/9/1991,7,0.0,Denver Broncos,,,,
Jonathan Harris,26.0,DT,8,4.0,295.0,77,Lindenwood,8/4/1996,3,2.0,Denver Broncos,,,,
Matt Henningsen,23.0,DE,17,0.0,291.0,75,Wisconsin,5/1/1999,0,1.0,Denver Broncos,Denver Broncos,6.0,206.0,2022.0
Faion Hicks,25.0,CB,2,0.0,192.0,70,Wisconsin,9/17/1997,0,0.0,Denver Broncos,Denver Broncos,7.0,232.0,2022.0
Kendall Hinton,25.0,WR,12,5.0,195.0,72,Wake Forest,2/19/1997,2,2.0,Denver Broncos,,,,
Kareem Jackson,34.0,SS,17,17.0,196.0,70,Alabama,4/10/1988,12,6.0,Denver Broncos,Houston Texans,1.0,20.0,2010.0
Lamar Jackson,24.0,CB,3,0.0,212.0,74,Nebraska,4/13/1998,2,0.0,Denver Broncos,,,,
Jerry Jeudy,23.0,WR,15,14.0,195.0,73,Alabama,4/24/1999,2,7.0,Denver Broncos,Denver Broncos,1.0,15.0,2020.0
Josey Jewell,28.0,LILB,13,13.0,236.0,73,Iowa,12/25/1994,4,8.0,Denver Broncos,Denver Broncos,4.0,106.0,2018.0
Brandon Johnson,24.0,WR,7,1.0,195.0,74,"Tennessee,Central Florida",7/26/1998,0,0.0,Denver Broncos,,,,
D.J. Jones,27.0,NT,15,15.0,305.0,72,"East Mississippi CC,Mississippi",1/19/1995,5,8.0,Denver Broncos,San Francisco 49ers,6.0,198.0,2017.0
Dre'Mont Jones,25.0,LDE,13,13.0,281.0,75,Ohio St.,1/5/1997,3,7.0,Denver Broncos,Denver Broncos,3.0,71.0,2019.0
Jonathan Kongbo,26.0,LB,3,0.0,265.0,76,"Wyoming,Arizona Western,Tennessee",3/19/1996,1,0.0,Denver Broncos,,,,
Harvey Langi,30.0,LB,3,0.0,250.0,74,BYU,9/24/1992,5,0.0,Denver Broncos,,,,
P.J. Locke,25.0,S,16,0.0,202.0,70,Texas,2/12/1997,2,1.0,Denver Broncos,,,,
Marlon Mack,26.0,RB,6,0.0,210.0,71,South Florida,3/7/1996,5,1.0,Denver Broncos,Indianapolis Colts,4.0,143.0,2017.0
Jacob Martin,27.0,DE,5,0.0,242.0,74,Temple,12/11/1995,4,0.0,Denver Broncos,Seattle Seahawks,6.0,186.0,2018.0
Damarri Mathis,23.0,RCB,16,11.0,195.0,71,Pittsburgh,4/12/1999,0,4.0,Denver Broncos,Denver Broncos,4.0,115.0,2022.0
Brandon McManus,31.0,K,17,0.0,201.0,75,Temple,7/25/1991,8,2.0,Denver Broncos,,,,
Ja'Quan McMillian,22.0,CB,1,1.0,183.0,70,East Carolina,6/4/2000,0,0.0,Denver Broncos,,,,
Quinn Meinerz,24.0,RG,13,13.0,320.0,75,Wisconsin–Whitewater,11/15/1998,1,4.0,Denver Broncos,Denver Broncos,3.0,98.0,2021.0
Latavius Murray,32.0,RB,12,7.0,230.0,75,Central Florida,1/18/1990,8,4.0,Denver Broncos,Oakland Raiders,6.0,181.0,2013.0
Netane Muti,23.0,G,1,0.0,325.0,75,Fresno St.,3/27/1999,2,0.0,Denver Broncos,Denver Broncos,6.0,181.0,2020.0
Michael Ojemudia,25.0,CB,3,0.0,200.0,73,Iowa,9/12/1997,2,0.0,Denver Broncos,Denver Broncos,3.0,77.0,2020.0
Albert Okwuegbunam,24.0,TE,8,1.0,258.0,77,Missouri,4/25/1998,2,1.0,Denver Broncos,Denver Broncos,4.0,118.0,2020.0
Devine Ozigbo,26.0,RB,4,0.0,225.0,72,Nebraska,10/2/1996,3,0.0,Denver Broncos,,,,
Aaron Patrick,26.0,LB,5,0.0,245.0,76,Eastern Kentucky,12/21/1996,1,0.0,Denver Broncos,,,,
Darius Phillips,27.0,CB,9,0.0,190.0,69,Western Michigan,6/26/1995,4,0.0,Denver Broncos,Cincinnati Bengals,5.0,170.0,2018.0
Mike Purcell,31.0,NT,17,4.0,328.0,75,Wyoming,4/20/1991,8,4.0,Denver Broncos,,,,
Wyatt Ray,26.0,LB,3,0.0,250.0,75,Boston Col.,10/24/1996,2,0.0,Denver Broncos,,,,
Dalton Risner,27.0,LG,15,15.0,312.0,77,Kansas St.,7/13/1995,3,5.0,Denver Broncos,Denver Broncos,2.0,41.0,2019.0
Brett Rypien,26.0,QB,4,2.0,210.0,74,Boise St.,7/9/1996,2,1.0,Denver Broncos,,,,
Eric Saubert,28.0,TE,17,6.0,253.0,77,Drake,5/1/1994,5,1.0,Denver Broncos,Atlanta Falcons,5.0,174.0,2017.0
Justin Simmons,29.0,FS,12,12.0,202.0,74,Boston Col.,11/19/1993,6,9.0,Denver Broncos,Denver Broncos,3.0,98.0,2016.0
Alex Singleton,29.0,RILB,17,12.0,240.0,74,Montana St.,12/7/1993,3,6.0,Denver Broncos,,,,
Caden Sterns,23.0,S,5,3.0,207.0,73,Texas,11/2/1999,1,1.0,Denver Broncos,Denver Broncos,5.0,152.0,2021.0
Justin Strnad,26.0,LB,17,0.0,235.0,75,Wake Forest,8/21/1996,1,1.0,Denver Broncos,Denver Broncos,5.0,178.0,2020.0
Patrick Surtain II,22.0,LCB,17,17.0,202.0,74,Alabama,4/14/2000,1,14.0,Denver Broncos,Denver Broncos,1.0,9.0,2021.0
Courtland Sutton,27.0,WR,15,15.0,216.0,76,SMU,10/10/1995,4,5.0,Denver Broncos,Denver Broncos,2.0,40.0,2018.0
Freddie Swain,24.0,WR,3,1.0,199.0,72,Florida,8/4/1998,2,0.0,Denver Broncos,Seattle Seahawks,6.0,214.0,2020.0
Eric Tomlinson,30.0,TE,17,12.0,265.0,78,Texas-El Paso,4/22/1992,6,1.0,Denver Broncos,,,,
Billy Turner,31.0,RT,8,7.0,313.0,77,North Dakota St.,10/17/1991,8,2.0,Denver Broncos,Miami Dolphins,3.0,67.0,2014.0
Delarrin Turner-Yell,23.0,S,14,0.0,200.0,71,Oklahoma,12/16/1999,0,1.0,Denver Broncos,Denver Broncos,5.0,152.0,2022.0
Eyioma Uwazurike,24.0,DT,8,0.0,320.0,78,Iowa St.,5/6/1998,0,1.0,Denver Broncos,Denver Broncos,4.0,116.0,2022.0
Jalen Virgil,24.0,WR,9,1.0,210.0,73,Appalachian St.,7/13/1998,0,0.0,Denver Broncos,,,,
Corliss Waitman,27.0,P,17,0.0,210.0,74,South Alabama,7/21/1995,1,3.0,Denver Broncos,,,,
Montrell Washington,23.0,WR,15,1.0,170.0,70,Samford,3/14/1999,0,0.0,Denver Broncos,Denver Broncos,5.0,162.0,2022.0
Luke Wattenberg,25.0,C,7,1.0,300.0,77,Washington,9/10/1997,0,1.0,Denver Broncos,Denver Broncos,5.0,171.0,2022.0
Ray Wilborn,25.0,LB,2,0.0,224.0,76,"Garden City (KS),Ball St.",4/1/1997,1,0.0,Denver Broncos,,,,
DeShawn Williams,30.0,RDE,17,15.0,295.0,73,Clemson,12/29/1992,6,8.0,Denver Broncos,,,,
Javonte Williams,22.0,RB,4,4.0,220.0,70,North Carolina,4/25/2000,1,1.0,Denver Broncos,Denver Broncos,2.0,35.0,2021.0
K'Waun Williams,31.0,DB,14,8.0,185.0,69,Pittsburgh,7/12/1991,8,3.0,Denver Broncos,,,,
Russell Wilson,34.0,QB,15,15.0,206.0,71,"Wisconsin,North Carolina St.",11/29/1988,10,9.0,Denver Broncos,Seattle Seahawks,3.0,75.0,2012.0
