Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
DaMarcus Fields,24.0,DB,2,0.0,200.0,72,Texas Tech,3/11/1998,0,0.0,New Orleans Saints,,,,
Blake Gillikin,24.0,P,17,0.0,196.0,74,Penn St.,1/21/1998,1,3.0,New Orleans Saints,,,,
Carl Granderson,26.0,DE,16,4.0,261.0,77,Wyoming,12/18/1996,3,4.0,New Orleans Saints,,,,
J.T. Gray,26.0,DB,14,0.0,202.0,72,Mississippi St.,1/18/1996,4,1.0,New Orleans Saints,,,,
Chase Hansen,29.0,LB,11,1.0,222.0,75,Utah,5/20/1993,2,1.0,New Orleans Saints,,,,
Chris Harris Jr.,33.0,DB,10,4.0,199.0,70,Kansas,6/18/1989,11,2.0,New Orleans Saints,,,,
Deonte Harty,25.0,WR,4,0.0,170.0,66,Assumption,12/4/1997,3,0.0,New Orleans Saints,,,,
Taysom Hill,32.0,TE/QB,16,8.0,221.0,74,BYU,8/23/1990,5,4.0,New Orleans Saints,,,,
J.P. Holtz,29.0,TE,6,2.0,246.0,75,Pittsburgh,8/28/1993,3,0.0,New Orleans Saints,,,,
Jordan Howard,28.0,RB,2,0.0,224.0,72,Indiana,11/2/1994,6,0.0,New Orleans Saints,Chicago Bears,5.0,150.0,2016.0
James Hurst,31.0,LT,16,16.0,310.0,77,North Carolina,12/17/1991,8,6.0,New Orleans Saints,,,,
Mark Ingram,33.0,RB,10,3.0,215.0,69,Alabama,12/21/1989,11,2.0,New Orleans Saints,New Orleans Saints,1.0,28.0,2011.0
David Johnson,31.0,RB,5,0.0,224.0,73,Northern Iowa,12/16/1991,7,0.0,New Orleans Saints,Arizona Cardinals,3.0,86.0,2015.0
Juwan Johnson,26.0,TE,16,12.0,231.0,76,"Oregon,Penn St.",9/13/1996,2,4.0,New Orleans Saints,,,,
Tony Jones,25.0,RB,2,0.0,224.0,71,Notre Dame,11/24/1997,2,0.0,New Orleans Saints,,,,
Cameron Jordan,33.0,LDE,16,16.0,287.0,76,California,7/10/1989,11,12.0,New Orleans Saints,New Orleans Saints,1.0,24.0,2011.0
Alvin Kamara,27.0,RB,15,13.0,215.0,70,"Alabama,Hutchinson (KS),Tennessee",7/25/1995,5,8.0,New Orleans Saints,New Orleans Saints,3.0,67.0,2017.0
Lewis Kidd,25.0,T,13,1.0,311.0,78,Montana St.,9/15/1997,0,1.0,New Orleans Saints,,,,
Keith Kirkwood,28.0,WR,5,1.0,210.0,75,"Hawaii,Temple",12/26/1994,4,0.0,New Orleans Saints,,,,
Tanoh Kpassagnon,28.0,DE,15,5.0,289.0,79,Villanova,6/14/1994,5,3.0,New Orleans Saints,Kansas City Chiefs,2.0,59.0,2017.0
Lucas Krull,24.0,TE,1,0.0,260.0,78,"Jefferson,Florida,Pittsburgh",7/11/1998,0,0.0,New Orleans Saints,,,,
Jarvis Landry,30.0,WR,9,3.0,196.0,71,LSU,11/28/1992,8,2.0,New Orleans Saints,Miami Dolphins,2.0,63.0,2014.0
Marshon Lattimore,26.0,RCB,7,7.0,192.0,72,Ohio St.,5/19/1996,5,3.0,New Orleans Saints,New Orleans Saints,1.0,11.0,2017.0
Wil Lutz,28.0,K,17,0.0,184.0,71,Georgia St.,7/7/1994,6,1.0,New Orleans Saints,,,,
Tyrann Mathieu,30.0,FS,17,17.0,190.0,69,LSU,5/13/1992,9,7.0,New Orleans Saints,Arizona Cardinals,3.0,69.0,2013.0
Marcus Maye,29.0,SS,10,10.0,207.0,72,Florida,3/9/1993,5,4.0,New Orleans Saints,New York Jets,2.0,39.0,2017.0
Erik McCoy,25.0,C,13,13.0,303.0,76,Texas A&M,8/27/1997,3,5.0,New Orleans Saints,New Orleans Saints,2.0,48.0,2019.0
Kirk Merritt,25.0,WR,4,0.0,210.0,72,"Oregon,Texas A&M,East Mississippi CC,Arkansas St.",1/5/1997,2,0.0,New Orleans Saints,,,,
Latavius Murray,32.0,RB,1,0.0,230.0,75,Central Florida,1/18/1990,8,0.0,New Orleans Saints,Oakland Raiders,6.0,181.0,2013.0
Chris Olave,22.0,WR,15,9.0,187.0,72,Ohio St.,6/27/2000,0,8.0,New Orleans Saints,New Orleans Saints,1.0,11.0,2022.0
David Onyemata,30.0,RDT,17,17.0,310.0,76,Manitoba,11/13/1992,6,9.0,New Orleans Saints,New Orleans Saints,4.0,120.0,2016.0
Andrus Peat,29.0,LG,11,11.0,316.0,79,Stanford,11/4/1993,7,4.0,New Orleans Saints,New Orleans Saints,1.0,13.0,2015.0
Trevor Penning,23.0,T,6,1.0,325.0,79,Northern Iowa,5/15/1999,0,1.0,New Orleans Saints,New Orleans Saints,1.0,19.0,2022.0
Adam Prentice,25.0,FB,11,2.0,245.0,72,South Carolina,1/16/1997,1,0.0,New Orleans Saints,,,,
Ryan Ramczyk,28.0,RT,16,16.0,314.0,78,Wisconsin,4/22/1994,5,8.0,New Orleans Saints,New Orleans Saints,1.0,32.0,2017.0
Christian Ringo,30.0,DT,2,0.0,300.0,73,Louisiana,3/10/1992,6,0.0,New Orleans Saints,Green Bay Packers,6.0,210.0,2015.0
Malcolm Roach,24.0,DT,13,3.0,290.0,75,Texas,6/9/1998,2,2.0,New Orleans Saints,,,,
Bradley Roby,30.0,RCB,13,10.0,194.0,71,Ohio St.,5/1/1992,8,4.0,New Orleans Saints,Denver Broncos,1.0,31.0,2014.0
Cesar Ruiz,23.0,RG,14,14.0,316.0,76,Michigan,6/14/1999,2,6.0,New Orleans Saints,New Orleans Saints,1.0,24.0,2020.0
Nephi Sewell,24.0,LB,4,0.0,228.0,72,"Nevada,Utah",12/19/1998,0,0.0,New Orleans Saints,,,,
Rashid Shaheed,24.0,WR,12,6.0,180.0,72,Weber St.,8/31/1998,0,4.0,New Orleans Saints,,,,
Tre'Quan Smith,26.0,WR,15,6.0,210.0,74,Central Florida,1/7/1996,4,2.0,New Orleans Saints,New Orleans Saints,3.0,91.0,2018.0
Daniel Sorensen,32.0,S,17,2.0,208.0,74,BYU,3/5/1990,8,2.0,New Orleans Saints,,,,
Kentavius Street,26.0,DT,17,0.0,315.0,74,North Carolina St.,5/8/1996,3,2.0,New Orleans Saints,San Francisco 49ers,4.0,128.0,2018.0
Ty Summers,27.0,LB,3,0.0,241.0,73,TCU,12/31/1995,3,0.0,New Orleans Saints,Green Bay Packers,7.0,226.0,2019.0
Alontae Taylor,24.0,RCB,13,9.0,199.0,72,Tennessee,12/3/1998,0,3.0,New Orleans Saints,New Orleans Saints,2.0,49.0,2022.0
Michael Thomas,29.0,WR,3,3.0,212.0,75,Ohio St.,3/3/1993,6,1.0,New Orleans Saints,New Orleans Saints,2.0,47.0,2016.0
Bryce Thompson,23.0,CB,6,0.0,190.0,71,Tennessee,9/20/1999,1,0.0,New Orleans Saints,,,,
Calvin Throckmorton,26.0,G,14,6.0,311.0,77,Oregon,8/16/1996,1,3.0,New Orleans Saints,,,,
Adam Trautman,25.0,TE,15,12.0,253.0,77,Dayton,2/5/1997,2,2.0,New Orleans Saints,New Orleans Saints,3.0,105.0,2020.0
Payton Turner,23.0,DE,8,0.0,270.0,78,Houston,1/7/1999,1,1.0,New Orleans Saints,New Orleans Saints,1.0,28.0,2021.0
Shy Tuttle,27.0,LDT,17,14.0,300.0,75,Tennessee,10/20/1995,3,7.0,New Orleans Saints,,,,
Nick Vannett,29.0,TE,3,0.0,257.0,77,Ohio St.,3/6/1993,6,0.0,New Orleans Saints,Seattle Seahawks,3.0,94.0,2016.0
Dwayne Washington,28.0,RB,12,0.0,223.0,73,Washington,4/24/1994,6,0.0,New Orleans Saints,Detroit Lions,7.0,236.0,2016.0
Pete Werner,23.0,LLB,12,11.0,242.0,75,Ohio St.,6/5/1999,1,5.0,New Orleans Saints,New Orleans Saints,2.0,60.0,2021.0
Kevin White,30.0,WR,7,2.0,216.0,75,"Lackawanna,West Virginia",6/25/1992,6,1.0,New Orleans Saints,Chicago Bears,1.0,7.0,2015.0
P.J. Williams,29.0,CB,11,3.0,196.0,72,Florida St.,6/1/1993,6,2.0,New Orleans Saints,New Orleans Saints,3.0,78.0,2015.0
Jameis Winston,28.0,QB,3,3.0,231.0,76,Florida St.,1/6/1994,7,2.0,New Orleans Saints,Tampa Bay Buccaneers,1.0,1.0,2015.0
Zach Wood,29.0,LS,17,0.0,255.0,75,SMU,1/10/1993,5,1.0,New Orleans Saints,,,,
Isaac Yiadom,26.0,CB,6,0.0,188.0,73,Boston Col.,2/20/1996,4,0.0,New Orleans Saints,Denver Broncos,3.0,99.0,2018.0
Landon Young,25.0,T,16,2.0,321.0,79,Kentucky,8/21/1997,1,2.0,New Orleans Saints,New Orleans Saints,6.0,206.0,2021.0
Jabari Zuniga,25.0,DT,1,0.0,264.0,75,Florida,8/14/1997,2,0.0,New Orleans Saints,New York Jets,3.0,79.0,2020.0
