Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Blake Hance,26.0,T,9,0.0,310.0,77,Northwestern,1/11/1996,1,1.0,Jacksonville Jaguars,,,,
Jamycal Hasty,26.0,RB,17,0.0,205.0,68,Baylor,9/12/1996,2,2.0,Jacksonville Jaguars,,,,
Tre Herndon,26.0,CB,15,1.0,185.0,71,Vanderbilt,3/5/1996,4,1.0,Jacksonville Jaguars,,,,
Josh Hines-Allen,25.0,LOLB,17,17.0,255.0,77,Kentucky,7/13/1997,3,8.0,Jacksonville Jaguars,Jacksonville Jaguars,1.0,7.0,2019.0
Rayshawn Jenkins,28.0,SS,17,17.0,220.0,73,Miami (FL),1/25/1994,5,7.0,Jacksonville Jaguars,Los Angeles Chargers,4.0,113.0,2017.0
Caleb Johnson,24.0,LB,17,0.0,220.0,74,Houston Christian,7/28/1998,1,1.0,Jacksonville Jaguars,,,,
Marvin Jones,32.0,WR,16,10.0,199.0,74,California,3/12/1990,10,5.0,Jacksonville Jaguars,Cincinnati Bengals,5.0,166.0,2012.0
Tim Jones,24.0,WR,17,1.0,200.0,73,Southern Miss,5/16/1998,1,0.0,Jacksonville Jaguars,,,,
Zay Jones,27.0,WR,16,15.0,200.0,74,East Carolina,3/30/1995,5,8.0,Jacksonville Jaguars,Buffalo Bills,2.0,37.0,2017.0
Gregory Junior,23.0,CB,1,0.0,203.0,72,Ouachita Baptist,6/21/1999,0,0.0,Jacksonville Jaguars,Jacksonville Jaguars,6.0,197.0,2022.0
Arden Key,26.0,DE,17,3.0,240.0,77,LSU,5/3/1996,4,3.0,Jacksonville Jaguars,Oakland Raiders,3.0,87.0,2018.0
Christian Kirk,26.0,WR,17,17.0,200.0,71,Texas A&M,11/18/1996,4,10.0,Jacksonville Jaguars,Arizona Cardinals,2.0,47.0,2018.0
Trevor Lawrence,23.0,QB,17,17.0,220.0,78,Clemson,10/6/1999,1,14.0,Jacksonville Jaguars,Jacksonville Jaguars,1.0,1.0,2021.0
Jeremiah Ledbetter,28.0,DE,1,0.0,295.0,75,Arkansas,6/2/1994,5,0.0,Jacksonville Jaguars,Detroit Lions,6.0,205.0,2017.0
Walker Little,23.0,T,17,3.0,325.0,79,Stanford,4/1/1999,1,3.0,Jacksonville Jaguars,Jacksonville Jaguars,2.0,45.0,2021.0
Devin Lloyd,24.0,RILB,17,15.0,235.0,75,Utah,9/30/1998,0,8.0,Jacksonville Jaguars,Jacksonville Jaguars,1.0,27.0,2022.0
Chris Manhertz,30.0,TE,17,11.0,235.0,78,Canisius,4/10/1992,6,0.0,Jacksonville Jaguars,,,,
Ross Matiscik,26.0,LS,17,0.0,240.0,72,Baylor,9/13/1996,2,1.0,Jacksonville Jaguars,,,,
John Miller,29.0,G,3,0.0,315.0,75,Louisville,8/12/1993,7,0.0,Jacksonville Jaguars,Buffalo Bills,3.0,81.0,2015.0
Chad Muma,23.0,LB,16,2.0,239.0,75,Wyoming,8/18/1999,0,2.0,Jacksonville Jaguars,Jacksonville Jaguars,3.0,70.0,2022.0
Foyesade Oluokun,27.0,LILB,17,17.0,230.0,74,Yale,8/2/1995,4,8.0,Jacksonville Jaguars,Atlanta Falcons,6.0,200.0,2018.0
Riley Patterson,23.0,K,17,0.0,190.0,72,Memphis,9/7/1999,1,3.0,Jacksonville Jaguars,,,,
Corey Peters,34.0,NT,12,3.0,335.0,75,Kentucky,6/8/1988,12,2.0,Jacksonville Jaguars,Atlanta Falcons,3.0,83.0,2010.0
Shaquille Quarterman,25.0,LB,17,0.0,234.0,72,Miami (FL),10/28/1997,2,1.0,Jacksonville Jaguars,Jacksonville Jaguars,4.0,140.0,2020.0
Roy Robertson-Harris,29.0,LDE,17,17.0,268.0,79,Texas-El Paso,7/23/1993,5,7.0,Jacksonville Jaguars,,,,
Cam Robinson,27.0,LT,14,14.0,335.0,78,Alabama,10/9/1995,5,7.0,Jacksonville Jaguars,Jacksonville Jaguars,2.0,34.0,2017.0
James Robinson,24.0,RB,7,5.0,219.0,69,"Butler (KS),Illinois St.",8/9/1998,2,3.0,Jacksonville Jaguars,,,,
Brandon Scherff,31.0,RG,17,17.0,315.0,77,Iowa,12/26/1991,7,8.0,Jacksonville Jaguars,Washington Redskins,1.0,5.0,2015.0
Tyler Shatley,31.0,LG,17,12.0,305.0,75,Clemson,5/5/1991,8,6.0,Jacksonville Jaguars,,,,
Dawuane Smoot,27.0,DE,15,0.0,275.0,75,Illinois,3/2/1995,5,2.0,Jacksonville Jaguars,Jacksonville Jaguars,3.0,68.0,2017.0
Ty Summers,27.0,LB,3,0.0,241.0,73,TCU,12/31/1995,3,0.0,Jacksonville Jaguars,Green Bay Packers,7.0,226.0,2019.0
Jawaan Taylor,25.0,RT,17,17.0,330.0,77,Florida,11/25/1997,3,8.0,Jacksonville Jaguars,Jacksonville Jaguars,2.0,35.0,2019.0
Daniel Thomas,24.0,S,15,0.0,215.0,70,Auburn,7/1/1998,2,1.0,Jacksonville Jaguars,Jacksonville Jaguars,5.0,157.0,2020.0
Cole Van Lanen,24.0,T,16,0.0,312.0,77,Wisconsin,4/23/1998,1,1.0,Jacksonville Jaguars,Green Bay Packers,6.0,214.0,2021.0
Travon Walker,22.0,ROLB,15,14.0,272.0,77,Georgia,12/18/2000,0,6.0,Jacksonville Jaguars,Jacksonville Jaguars,1.0,1.0,2022.0
Darious Williams,29.0,LCB,17,12.0,192.0,69,Ala-Birmingham,3/15/1993,4,4.0,Jacksonville Jaguars,,,,
Darryl Williams,25.0,C,1,0.0,304.0,75,Mississippi St.,6/10/1997,1,0.0,Jacksonville Jaguars,,,,
Andrew Wingard,26.0,S,17,3.0,200.0,72,Wyoming,12/5/1996,3,2.0,Jacksonville Jaguars,,,,
