Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Jamel Dean,26.0,RCB,15,15.0,206.0,73,Auburn,10/15/1996,3,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,94.0,2019.0
Dee Delaney,27.0,DB,17,1.0,200.0,71,"The Citadel,Miami (FL)",2/20/1995,4,1.0,Tampa Bay Buccaneers,,,,
Mike Edwards,26.0,FS,13,12.0,205.0,70,"Kentucky,Hawaii",5/18/1996,3,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,99.0,2019.0
Mike Evans,29.0,WR,15,15.0,231.0,77,Texas A&M,8/21/1993,8,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,7.0,2014.0
Olakunle Fatukasi,23.0,DE,13,0.0,238.0,74,Rutgers,6/11/1999,0,1.0,Tampa Bay Buccaneers,,,,
Leonard Fournette,27.0,RB,16,9.0,228.0,72,LSU,1/18/1995,5,7.0,Tampa Bay Buccaneers,Jacksonville Jaguars,1.0,4.0,2017.0
Blaine Gabbert,33.0,QB,1,0.0,233.0,76,Missouri,10/15/1989,11,0.0,Tampa Bay Buccaneers,Jacksonville Jaguars,1.0,10.0,2011.0
Russell Gage,26.0,WR,13,4.0,184.0,72,LSU,1/22/1996,4,3.0,Tampa Bay Buccaneers,Atlanta Falcons,6.0,194.0,2018.0
Don Gardner,25.0,CB,1,0.0,180.0,73,South Dakota St.,12/9/1997,0,0.0,Tampa Bay Buccaneers,,,,
Kaylon Geiger,25.0,WR,3,0.0,180.0,70,"Navarro,Troy,Texas Tech",11/1/1997,0,0.0,Tampa Bay Buccaneers,,,,
William Gholston,31.0,LDE,17,9.0,281.0,78,Michigan St.,7/31/1991,9,5.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,126.0,2013.0
Ulysees Gilbert,25.0,LB,3,0.0,230.0,72,Akron,8/9/1997,3,0.0,Tampa Bay Buccaneers,Pittsburgh Steelers,6.0,207.0,2019.0
Chris Godwin,26.0,WR,15,13.0,209.0,73,Penn St.,2/27/1996,5,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,84.0,2017.0
Luke Goedeke,24.0,LG,11,8.0,312.0,77,"Wisconsin–Stevens Point,Central Michigan",11/21/1998,0,3.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,57.0,2022.0
Robert Hainsey,24.0,C,17,17.0,306.0,76,Notre Dame,8/12/1998,1,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,95.0,2021.0
Logan Hall,22.0,DE,17,0.0,283.0,78,Houston,4/22/2000,0,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,33.0,2022.0
Akiem Hicks,33.0,RDE,11,11.0,335.0,76,"Sacramento CC,Regina",11/16/1989,10,5.0,Tampa Bay Buccaneers,New Orleans Saints,3.0,89.0,2012.0
Ryan Jensen,31.0,C,0,0.0,319.0,76,Colorado State-Pueblo,5/27/1991,8,0.0,Tampa Bay Buccaneers,Baltimore Ravens,6.0,203.0,2013.0
Fred Johnson,25.0,G,5,0.0,326.0,79,Florida,6/5/1997,3,0.0,Tampa Bay Buccaneers,,,,
Julio Jones,33.0,WR,10,5.0,220.0,75,Alabama,2/3/1989,11,2.0,Tampa Bay Buccaneers,Atlanta Falcons,1.0,6.0,2011.0
Ko Kieft,24.0,TE,17,12.0,265.0,77,Minnesota,1/20/1998,0,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,218.0,2022.0
Nick Leverett,25.0,LG,11,10.0,310.0,75,Rice,1/11/1997,1,4.0,Tampa Bay Buccaneers,,,,
Shaq Mason,29.0,RG,17,17.0,310.0,73,Georgia Tech,8/28/1993,7,6.0,Tampa Bay Buccaneers,New England Patriots,4.0,131.0,2015.0
Zyon McCollum,23.0,CB,13,3.0,199.0,74,Sam Houston St.,5/3/1999,0,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,5.0,157.0,2022.0
Scott Miller,25.0,WR,15,1.0,174.0,69,Bowling Green,7/31/1997,3,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,208.0,2019.0
John Molchon,25.0,G,1,0.0,309.0,77,Boise St.,2/2/1997,1,0.0,Tampa Bay Buccaneers,,,,
Sean Murphy-Bunting,25.0,CB,12,5.0,195.0,72,Central Michigan,6/19/1997,3,3.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,39.0,2019.0
Carl Nassib,29.0,DE,13,1.0,275.0,79,Penn St.,4/12/1993,6,2.0,Tampa Bay Buccaneers,Cleveland Browns,3.0,65.0,2016.0
Keanu Neal,27.0,DB,17,8.0,211.0,72,Florida,7/26/1995,6,4.0,Tampa Bay Buccaneers,Atlanta Falcons,1.0,17.0,2016.0
Anthony Nelson,25.0,LOLB,17,8.0,271.0,79,Iowa,3/4/1997,3,5.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,107.0,2019.0
Rakeem Nunez-Roches,29.0,RDE,17,10.0,305.0,74,Southern Miss,7/3/1993,7,6.0,Tampa Bay Buccaneers,Kansas City Chiefs,6.0,217.0,2015.0
Pat O'Connor,29.0,DE,17,0.0,300.0,76,Eastern Michigan,11/1/1993,5,1.0,Tampa Bay Buccaneers,Detroit Lions,7.0,250.0,2017.0
Ifeadi Odenigbo,28.0,DE,1,0.0,258.0,75,Northwestern,4/8/1994,4,0.0,Tampa Bay Buccaneers,Minnesota Vikings,7.0,220.0,2017.0
Cade Otton,23.0,TE,16,11.0,247.0,77,Washington,4/15/1999,0,3.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,106.0,2022.0
Breshad Perriman,29.0,WR,11,3.0,215.0,74,Central Florida,9/10/1993,6,1.0,Tampa Bay Buccaneers,Baltimore Ravens,1.0,26.0,2015.0
Kyle Rudolph,33.0,TE,9,0.0,265.0,78,Notre Dame,11/9/1989,11,0.0,Tampa Bay Buccaneers,Minnesota Vikings,2.0,43.0,2011.0
J.J. Russell,24.0,LB,6,0.0,225.0,73,Memphis,10/12/1998,0,0.0,Tampa Bay Buccaneers,,,,
Logan Ryan,31.0,FS,9,6.0,195.0,71,Rutgers,2/9/1991,9,3.0,Tampa Bay Buccaneers,New England Patriots,3.0,83.0,2013.0
Deadrin Senat,28.0,DT,12,0.0,328.0,72,South Florida,7/22/1994,4,1.0,Tampa Bay Buccaneers,Atlanta Falcons,3.0,90.0,2018.0
Justin Skule,26.0,T,1,0.0,315.0,78,Vanderbilt,11/23/1996,3,0.0,Tampa Bay Buccaneers,San Francisco 49ers,6.0,183.0,2019.0
Donovan Smith,29.0,LT,13,13.0,338.0,78,Penn St.,6/23/1993,7,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,34.0,2015.0
Ryan Smith,29.0,CB,1,0.0,190.0,71,North Carolina Central,9/7/1993,6,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,108.0,2016.0
Ryan Succop,36.0,K,17,0.0,218.0,74,South Carolina,9/19/1986,13,2.0,Tampa Bay Buccaneers,Kansas City Chiefs,7.0,256.0,2009.0
Deven Thompkins,23.0,WR,5,1.0,155.0,68,Utah St.,12/23/1999,0,0.0,Tampa Bay Buccaneers,,,,
Kyle Trask,24.0,QB,1,0.0,236.0,77,Florida,3/6/1998,1,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,64.0,2021.0
Zach Triner,31.0,LS,17,0.0,245.0,74,Assumption,1/30/1991,3,1.0,Tampa Bay Buccaneers,,,,
Joe Tryon-Shoyinka,23.0,OLB,17,16.0,260.0,77,Washington,4/30/1999,1,8.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,32.0,2021.0
Nolan Turner,25.0,S,5,0.0,205.0,73,Clemson,11/29/1997,0,0.0,Tampa Bay Buccaneers,,,,
Ke'Shawn Vaughn,25.0,RB,15,0.0,214.0,70,"Illinois,Vanderbilt",5/4/1997,2,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,76.0,2020.0
Vita Vea,27.0,NT,14,14.0,347.0,76,Washington,2/5/1995,4,8.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,12.0,2018.0
Brandon Walton,24.0,T,11,2.0,300.0,77,Florida Atlantic,3/18/1998,1,1.0,Tampa Bay Buccaneers,,,,
Josh Wells,31.0,RT,11,7.0,306.0,78,James Madison,2/14/1991,8,3.0,Tampa Bay Buccaneers,,,,
Devin White,24.0,LILB,17,17.0,252.0,72,LSU,2/17/1998,3,10.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,5.0,2019.0
Rachaad White,23.0,RB,17,8.0,214.0,72,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,0,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,91.0,2022.0
Antoine Winfield Jr.,24.0,SS,13,13.0,203.0,69,Minnesota,8/16/1998,2,5.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,45.0,2020.0
Tristan Wirfs,23.0,RT,13,13.0,320.0,77,Iowa,1/24/1999,2,9.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,13.0,2020.0
Kenny Young,28.0,LB,4,0.0,234.0,73,UCLA,11/15/1994,4,0.0,Tampa Bay Buccaneers,Baltimore Ravens,4.0,122.0,2018.0
