Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Scott Daly,28.0,LS,17,0.0,245.0,74,Notre Dame,2/7/1994,1,1.0,Detroit Lions,,,,
Jarrad Davis,28.0,LB,3,0.0,238.0,73,Florida,11/16/1994,5,0.0,Detroit Lions,Detroit Lions,1.0,21.0,2017.0
Taylor Decker,29.0,LT,17,17.0,324.0,79,Ohio St.,8/23/1993,6,10.0,Detroit Lions,Detroit Lions,1.0,16.0,2016.0
Dominik Eberle,26.0,K,1,0.0,190.0,74,Utah St.,7/4/1996,1,0.0,Detroit Lions,,,,
DeShon Elliott,25.0,FS,14,13.0,210.0,72,Texas,4/21/1997,3,4.0,Detroit Lions,Baltimore Ravens,6.0,190.0,2018.0
Drew Forbes,25.0,T,1,0.0,308.0,77,SE Missouri St.,1/18/1997,3,0.0,Detroit Lions,Cleveland Browns,6.0,189.0,2019.0
Jack Fox,26.0,P,17,0.0,218.0,74,Rice,9/1/1996,2,2.0,Detroit Lions,,,,
Jared Goff,28.0,QB,17,17.0,217.0,76,California,10/14/1994,6,16.0,Detroit Lions,Los Angeles Rams,1.0,1.0,2016.0
Garrett Griffin,28.0,TE,1,0.0,240.0,76,Air Force,3/4/1994,5,0.0,Detroit Lions,,,,
Charles Harris,27.0,DE,6,4.0,250.0,75,Missouri,3/6/1995,5,2.0,Detroit Lions,Miami Dolphins,1.0,22.0,2017.0
Will Harris,27.0,RLB,15,10.0,207.0,73,Boston Col.,12/19/1995,3,3.0,Detroit Lions,Detroit Lions,3.0,81.0,2019.0
T.J. Hockenson,25.0,TE,7,7.0,248.0,77,Iowa,7/3/1997,3,4.0,Detroit Lions,Detroit Lions,1.0,8.0,2019.0
James Houston,24.0,LB,7,2.0,241.0,73,"Florida,Jackson St.",11/16/1998,0,2.0,Detroit Lions,Detroit Lions,6.0,217.0,2022.0
Juju Hughes,24.0,S,7,1.0,188.0,71,Fresno St.,7/19/1998,2,1.0,Detroit Lions,,,,
Mike Hughes,25.0,DB,16,6.0,190.0,70,"North Carolina,Central Florida",2/11/1997,4,2.0,Detroit Lions,Minnesota Vikings,1.0,30.0,2018.0
Aidan Hutchinson,22.0,LDE,17,17.0,268.0,79,Michigan,8/9/2000,0,8.0,Detroit Lions,Detroit Lions,1.0,2.0,2022.0
Jonah Jackson,25.0,LG,13,13.0,319.0,75,"Rutgers,Ohio St.",2/5/1997,2,7.0,Detroit Lions,Detroit Lions,3.0,75.0,2020.0
Justin Jackson,26.0,RB,16,0.0,200.0,72,Northwestern,4/22/1996,4,2.0,Detroit Lions,Los Angeles Chargers,7.0,251.0,2018.0
Jerry Jacobs,25.0,LCB,12,8.0,203.0,71,"Hutchinson (KS),Arkansas",9/26/1997,1,3.0,Detroit Lions,,,,
Benito Jones,25.0,DT,17,0.0,335.0,73,Mississippi,11/27/1997,2,1.0,Detroit Lions,,,,
Kerby Joseph,22.0,SS,17,14.0,200.0,72,Illinois,11/14/2000,0,5.0,Detroit Lions,Detroit Lions,3.0,97.0,2022.0
Tom Kennedy,26.0,WR,7,1.0,195.0,70,Bryant,7/29/1996,3,1.0,Detroit Lions,,,,
Chase Lucas,25.0,CB,6,0.0,184.0,71,Arizona St.,3/4/1997,0,0.0,Detroit Lions,Detroit Lions,7.0,237.0,2022.0
Alim McNeill,22.0,RDT,17,17.0,310.0,74,North Carolina St.,5/11/2000,1,6.0,Detroit Lions,Detroit Lions,3.0,72.0,2021.0
Ifeatu Melifonwu,23.0,S,10,1.0,210.0,75,Syracuse,5/2/1999,1,1.0,Detroit Lions,Detroit Lions,3.0,101.0,2021.0
James Mitchell,23.0,TE,14,0.0,249.0,76,Virginia Tech,8/11/1999,0,1.0,Detroit Lions,Detroit Lions,5.0,177.0,2022.0
C.J. Moore,27.0,S,11,0.0,195.0,71,Mississippi,12/15/1995,3,1.0,Detroit Lions,,,,
Matt Nelson,27.0,T,11,0.0,315.0,79,Iowa,12/19/1995,2,1.0,Detroit Lions,,,,
Jeff Okudah,23.0,RCB,15,15.0,205.0,73,Ohio St.,2/2/1999,2,5.0,Detroit Lions,Detroit Lions,1.0,3.0,2020.0
Julian Okwara,25.0,LB,10,2.0,250.0,76,Notre Dame,12/27/1997,2,1.0,Detroit Lions,Detroit Lions,3.0,67.0,2020.0
Romeo Okwara,27.0,DE,5,0.0,255.0,76,Notre Dame,6/17/1995,6,0.0,Detroit Lions,,,,
Amani Oruwariye,26.0,LCB,14,5.0,205.0,74,Penn St.,2/9/1996,3,2.0,Detroit Lions,Detroit Lions,5.0,146.0,2019.0
AJ Parker,24.0,DB,3,0.0,178.0,71,Kansas St.,2/15/1998,1,0.0,Detroit Lions,,,,
Josh Paschal,23.0,DT,10,4.0,275.0,75,Kentucky,12/17/1999,0,2.0,Detroit Lions,Detroit Lions,2.0,46.0,2022.0
Ross Pierschbacher,27.0,G,3,0.0,315.0,76,Alabama,6/5/1995,3,0.0,Detroit Lions,Washington Redskins,5.0,153.0,2019.0
Anthony Pittman,26.0,LB,17,1.0,236.0,75,Wayne State (MI),11/24/1996,3,1.0,Detroit Lions,,,,
Bobby Price,24.0,CB,5,0.0,205.0,76,Norfolk St.,4/25/1998,2,0.0,Detroit Lions,,,,
Frank Ragnow,26.0,C,16,16.0,310.0,77,Arkansas,5/17/1996,4,10.0,Detroit Lions,Detroit Lions,1.0,20.0,2018.0
Kalif Raymond,28.0,WR,17,7.0,180.0,68,Holy Cross,8/8/1994,6,8.0,Detroit Lions,,,,
Craig Reynolds,26.0,RB,9,0.0,216.0,71,Kutztown (PA),6/15/1996,3,2.0,Detroit Lions,,,,
Josh Reynolds,27.0,WR,14,11.0,192.0,75,Texas A&M,2/16/1995,5,5.0,Detroit Lions,Los Angeles Rams,4.0,117.0,2017.0
Malcolm Rodriguez,23.0,LLB,16,15.0,230.0,71,Oklahoma St.,3/29/1999,0,6.0,Detroit Lions,Detroit Lions,6.0,188.0,2022.0
Austin Seibert,26.0,K,3,0.0,200.0,69,Oklahoma,11/15/1996,3,0.0,Detroit Lions,Cleveland Browns,5.0,170.0,2019.0
Penei Sewell,22.0,RT,17,17.0,335.0,77,Oregon,10/9/2000,1,13.0,Detroit Lions,Detroit Lions,1.0,7.0,2021.0
Dan Skipper,28.0,LG,16,5.0,334.0,81,Arkansas,9/20/1994,5,4.0,Detroit Lions,,,,
Saivion Smith,25.0,S,1,1.0,200.0,73,"Mississippi Gulf Coast CC,Alabama",11/5/1997,2,0.0,Detroit Lions,,,,
Amon-Ra St. Brown,23.0,WR,16,16.0,202.0,72,USC,10/24/1999,1,13.0,Detroit Lions,Detroit Lions,4.0,112.0,2021.0
Logan Stenberg,25.0,G,16,4.0,315.0,78,Kentucky,3/18/1997,2,3.0,Detroit Lions,Detroit Lions,4.0,121.0,2020.0
Nate Sudfeld,29.0,QB,2,0.0,230.0,78,Indiana,10/7/1993,5,0.0,Detroit Lions,Washington Redskins,6.0,187.0,2016.0
D'Andre Swift,23.0,RB,14,8.0,204.0,68,Georgia,1/14/1999,2,8.0,Detroit Lions,Detroit Lions,2.0,35.0,2020.0
Demetrius Taylor,23.0,DT,1,0.0,295.0,73,Appalachian St.,5/27/1999,0,0.0,Detroit Lions,,,,
Tracy Walker,27.0,S,3,3.0,206.0,73,Louisiana,2/1/1995,4,1.0,Detroit Lions,Detroit Lions,3.0,82.0,2018.0
Jamaal Williams,27.0,RB,17,9.0,224.0,72,BYU,4/3/1995,5,8.0,Detroit Lions,Green Bay Packers,4.0,134.0,2017.0
Jameson Williams,21.0,WR,6,0.0,182.0,73,"Ohio St.,Alabama",3/26/2001,0,1.0,Detroit Lions,Detroit Lions,1.0,12.0,2022.0
Jarren Williams,25.0,CB,2,0.0,187.0,70,Albany (NY),7/18/1997,2,0.0,Detroit Lions,,,,
Josh Woods,26.0,LB,17,0.0,235.0,73,Maryland,7/1/1996,3,1.0,Detroit Lions,,,,
Brock Wright,24.0,TE,17,10.0,254.0,77,Notre Dame,11/27/1998,1,2.0,Detroit Lions,,,,
Brandon Zylstra,29.0,WR,2,0.0,215.0,74,Concordia-Moorhead (MN),3/25/1993,4,0.0,Detroit Lions,,,,
Shane Zylstra,26.0,TE,13,2.0,244.0,76,Minnesota St.,11/16/1996,1,1.0,Detroit Lions,,,,
