Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Hunter Luepke,23.0,RB,17,0.0,238.0,73,North Dakota St.,2/28/2000,0,0.0,Dallas Cowboys,,,,
Zack Martin,33.0,G,15,15.0,315.0,76,Notre Dame,11/20/1990,9,14.0,Dallas Cowboys,Dallas Cowboys,1.0,16.0,2014.0
Sean McKeon,26.0,TE,9,0.0,255.0,77,Michigan,12/28/1997,3,0.0,Dallas Cowboys,,,,
Israel Mukuamu,24.0,S,14,0.0,205.0,76,South Carolina,11/28/1999,2,1.0,Dallas Cowboys,Dallas Cowboys,6.0,227.0,2021.0
Osa Odighizuwa,25.0,DT,17,17.0,280.0,74,UCLA,8/13/1998,2,8.0,Dallas Cowboys,Dallas Cowboys,3.0,75.0,2021.0
Micah Parsons,24.0,LB,17,17.0,245.0,75,Penn St.,5/26/1999,2,15.0,Dallas Cowboys,Dallas Cowboys,1.0,12.0,2021.0
Tony Pollard,26.0,RB,17,17.0,209.0,72,Memphis,4/30/1997,4,11.0,Dallas Cowboys,Dallas Cowboys,4.0,128.0,2019.0
Dak Prescott,30.0,QB,17,17.0,238.0,74,Mississippi St.,7/29/1993,7,19.0,Dallas Cowboys,Dallas Cowboys,4.0,135.0,2016.0
Sheldrick Redwine,27.0,DB,1,0.0,196.0,72,Miami (FL),11/6/1996,4,0.0,Dallas Cowboys,Cleveland Browns,4.0,119.0,2019.0
Asim Richards,23.0,OL,8,0.0,307.0,76,North Carolina,10/2/2000,0,1.0,Dallas Cowboys,Dallas Cowboys,5.0,169.0,2023.0
Cooper Rush,30.0,QB,7,0.0,225.0,75,Central Michigan,11/21/1993,6,0.0,Dallas Cowboys,,,,
Eric Saubert,29.0,TE,1,0.0,253.0,77,Drake,5/1/1994,6,0.0,Dallas Cowboys,Atlanta Falcons,5.0,174.0,2017.0
Luke Schoonmaker,25.0,TE,17,0.0,250.0,77,Michigan,9/28/1998,0,1.0,Dallas Cowboys,Dallas Cowboys,2.0,58.0,2023.0
Trent Sieg,28.0,LS,17,0.0,240.0,75,Colorado St.,5/19/1995,5,1.0,Dallas Cowboys,,,,
Mazi Smith,22.0,DT,17,3.0,337.0,75,Michigan,6/16/2001,0,2.0,Dallas Cowboys,Dallas Cowboys,1.0,26.0,2023.0
Tyler Smith,22.0,OL,14,14.0,332.0,78,Tulsa,4/3/2001,1,11.0,Dallas Cowboys,Dallas Cowboys,1.0,24.0,2022.0
Tyron Smith,33.0,T,13,13.0,320.0,77,USC,12/12/1990,12,12.0,Dallas Cowboys,Dallas Cowboys,1.0,9.0,2011.0
Terence Steele,26.0,T,17,17.0,310.0,78,Texas Tech,6/4/1997,3,10.0,Dallas Cowboys,,,,
Juanyeh Thomas,23.0,S,16,1.0,217.0,75,Georgia Tech,6/24/2000,1,1.0,Dallas Cowboys,,,,
Jalen Tolbert,24.0,WR,17,6.0,195.0,73,South Alabama,2/27/1999,1,3.0,Dallas Cowboys,Dallas Cowboys,3.0,88.0,2022.0
KaVontae Turpin,27.0,WR,16,0.0,153.0,69,TCU,8/2/1996,1,2.0,Dallas Cowboys,,,,
Leighton Vander Esch,26.0,LB,5,5.0,256.0,76,Boise St.,2/9/1997,5,3.0,Dallas Cowboys,Dallas Cowboys,1.0,19.0,2018.0
Deuce Vaughn,22.0,RB,7,0.0,176.0,66,Kansas St.,11/2/2001,0,1.0,Dallas Cowboys,Dallas Cowboys,6.0,212.0,2023.0
Matt Waletzko,24.0,T,1,0.0,305.0,78,North Dakota,12/15/1999,1,0.0,Dallas Cowboys,Dallas Cowboys,5.0,155.0,2022.0
Tyrus Wheat,24.0,DE,12,0.0,260.0,74,"Copiah-Lincoln CC,Mississippi St.",12/8/1999,0,1.0,Dallas Cowboys,,,,
Sam Williams,24.0,DE,17,0.0,261.0,76,"Northeast Mississippi CC,Mississippi",3/31/1999,1,2.0,Dallas Cowboys,Dallas Cowboys,2.0,56.0,2022.0
Donovan Wilson,28.0,S,15,13.0,204.0,72,Texas A&M,2/21/1995,4,4.0,Dallas Cowboys,Dallas Cowboys,6.0,213.0,2019.0
Nahshon Wright,25.0,CB,12,0.0,199.0,76,"Laney,Oregon St.",9/23/1998,2,0.0,Dallas Cowboys,Dallas Cowboys,3.0,99.0,2021.0
