Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Derion Kendrick,23.0,DB,17,12.0,199.0,72,"Clemson,Georgia",8/24/2000,1,4.0,Los Angeles Rams,Los Angeles Rams,6.0,212.0,2022.0
Cooper Kupp,30.0,WR,12,12.0,205.0,73,Eastern Washington,6/15/1993,6,7.0,Los Angeles Rams,Los Angeles Rams,3.0,69.0,2017.0
Quentin Lake,24.0,DB,14,4.0,196.0,73,UCLA,1/29/1999,1,2.0,Los Angeles Rams,Los Angeles Rams,6.0,211.0,2022.0
Hunter Long,25.0,TE,4,1.0,243.0,77,Boston Col.,8/19/1998,2,0.0,Los Angeles Rams,Miami Dolphins,3.0,81.0,2021.0
Brett Maher,34.0,K,8,0.0,180.0,72,Nebraska,11/21/1989,5,0.0,Los Angeles Rams,,,,
Ochaun Mathis,24.0,OLB,8,0.0,260.0,77,"TCU,Nebraska",1/9/1999,0,1.0,Los Angeles Rams,Los Angeles Rams,6.0,189.0,2023.0
Warren McClendon,22.0,T,6,0.0,317.0,76,Georgia,4/11/2001,0,0.0,Los Angeles Rams,Los Angeles Rams,5.0,174.0,2023.0
Larrell Murchison,26.0,DT,15,3.0,285.0,74,"Louisburg,North Carolina St.",4/24/1997,3,2.0,Los Angeles Rams,Tennessee Titans,5.0,174.0,2020.0
Puka Nacua,22.0,WR,17,17.0,212.0,74,"Washington,BYU",5/29/2001,0,14.0,Los Angeles Rams,Los Angeles Rams,5.0,177.0,2023.0
Joseph Noteboom,28.0,T,14,8.0,321.0,77,TCU,6/19/1995,5,5.0,Los Angeles Rams,Los Angeles Rams,3.0,89.0,2018.0
Troy Reeder,29.0,LB,17,6.0,236.0,75,"Penn St.,Delaware",9/13/1994,4,3.0,Los Angeles Rams,,,,
Ronnie Rivers,24.0,RB,9,1.0,192.0,69,Fresno St.,1/31/1999,1,1.0,Los Angeles Rams,,,,
Demarcus Robinson,29.0,WR,16,4.0,202.0,73,Florida,9/21/1994,7,4.0,Los Angeles Rams,Kansas City Chiefs,4.0,126.0,2016.0
Christian Rozeboom,26.0,LB,17,5.0,230.0,74,South Dakota St.,1/30/1997,2,3.0,Los Angeles Rams,,,,
Brett Rypien,27.0,QB,2,1.0,210.0,74,Boise St.,7/9/1996,3,1.0,Los Angeles Rams,,,,
Duke Shelley,27.0,DB,11,0.0,176.0,69,Kansas St.,10/8/1996,4,1.0,Los Angeles Rams,Chicago Bears,6.0,205.0,2019.0
Coleman Shelton,28.0,C,17,17.0,285.0,77,Washington,7/28/1995,4,7.0,Los Angeles Rams,,,,
Ben Skowronek,26.0,WR,17,0.0,224.0,75,"Northwestern,Notre Dame",6/27/1997,2,1.0,Los Angeles Rams,Los Angeles Rams,7.0,249.0,2021.0
Matthew Stafford,35.0,QB,15,15.0,214.0,75,Georgia,2/7/1988,14,13.0,Los Angeles Rams,Detroit Lions,1.0,1.0,2009.0
Jason Taylor,24.0,DB,8,0.0,205.0,72,Oklahoma St.,12/30/1999,0,0.0,Los Angeles Rams,Los Angeles Rams,7.0,234.0,2023.0
Keir Thomas,25.0,OLB,8,0.0,260.0,74,"South Carolina,Florida St.",1/25/1998,1,1.0,Los Angeles Rams,,,,
Zachary Thomas,25.0,OL,2,0.0,308.0,77,San Diego St.,5/26/1998,1,0.0,Los Angeles Rams,Chicago Bears,6.0,186.0,2022.0
Carson Tinker,34.0,LS,4,0.0,233.0,72,Alabama,11/15/1989,10,0.0,Los Angeles Rams,,,,
Tre'Vius Tomlinson,23.0,DB,15,0.0,177.0,69,TCU,1/10/2000,0,1.0,Los Angeles Rams,Los Angeles Rams,6.0,182.0,2023.0
Austin Trammell,25.0,WR,16,0.0,185.0,70,Rice,7/4/1998,2,0.0,Los Angeles Rams,,,,
Kobie Turner,24.0,NT,17,4.0,297.0,74,"Richmond,Wake Forest",4/26/1999,0,3.0,Los Angeles Rams,Los Angeles Rams,3.0,89.0,2023.0
Zach VanValkenburg,25.0,OLB,9,0.0,259.0,76,"Hillsdale,Iowa",2/17/1998,1,1.0,Los Angeles Rams,,,,
Alex Ward,24.0,LS,13,0.0,241.0,76,Central Florida,4/21/1999,0,1.0,Los Angeles Rams,,,,
Carson Wentz,31.0,QB,2,1.0,237.0,77,North Dakota St.,12/30/1992,7,1.0,Los Angeles Rams,Philadelphia Eagles,1.0,2.0,2016.0
Jonah Williams,28.0,DE,17,16.0,275.0,77,Weber St.,8/17/1995,2,6.0,Los Angeles Rams,,,,
Kyren Williams,23.0,RB,12,11.0,202.0,69,Notre Dame,8/26/2000,1,10.0,Los Angeles Rams,Los Angeles Rams,5.0,164.0,2022.0
Ahkello Witherspoon,28.0,DB,17,17.0,195.0,74,Colorado,3/21/1995,6,6.0,Los Angeles Rams,San Francisco 49ers,3.0,66.0,2017.0
Russ Yeast,24.0,DB,17,9.0,195.0,70,"Louisville,Kansas St.",5/8/1999,1,3.0,Los Angeles Rams,Los Angeles Rams,7.0,253.0,2022.0
Byron Young,25.0,OLB,17,16.0,258.0,74,"Georgia Military,Tennessee",3/13/1998,0,7.0,Los Angeles Rams,Los Angeles Rams,3.0,77.0,2023.0
