Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Kyle Hamilton,22.0,S,15,15.0,218.0,76,Notre Dame,3/16/2001,1,13.0,Baltimore Ravens,Baltimore Ravens,1.0,14.0,2022.0
Malik Harrison,25.0,LB,14,8.0,247.0,75,Ohio St.,3/5/1998,3,4.0,Baltimore Ravens,Baltimore Ravens,3.0,98.0,2020.0
Justice Hill,26.0,RB,16,5.0,205.0,70,Oklahoma St.,11/14/1997,4,5.0,Baltimore Ravens,Baltimore Ravens,4.0,113.0,2019.0
DeAndre Houston-Carson,30.0,S,2,0.0,203.0,73,William & Mary,4/13/1993,7,0.0,Baltimore Ravens,Chicago Bears,6.0,185.0,2016.0
Marlon Humphrey,27.0,CB,10,10.0,210.0,72,Alabama,7/8/1996,6,4.0,Baltimore Ravens,Baltimore Ravens,1.0,16.0,2017.0
Tyler Huntley,25.0,QB,5,1.0,205.0,73,Utah,2/3/1998,3,1.0,Baltimore Ravens,,,,
Lamar Jackson,26.0,QB,16,16.0,205.0,74,Louisville,1/7/1997,5,19.0,Baltimore Ravens,Baltimore Ravens,1.0,32.0,2018.0
Travis Jones,24.0,DT,17,0.0,341.0,76,Connecticut,10/15/1999,1,1.0,Baltimore Ravens,Baltimore Ravens,3.0,76.0,2022.0
Charlie Kolar,24.0,TE,15,3.0,265.0,78,Iowa St.,2/10/1999,1,1.0,Baltimore Ravens,Baltimore Ravens,4.0,128.0,2022.0
Isaiah Likely,23.0,TE,17,8.0,245.0,76,Coastal Carolina,4/18/2000,1,4.0,Baltimore Ravens,Baltimore Ravens,4.0,139.0,2022.0
Tyler Linderbaum,23.0,C,15,15.0,305.0,74,Iowa,4/7/2000,1,9.0,Baltimore Ravens,Baltimore Ravens,1.0,25.0,2022.0
Nnamdi Madubuike,26.0,DT,17,17.0,305.0,75,Texas A&M,11/17/1997,3,15.0,Baltimore Ravens,Baltimore Ravens,3.0,71.0,2020.0
Ben Mason,24.0,FB,1,0.0,254.0,75,Michigan,5/25/1999,1,0.0,Baltimore Ravens,Baltimore Ravens,5.0,184.0,2021.0
Arthur Maulet,30.0,CB,14,3.0,190.0,69,Memphis,7/13/1993,6,3.0,Baltimore Ravens,,,,
Patrick Mekari,26.0,OL,17,7.0,305.0,76,California,8/13/1997,4,4.0,Baltimore Ravens,,,,
Keaton Mitchell,21.0,RB,8,2.0,190.0,68,East Carolina,1/17/2002,0,4.0,Baltimore Ravens,,,,
Jeremiah Moon,25.0,LB,8,1.0,247.0,77,Florida,8/18/1998,1,1.0,Baltimore Ravens,,,,
Morgan Moses,32.0,T,14,14.0,320.0,78,Virginia,3/3/1991,9,8.0,Baltimore Ravens,Washington Redskins,3.0,66.0,2014.0
Sam Mustipher,27.0,C,9,2.0,306.0,75,Notre Dame,8/13/1996,3,2.0,Baltimore Ravens,,,,
David Ojabo,23.0,OLB,3,1.0,252.0,76,Michigan,5/17/2000,1,1.0,Baltimore Ravens,Baltimore Ravens,2.0,45.0,2022.0
Tyler Ott,31.0,LS,17,0.0,252.0,75,Harvard,2/28/1992,8,1.0,Baltimore Ravens,,,,
Odafe Oweh,25.0,OLB,13,5.0,265.0,77,Penn St.,12/15/1998,2,3.0,Baltimore Ravens,Baltimore Ravens,1.0,31.0,2021.0
Del'Shawn Phillips,27.0,LB,17,1.0,230.0,74,Illinois,10/9/1996,3,2.0,Baltimore Ravens,,,,
Michael Pierce,31.0,NT,17,17.0,355.0,72,Samford,11/6/1992,7,8.0,Baltimore Ravens,,,,
Patrick Queen,24.0,LB,17,17.0,232.0,72,LSU,8/13/1999,3,15.0,Baltimore Ravens,Baltimore Ravens,1.0,28.0,2020.0
Patrick Ricard,29.0,FB,17,9.0,300.0,75,Maine,5/27/1994,6,1.0,Baltimore Ravens,,,,
Tavius Robinson,24.0,OLB,17,1.0,262.0,78,"Guelph,Mississippi",1/3/1999,0,2.0,Baltimore Ravens,Baltimore Ravens,4.0,124.0,2023.0
Josh Ross,24.0,LB,3,0.0,229.0,72,Michigan,10/31/1999,1,0.0,Baltimore Ravens,,,,
Kevon Seymour,30.0,CB,8,0.0,185.0,72,USC,11/30/1993,7,1.0,Baltimore Ravens,Buffalo Bills,6.0,218.0,2016.0
John Simpson,26.0,G,17,17.0,330.0,76,Clemson,8/19/1997,3,8.0,Baltimore Ravens,Las Vegas Raiders,4.0,109.0,2020.0
Trenton Simpson,22.0,LB,15,0.0,235.0,74,Clemson,6/14/2001,0,2.0,Baltimore Ravens,Baltimore Ravens,3.0,86.0,2023.0
Roquan Smith,26.0,LB,16,16.0,235.0,73,Georgia,4/8/1997,5,17.0,Baltimore Ravens,Chicago Bears,1.0,8.0,2018.0
Ronnie Stanley,29.0,T,13,13.0,310.0,78,Notre Dame,3/18/1994,7,8.0,Baltimore Ravens,Baltimore Ravens,1.0,6.0,2016.0
Brandon Stephens,26.0,DB,16,16.0,215.0,73,"UCLA,SMU",12/29/1997,2,6.0,Baltimore Ravens,Baltimore Ravens,3.0,104.0,2021.0
Geno Stone,24.0,SS/FS,17,11.0,210.0,71,Iowa,4/19/1999,3,6.0,Baltimore Ravens,Baltimore Ravens,7.0,219.0,2020.0
Jordan Stout,25.0,P,17,0.0,209.0,75,"Virginia Tech,Penn St.",8/4/1998,1,2.0,Baltimore Ravens,Baltimore Ravens,4.0,130.0,2022.0
Laquon Treadwell,28.0,WR,5,1.0,215.0,74,Mississippi,6/14/1995,7,0.0,Baltimore Ravens,Minnesota Vikings,1.0,23.0,2016.0
Justin Tucker,34.0,K,17,0.0,191.0,73,Texas,11/21/1989,11,3.0,Baltimore Ravens,,,,
Brent Urban,32.0,DE,17,3.0,309.0,79,Virginia,5/5/1991,8,3.0,Baltimore Ravens,Baltimore Ravens,4.0,134.0,2014.0
Kyle Van Noy,32.0,OLB,14,3.0,255.0,75,BYU,3/26/1991,9,3.0,Baltimore Ravens,Detroit Lions,2.0,40.0,2014.0
Tylan Wallace,24.0,WR,11,0.0,200.0,71,Oklahoma St.,5/13/1999,2,1.0,Baltimore Ravens,Baltimore Ravens,4.0,131.0,2021.0
Ar'Darius Washington,24.0,S,2,1.0,180.0,68,TCU,11/2/1999,2,0.0,Baltimore Ravens,,,,
Broderick Washington Jr.,27.0,DT,16,5.0,315.0,74,Texas Tech,12/4/1996,3,4.0,Baltimore Ravens,Baltimore Ravens,5.0,170.0,2020.0
Damarion Williams,25.0,CB,1,0.0,183.0,70,"Highland (KS),Houston",7/15/1998,1,0.0,Baltimore Ravens,Baltimore Ravens,4.0,141.0,2022.0
Marcus Williams,27.0,S,11,11.0,204.0,73,Utah,9/8/1996,6,4.0,Baltimore Ravens,New Orleans Saints,2.0,42.0,2017.0
Daryl Worley,28.0,CB,12,2.0,210.0,73,West Virginia,2/22/1995,7,1.0,Baltimore Ravens,Carolina Panthers,3.0,77.0,2016.0
Owen Wright,24.0,RB,1,0.0,217.0,69,"William & Mary,Monmouth",2/28/1999,0,0.0,Baltimore Ravens,,,,
Rock Ya-Sin,27.0,CB,14,1.0,195.0,71,Temple,5/23/1996,4,1.0,Baltimore Ravens,Indianapolis Colts,2.0,34.0,2019.0
Kevin Zeitler,33.0,G,15,15.0,332.0,76,Wisconsin,3/8/1990,11,9.0,Baltimore Ravens,Cincinnati Bengals,1.0,27.0,2012.0
