Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Quan Martin,23.0,DB,16,5.0,195.0,72,Illinois,4/17/2000,0,2.0,Washington Commanders,Washington Commanders,2.0,47.0,2023.0
Phidarian Mathis,25.0,DT,10,0.0,312.0,76,Alabama,4/26/1998,1,1.0,Washington Commanders,Washington Commanders,2.0,47.0,2022.0
David Mayo,30.0,LB,17,5.0,240.0,74,Texas St.,8/18/1993,8,3.0,Washington Commanders,Carolina Panthers,5.0,169.0,2015.0
Terry McLaurin,28.0,WR,17,17.0,210.0,72,Ohio St.,9/15/1995,4,8.0,Washington Commanders,Washington Redskins,3.0,76.0,2019.0
Efe Obada,31.0,DE,5,0.0,265.0,78,,4/13/1992,5,0.0,Washington Commanders,,,,
Chris Paul,25.0,G,10,7.0,324.0,76,Tulsa,11/19/1998,1,3.0,Washington Commanders,Washington Commanders,7.0,230.0,2022.0
Daron Payne,26.0,DT,17,17.0,320.0,75,Alabama,5/27/1997,5,7.0,Washington Commanders,Washington Redskins,1.0,13.0,2018.0
Benning Potoa'e,27.0,DT,1,0.0,290.0,75,Washington,9/17/1996,3,0.0,Washington Commanders,,,,
Byron Pringle,30.0,WR,17,1.0,203.0,73,Kansas St.,11/17/1993,4,1.0,Washington Commanders,,,,
Joshua Pryor,24.0,DE,7,0.0,280.0,76,Bowie St.,10/25/1999,0,0.0,Washington Commanders,,,,
Jeremy Reaves,27.0,S,5,0.0,200.0,71,South Alabama,8/29/1996,5,0.0,Washington Commanders,,,,
John Ridgeway,24.0,DT,17,2.0,321.0,77,"Illinois St.,Arkansas",5/7/1999,1,2.0,Washington Commanders,Dallas Cowboys,5.0,178.0,2022.0
Brian Robinson Jr.,24.0,RB,15,15.0,228.0,73,Alabama,3/22/1999,1,7.0,Washington Commanders,Washington Commanders,3.0,98.0,2022.0
Chris Rodriguez,23.0,RB,13,0.0,224.0,71,Kentucky,9/26/2000,0,2.0,Washington Commanders,Washington Commanders,6.0,193.0,2023.0
Curtis Samuel,27.0,WR,16,13.0,195.0,71,Ohio St.,8/11/1996,6,5.0,Washington Commanders,Carolina Panthers,2.0,40.0,2017.0
Trenton Scott,29.0,T,10,2.0,320.0,77,Grambling St.,1/25/1994,5,1.0,Washington Commanders,,,,
Joey Slye,27.0,K,17,0.0,213.0,71,Virginia Tech,4/10/1996,4,2.0,Washington Commanders,,,,
James Smith-Williams,26.0,DE,13,7.0,265.0,75,North Carolina St.,7/29/1997,3,3.0,Washington Commanders,Washington Football Team,7.0,229.0,2020.0
Benjamin St-Juste,26.0,CB,16,16.0,200.0,75,"Michigan,Minnesota",9/8/1997,2,4.0,Washington Commanders,Washington Football Team,3.0,74.0,2021.0
Ricky Stromberg,23.0,C,4,0.0,313.0,75,Arkansas,11/10/2000,0,0.0,Washington Commanders,Washington Commanders,3.0,97.0,2023.0
Montez Sweat,27.0,LDE,8,8.0,270.0,78,"Michigan St.,Copiah-Lincoln CC,Mississippi St.",9/4/1996,4,3.0,Washington Commanders,Washington Redskins,1.0,26.0,2019.0
Logan Thomas,32.0,TE,16,15.0,250.0,78,Virginia Tech,7/1/1991,9,4.0,Washington Commanders,Arizona Cardinals,4.0,120.0,2014.0
Mitchell Tinsley,24.0,WR,2,0.0,205.0,73,"Hutchinson (KS),Western Kentucky,Penn St.",9/15/1999,0,0.0,Washington Commanders,,,,
Casey Toohill,27.0,DE,16,8.0,250.0,77,Stanford,8/21/1996,3,4.0,Washington Commanders,Philadelphia Eagles,7.0,233.0,2020.0
Cole Turner,23.0,TE,12,1.0,240.0,78,Nevada,3/16/2000,1,1.0,Washington Commanders,Washington Commanders,5.0,149.0,2022.0
Tress Way,33.0,P,17,0.0,220.0,73,Oklahoma,4/18/1990,9,2.0,Washington Commanders,,,,
Nick Whiteside,23.0,CB,2,0.0,200.0,73,Saginaw Valley St.,5/1/2000,0,0.0,Washington Commanders,,,,
Jace Whittaker,28.0,CB,1,0.0,185.0,71,Arizona,7/16/1995,3,0.0,Washington Commanders,,,,
Jonathan Williams,29.0,RB,1,0.0,217.0,72,Arkansas,2/2/1994,7,0.0,Washington Commanders,Buffalo Bills,5.0,156.0,2016.0
Andrew Wylie,29.0,OL,15,15.0,309.0,78,Eastern Michigan,8/19/1994,5,6.0,Washington Commanders,,,,
Chase Young,24.0,RDE,7,6.0,264.0,77,Ohio St.,4/14/1999,3,2.0,Washington Commanders,Washington Football Team,1.0,2.0,2020.0
