No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
33,Josiah Scott,23,CB,16,4,185,5-9,Michigan St.,4/5/1999,2,2,Jacksonville Jaguars / 4th / 137th pick / 2020
34,Trey Sermon,23,RB,2,0,215,6-0,"Oklahoma,Ohio St.",1/30/1999,1,0,San Francisco 49ers / 3rd / 88th pick / 2021
56,Isaac Seumalo,29,RG,17,17,303,6-4,Oregon St.,10/29/1993,6,8,Philadelphia Eagles / 3rd / 79th pick / 2016
61,Josh Sills,24,G,1,0,325,6-6,"West Virginia,Oklahoma St.",1/26/1998,Rook,0,
8,Arryn Siposs,30,P,13,0,212,6-2,Auburn,11/25/1992,1,1,
2,Darius Slay,31,RCB,17,17,190,6-0,Mississippi St.,1/1/1991,9,8,Detroit Lions / 2nd / 36th pick / 2013
6,DeVonta Smith,24,WR,17,17,170,6-0,Alabama,11/14/1998,1,13,Philadelphia Eagles / 1st / 10th pick / 2021
89,Jack Stoll,24,TE,17,11,247,6-4,Nebraska,1/28/1998,1,1,
74,Ndamukong Suh,35,DT,8,0,313,6-4,Nebraska,1/6/1987,12,1,Detroit Lions / 1st / 2nd pick / 2010
94,Josh Sweat,25,LDE/RDE,16,16,265,6-5,Florida St.,3/29/1997,4,8,Philadelphia Eagles / 4th / 130th pick / 2018
83,Noah Togiai,25,TE,2,0,244,6-4,Oregon St.,7/6/1997,2,0,
95,Marlon Tuipulotu,23,DT,9,1,307,6-2,USC,5/31/1999,1,1,Philadelphia Eagles / 6th / 189th pick / 2021
42,K'Von Wallace,25,S,17,1,205,5-11,Clemson,7/25/1997,2,1,Philadelphia Eagles / 4th / 127th pick / 2020
16,Quez Watkins,24,WR,17,8,193,6-0,Southern Miss,6/9/1998,2,4,Philadelphia Eagles / 6th / 200th pick / 2020
43,Kyzir White,26,DB,17,8,234,6-2,West Virginia,3/24/1996,4,4,Los Angeles Chargers / 4th / 119th pick / 2018
93,Milton Williams,23,DT,17,0,290,6-3,Louisiana Tech,4/6/1999,1,1,Philadelphia Eagles / 3rd / 73rd pick / 2021
73,Marvin Wilson,24,DT,1,0,305,6-5,Florida St.,9/5/1998,1,0,
,Team Total,26.3,,17,,247.1,6-1.8,,,3.5,,
