No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
53,Charles Harris,27,DE,6,4,250,6-3,Missouri,3/6/1995,5,2,Miami Dolphins / 1st / 22nd pick / 2017
25,Will Harris,27,RLB,15,10,206,6-1,Boston Col.,12/19/1995,3,3,Detroit Lions / 3rd / 81st pick / 2019
88,T.J. Hockenson,25,TE,7,7,248,6-5,Iowa,7/3/1997,3,4,Detroit Lions / 1st / 8th pick / 2019
59,James Houston,24,LB,7,2,245,6-1,"Florida,Jackson St.",11/16/1998,Rook,2,Detroit Lions / 6th / 217th pick / 2022
33,Juju Hughes,24,S,7,1,188,5-11,Fresno St.,7/19/1998,2,1,
23,Mike Hughes,25,DB,16,6,191,5-10,"North Carolina,Central Florida",2/11/1997,4,2,Minnesota Vikings / 1st / 30th pick / 2018
97,Aidan Hutchinson,22,LDE,17,17,268,6-7,Michigan,8/9/2000,Rook,8,Detroit Lions / 1st / 2nd pick / 2022
73,Jonah Jackson,25,LG,13,13,315,6-4,"Rutgers,Ohio St.",2/5/1997,2,7,Detroit Lions / 3rd / 75th pick / 2020
42,Justin Jackson,26,RB,16,0,200,6-0,Northwestern,4/22/1996,4,2,Los Angeles Chargers / 7th / 251st pick / 2018
39,Jerry Jacobs,25,LCB,12,8,203,5-11,"Hutchinson (KS),Arkansas",9/26/1997,1,3,
94,Benito Jones,25,DT,17,0,335,6-1,Mississippi,11/27/1997,2,1,
31,Kerby Joseph,22,SS,17,14,203,6-1,Illinois,11/14/2000,Rook,5,Detroit Lions / 3rd / 97th pick / 2022
85,Tom Kennedy,26,WR,7,1,195,5-10,Bryant,7/29/1996,3,1,
36,Chase Lucas,25,CB,6,0,184,5-11,Arizona St.,3/4/1997,Rook,0,Detroit Lions / 7th / 237th pick / 2022
54,Alim McNeill,22,RDT,17,17,315,6-2,North Carolina St.,5/11/2000,1,6,Detroit Lions / 3rd / 72nd pick / 2021
26,Ifeatu Melifonwu,23,S,10,1,210,6-3,Syracuse,5/2/1999,1,1,Detroit Lions / 3rd / 101st pick / 2021
82,James Mitchell,23,TE,14,0,246,6-4,Virginia Tech,8/11/1999,Rook,1,Detroit Lions / 5th / 177th pick / 2022
38,C.J. Moore,27,S,11,0,195,5-11,Mississippi,12/15/1995,3,1,
67,Matt Nelson,27,T,11,0,295,6-8,Iowa,12/19/1995,2,1,
1,Jeff Okudah,23,RCB,15,15,205,6-1,Ohio St.,2/2/1999,2,5,Detroit Lions / 1st / 3rd pick / 2020
99,Julian Okwara,25,LB,10,2,250,6-4,Notre Dame,12/27/1997,2,1,Detroit Lions / 3rd / 67th pick / 2020
95,Romeo Okwara,27,DE,5,0,255,6-4,Notre Dame,6/17/1995,6,0,
24,Amani Oruwariye,26,LCB,14,5,200,6-2,Penn St.,2/9/1996,3,2,Detroit Lions / 5th / 146th pick / 2019
41,AJ Parker,24,DB,3,0,178,5-11,Kansas St.,2/15/1998,1,0,
93,Josh Paschal,23,DT,10,4,274,6-3,Kentucky,12/17/1999,Rook,2,Detroit Lions / 2nd / 46th pick / 2022
66,Ross Pierschbacher,27,G,3,0,315,6-4,Alabama,6/5/1995,3,0,Washington Redskins / 5th / 153rd pick / 2019
57,Anthony Pittman,26,LB,17,1,224,6-3,Wayne State (MI),11/24/1996,3,1,
27,Bobby Price,24,CB,5,0,208,6-3,Norfolk St.,4/25/1998,2,0,
77,Frank Ragnow,26,C,16,16,310,6-5,Arkansas,5/17/1996,4,10,Detroit Lions / 1st / 20th pick / 2018
11,Kalif Raymond,28,WR,17,7,180,5-8,Holy Cross,8/8/1994,6,8,
46,Craig Reynolds,26,RB,9,0,216,5-11,Kutztown (PA),6/15/1996,3,2,
8,Josh Reynolds,27,WR,14,11,192,6-3,Texas A&M,2/16/1995,5,5,Los Angeles Rams / 4th / 117th pick / 2017
44,Malcolm Rodriguez,23,LLB,16,15,234,5-11,Oklahoma St.,3/29/1999,Rook,6,Detroit Lions / 6th / 188th pick / 2022
19,Austin Seibert,26,K,3,0,200,5-9,Oklahoma,11/15/1996,3,0,Cleveland Browns / 5th / 170th pick / 2019
58,Penei Sewell,22,RT,17,17,335,6-5,Oregon,10/9/2000,1,13,Detroit Lions / 1st / 7th pick / 2021
70,Dan Skipper,28,LG,16,5,330,6-9,Arkansas,9/20/1994,5,4,
29,Saivion Smith,25,S,1,1,200,6-1,"Mississippi Gulf Coast CC,Alabama",11/5/1997,2,0,
14,Amon-Ra St. Brown,23,WR,16,16,202,6-0,USC,10/24/1999,1,13,Detroit Lions / 4th / 112th pick / 2021
71,Logan Stenberg,25,G,16,4,315,6-6,Kentucky,3/18/1997,2,3,Detroit Lions / 4th / 121st pick / 2020
10,Nate Sudfeld,29,QB,2,0,230,6-6,Indiana,10/7/1993,5,0,Washington Redskins / 6th / 187th pick / 2016
32,D'Andre Swift,23,RB,14,8,215,5-9,Georgia,1/14/1999,2,8,Detroit Lions / 2nd / 35th pick / 2020
52,Demetrius Taylor,23,DT,1,0,295,6-1,Appalachian St.,5/27/1999,Rook,0,
21,Tracy Walker,27,S,3,3,206,6-1,Louisiana,2/1/1995,4,1,Detroit Lions / 3rd / 82nd pick / 2018
30,Jamaal Williams,27,RB,17,9,224,6-0,BYU,4/3/1995,5,8,Green Bay Packers / 4th / 134th pick / 2017
9,Jameson Williams,21,WR,6,0,180,6-1,"Ohio St.,Alabama",3/26/2001,Rook,1,Detroit Lions / 1st / 12th pick / 2022
33,Jarren Williams,25,CB,2,0,187,5-10,Albany (NY),7/18/1997,2,0,
51,Josh Woods,26,LB,17,0,230,6-1,Maryland,7/1/1996,3,1,
89,Brock Wright,24,TE,17,10,250,6-5,Notre Dame,11/27/1998,1,2,
13,Brandon Zylstra,29,WR,2,0,215,6-2,Concordia-Moorhead (MN),3/25/1993,4,0,
84,Shane Zylstra,26,TE,13,2,240,6-4,Minnesota St.,11/16/1996,1,1,
,Team Total,25.5,,17,,237.6,6-1.9,,,2.6,,
