No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
89,Marcedes Lewis,38,TE,17,17,267,6-6,UCLA,5/19/1984,16,1,Jacksonville Jaguars / 1st / 28th pick / 2006
10,Jordan Love,24,QB,4,0,219,6-4,Utah St.,11/2/1998,1,1,Green Bay Packers / 1st / 26th pick / 2020
94,Dean Lowry,28,LDE,15,12,296,6-6,Northwestern,6/9/1994,6,5,Green Bay Packers / 4th / 137th pick / 2016
58,Isaiah McDuffie,23,LB,17,1,227,6-1,Boston Col.,7/21/1999,1,2,Green Bay Packers / 6th / 220th pick / 2021
71,Josh Myers,24,C,17,17,310,6-5,Ohio St.,7/16/1998,1,9,Green Bay Packers / 2nd / 62nd pick / 2021
70,Royce Newman,25,RG/LG,17,6,310,6-5,Mississippi,8/17/1997,1,4,Green Bay Packers / 4th / 142nd pick / 2021
73,Yosh Nijman,26,RT,17,13,314,6-7,Virginia Tech,1/2/1996,2,8,
25,Keisean Nixon,25,CB,17,4,200,5-10,South Carolina,6/22/1997,3,9,
16,Pat O'Donnell,31,P,17,0,223,6-4,Miami (FL),2/22/1991,8,1,Chicago Bears / 6th / 191st pick / 2014
90,Jarran Reed,30,RDE,17,14,306,6-3,"East Mississippi CC,Alabama",12/16/1992,6,7,Seattle Seahawks / 2nd / 49th pick / 2016
75,Sean Rhyan,22,T,1,0,321,6-5,UCLA,9/15/2000,Rook,0,Green Bay Packers / 3rd / 92nd pick / 2022
12,Aaron Rodgers,39,QB,17,17,223,6-2,"Butte JC (CA),California",12/2/1983,17,13,Green Bay Packers / 1st / 24th pick / 2005
8,Amari Rodgers,23,WR,10,0,212,5-9,Clemson,9/23/1999,1,0,Green Bay Packers / 3rd / 85th pick / 2021
76,Jon Runyan Jr.,25,RG,17,17,307,6-4,Michigan,8/8/1997,2,9,Green Bay Packers / 6th / 192nd pick / 2020
26,Darnell Savage Jr.,25,FS,16,13,198,5-11,Maryland,7/30/1997,3,4,Green Bay Packers / 1st / 21st pick / 2019
93,Tedarrell Slaton,25,DT,17,2,330,6-4,Florida,10/3/1997,1,2,Green Bay Packers / 5th / 173rd pick / 2021
91,Preston Smith,30,LOLB,17,17,265,6-5,Mississippi St.,11/17/1992,7,8,Washington Redskins / 2nd / 38th pick / 2015
21,Eric Stokes,23,RCB,9,9,194,6-1,Georgia,3/1/1999,1,2,Green Bay Packers / 1st / 29th pick / 2021
27,Patrick Taylor,24,RB,14,0,217,6-2,Memphis,4/29/1998,1,0,
78,Luke Tenuta,23,T,3,0,314,6-6,Virginia Tech,9/1/1999,Rook,0,Buffalo Bills / 6th / 209th pick / 2022
50,Zach Tom,23,LT,9,5,304,6-4,Wake Forest,3/26/1999,Rook,3,Green Bay Packers / 4th / 140th pick / 2022
85,Robert Tonyan,28,TE,17,3,240,6-5,Indiana St.,4/30/1994,4,5,
83,Samori Toure,24,WR,11,2,191,6-1,"Montana,Nebraska",3/24/1998,Rook,1,Green Bay Packers / 7th / 258th pick / 2022
7,Quay Walker,22,RILB,17,16,241,6-4,Georgia,5/8/2000,Rook,7,Green Bay Packers / 1st / 22nd pick / 2022
63,Rasheed Walker,22,T,1,0,324,6-6,Penn St.,2/13/2000,Rook,0,Green Bay Packers / 7th / 249th pick / 2022
11,Sammy Watkins,29,WR,9,3,211,6-1,Clemson,6/14/1993,8,2,Buffalo Bills / 1st / 4th pick / 2014
9,Christian Watson,23,WR,14,11,208,6-4,North Dakota St.,5/12/1999,Rook,7,Green Bay Packers / 2nd / 34th pick / 2022
45,Eric Wilson,28,LB,13,0,230,6-1,Cincinnati,9/26/1994,5,1,
88,Juwann Winfree,26,WR,3,0,210,6-1,Colorado,9/4/1996,3,0,Denver Broncos / 6th / 187th pick / 2019
95,Devonte Wyatt,24,DT,16,0,304,6-3,"Hutchinson (KS),Georgia",3/31/1998,Rook,1,Green Bay Packers / 1st / 28th pick / 2022
,Team Total,26.1,,17,,244.1,6-2.4,,,3.2,,
