No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
4,Nick Sciba,23,K,1,0,191,5-9,Wake Forest,10/2/1999,Rook,0,
50,Delontae Scott,25,DE,2,0,250,6-5,SMU,1/21/1997,1,0,
64,Trenton Scott,28,G,8,1,320,6-5,Grambling St.,1/25/1994,4,1,
82,Steven Sims,25,WR,12,2,176,5-10,Kansas,3/31/1997,3,1,
24,Benny Snell Jr.,24,RB,17,0,224,5-10,Kentucky,2/27/1998,3,1,Pittsburgh Steelers / 4th / 122nd pick / 2019
41,Robert Spillane,27,LB,16,5,229,6-1,Western Michigan,12/14/1995,4,3,
20,Cameron Sutton,27,RCB,16,15,188,5-11,Tennessee,2/27/1995,5,5,Pittsburgh Steelers / 3rd / 94th pick / 2017
10,Mitchell Trubisky,28,QB,7,5,222,6-3,North Carolina,8/20/1994,5,4,Chicago Bears / 1st / 2nd pick / 2017
29,Levi Wallace,27,LCB,15,9,179,6-0,Alabama,6/12/1995,4,4,
30,Jaylen Warren,24,RB,16,0,215,5-8,"Snow College (UT),Utah St.,Oklahoma St.",11/1/1998,Rook,4,
44,Derek Watt,30,FB,17,3,234,6-2,Wisconsin,11/7/1992,6,0,San Diego Chargers / 6th / 198th pick / 2016
90,T.J. Watt,28,LOLB,10,10,252,6-4,Wisconsin,10/11/1994,5,8,Pittsburgh Steelers / 1st / 30th pick / 2017
15,Cody White,24,WR,1,1,215,6-3,Michigan St.,11/28/1998,1,0,
31,Quincy Wilson,26,CB,1,0,193,6-2,Florida,8/16/1996,5,0,Indianapolis Colts / 2nd / 46th pick / 2017
25,Ahkello Witherspoon,27,CB,4,4,195,6-2,Colorado,3/21/1995,5,1,San Francisco 49ers / 3rd / 66th pick / 2017
95,Chris Wormley,29,DE,13,1,300,6-5,Michigan,10/25/1993,5,2,Baltimore Ravens / 3rd / 74th pick / 2017
79,Renell Wren,27,DT,1,0,315,6-5,Arizona St.,10/23/1995,3,0,Cincinnati Bengals / 4th / 125th pick / 2019
4,Matthew Wright,26,K,4,0,174,5-11,Central Florida,3/22/1996,2,1,
,Team Total,26.1,,17,,241.3,6-2.0,,,3.2,,
