No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
34,Gregory Junior,23,CB,1,0,190,6-0,Ouachita Baptist,6/21/1999,Rook,0,Jacksonville Jaguars / 6th / 197th pick / 2022
49,Arden Key,26,DE,17,3,240,6-5,LSU,5/3/1996,4,3,Oakland Raiders / 3rd / 87th pick / 2018
13,Christian Kirk,26,WR,17,17,200,5-11,Texas A&M,11/18/1996,4,10,Arizona Cardinals / 2nd / 47th pick / 2018
16,Trevor Lawrence,23,QB,17,17,220,6-6,Clemson,10/6/1999,1,14,Jacksonville Jaguars / 1st / 1st pick / 2021
98,Jeremiah Ledbetter,28,DE,1,0,299,6-3,Arkansas,6/2/1994,5,0,Detroit Lions / 6th / 205th pick / 2017
72,Walker Little,23,T,17,3,325,6-7,Stanford,4/1/1999,1,3,Jacksonville Jaguars / 2nd / 45th pick / 2021
33,Devin Lloyd,24,RILB,17,15,235,6-3,Utah,9/30/1998,Rook,8,Jacksonville Jaguars / 1st / 27th pick / 2022
84,Chris Manhertz,30,TE,17,11,235,6-6,Canisius,4/10/1992,6,0,
46,Ross Matiscik,26,LS,17,0,240,6-0,Baylor,9/13/1996,2,1,
67,John Miller,29,G,3,0,315,6-3,Louisville,8/12/1993,7,0,Buffalo Bills / 3rd / 81st pick / 2015
48,Chad Muma,23,LB,16,2,239,6-3,Wyoming,8/18/1999,Rook,2,Jacksonville Jaguars / 3rd / 70th pick / 2022
23,Foyesade Oluokun,27,LILB,17,17,230,6-2,Yale,8/2/1995,4,8,Atlanta Falcons / 6th / 200th pick / 2018
10,Riley Patterson,23,K,17,0,190,6-0,Memphis,9/7/1999,1,3,
98,Corey Peters,34,NT,12,3,335,6-3,Kentucky,6/8/1988,12,2,Atlanta Falcons / 3rd / 83rd pick / 2010
50,Shaquille Quarterman,25,LB,17,0,234,6-0,Miami (FL),10/28/1997,2,1,Jacksonville Jaguars / 4th / 140th pick / 2020
95,Roy Robertson-Harris,29,LDE,17,17,290,6-5,Texas-El Paso,7/23/1993,5,7,
74,Cam Robinson,27,LT,14,14,335,6-6,Alabama,10/9/1995,5,7,Jacksonville Jaguars / 2nd / 34th pick / 2017
25,James Robinson,24,RB,7,5,219,5-9,"Butler (KS),Illinois St.",8/9/1998,2,3,
68,Brandon Scherff,31,RG,17,17,315,6-5,Iowa,12/26/1991,7,8,Washington Redskins / 1st / 5th pick / 2015
69,Tyler Shatley,31,LG,17,12,305,6-3,Clemson,5/5/1991,8,6,
91,Dawuane Smoot,27,DE,15,0,264,6-3,Illinois,3/2/1995,5,2,Jacksonville Jaguars / 3rd / 68th pick / 2017
54,Ty Summers,27,LB,3,0,241,6-1,TCU,12/31/1995,3,0,Green Bay Packers / 7th / 226th pick / 2019
75,Jawaan Taylor,25,RT,17,17,330,6-5,Florida,11/25/1997,3,8,Jacksonville Jaguars / 2nd / 35th pick / 2019
20,Daniel Thomas,24,S,15,0,215,5-10,Auburn,7/1/1998,2,1,Jacksonville Jaguars / 5th / 157th pick / 2020
70,Cole Van Lanen,24,T,16,0,312,6-5,Wisconsin,4/23/1998,1,1,Green Bay Packers / 6th / 214th pick / 2021
44,Travon Walker,22,ROLB,15,14,272,6-5,Georgia,12/18/2000,Rook,6,Jacksonville Jaguars / 1st / 1st pick / 2022
21,Darious Williams,29,LCB,17,12,192,5-9,Ala-Birmingham,3/15/1993,4,4,
60,Darryl Williams,25,C,1,0,304,6-3,Mississippi St.,6/10/1997,1,0,
42,Andrew Wingard,26,S,17,3,200,6-0,Wyoming,12/5/1996,3,2,
,Team Total,25.9,,17,,247.1,6-2.2,,,3.0,,
