No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
41,Ko Kieft,24,TE,17,12,265,6-5,Minnesota,1/20/1998,Rook,1,Tampa Bay Buccaneers / 6th / 218th pick / 2022
60,Nick Leverett,25,LG,11,10,310,6-3,Rice,1/11/1997,1,4,
69,Shaq Mason,29,RG,17,17,310,6-1,Georgia Tech,8/28/1993,7,6,New England Patriots / 4th / 131st pick / 2015
27,Zyon McCollum,23,CB,13,3,199,6-2,Sam Houston St.,5/3/1999,Rook,2,Tampa Bay Buccaneers / 5th / 157th pick / 2022
10,Scott Miller,25,WR,15,1,174,5-9,Bowling Green,7/31/1997,3,1,Tampa Bay Buccaneers / 6th / 208th pick / 2019
75,John Molchon,25,G,1,0,309,6-5,Boise St.,2/2/1997,1,0,
23,Sean Murphy-Bunting,25,CB,12,5,195,6-0,Central Michigan,6/19/1997,3,3,Tampa Bay Buccaneers / 2nd / 39th pick / 2019
93,Carl Nassib,29,DE,13,1,275,6-7,Penn St.,4/12/1993,6,2,Cleveland Browns / 3rd / 65th pick / 2016
22,Keanu Neal,27,DB,17,8,211,6-0,Florida,7/26/1995,6,4,Atlanta Falcons / 1st / 17th pick / 2016
98,Anthony Nelson,25,LOLB,17,8,271,6-7,Iowa,3/4/1997,3,5,Tampa Bay Buccaneers / 4th / 107th pick / 2019
56,Rakeem Nunez-Roches,29,RDE,17,10,305,6-2,Southern Miss,7/3/1993,7,6,Kansas City Chiefs / 6th / 217th pick / 2015
79,Pat O'Connor,29,DE,17,0,270,6-4,Eastern Michigan,11/1/1993,5,1,Detroit Lions / 7th / 250th pick / 2017
44,Ifeadi Odenigbo,28,DE,1,0,258,6-3,Northwestern,4/8/1994,4,0,Minnesota Vikings / 7th / 220th pick / 2017
88,Cade Otton,23,TE,16,11,247,6-5,Washington,4/15/1999,Rook,3,Tampa Bay Buccaneers / 4th / 106th pick / 2022
16,Breshad Perriman,29,WR,11,3,215,6-2,Central Florida,9/10/1993,6,1,Baltimore Ravens / 1st / 26th pick / 2015
8,Kyle Rudolph,33,TE,9,0,265,6-6,Notre Dame,11/9/1989,11,0,Minnesota Vikings / 2nd / 43rd pick / 2011
51,J.J. Russell,24,LB,6,0,225,6-1,Memphis,10/12/1998,Rook,0,
26,Logan Ryan,31,FS,9,6,195,5-11,Rutgers,2/9/1991,9,3,New England Patriots / 3rd / 83rd pick / 2013
95,Deadrin Senat,28,DT,12,0,328,6-0,South Florida,7/22/1994,4,1,Atlanta Falcons / 3rd / 90th pick / 2018
77,Justin Skule,26,T,1,0,315,6-6,Vanderbilt,11/23/1996,3,0,San Francisco 49ers / 6th / 183rd pick / 2019
76,Donovan Smith,29,LT,13,13,338,6-6,Penn St.,6/23/1993,7,6,Tampa Bay Buccaneers / 2nd / 34th pick / 2015
33,Ryan Smith,29,CB,1,0,190,5-11,North Carolina Central,9/7/1993,6,0,Tampa Bay Buccaneers / 4th / 108th pick / 2016
3,Ryan Succop,36,K,17,0,218,6-2,South Carolina,9/19/1986,13,2,Kansas City Chiefs / 7th / 256th pick / 2009
83,Deven Thompkins,23,WR,5,1,155,5-8,Utah St.,12/23/1999,Rook,0,
2,Kyle Trask,24,QB,1,0,236,6-5,Florida,3/6/1998,1,0,Tampa Bay Buccaneers / 2nd / 64th pick / 2021
97,Zach Triner,31,LS,17,0,245,6-3,Assumption,1/30/1991,3,1,
9,Joe Tryon-Shoyinka,23,OLB,17,16,259,6-5,Washington,4/30/1999,1,8,Tampa Bay Buccaneers / 1st / 32nd pick / 2021
34,Nolan Turner,25,S,5,0,205,6-1,Clemson,11/29/1997,Rook,0,
21,Ke'Shawn Vaughn,25,RB,15,0,214,5-10,"Illinois,Vanderbilt",5/4/1997,2,0,Tampa Bay Buccaneers / 3rd / 76th pick / 2020
50,Vita Vea,27,NT,14,14,347,6-4,Washington,2/5/1995,4,8,Tampa Bay Buccaneers / 1st / 12th pick / 2018
73,Brandon Walton,24,T,11,2,300,6-5,Florida Atlantic,3/18/1998,1,1,
72,Josh Wells,31,RT,11,7,306,6-6,James Madison,2/14/1991,8,3,
45,Devin White,24,LILB,17,17,237,6-0,LSU,2/17/1998,3,10,Tampa Bay Buccaneers / 1st / 5th pick / 2019
1,Rachaad White,23,RB,17,8,214,6-0,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,Rook,4,Tampa Bay Buccaneers / 3rd / 91st pick / 2022
31,Antoine Winfield Jr.,24,SS,13,13,203,5-9,Minnesota,8/16/1998,2,5,Tampa Bay Buccaneers / 2nd / 45th pick / 2020
78,Tristan Wirfs,23,RT,13,13,320,6-5,Iowa,1/24/1999,2,9,Tampa Bay Buccaneers / 1st / 13th pick / 2020
33,Kenny Young,28,LB,4,0,234,6-1,UCLA,11/15/1994,4,0,Baltimore Ravens / 4th / 122nd pick / 2018
,Team Total,27.2,,17,,244.2,6-2.0,,,4.3,,
