No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
81,Simi Fehoko,25,WR,5,0,218,6-4,Stanford,11/5/1997,1,0,Dallas Cowboys / 5th / 179th pick / 2021
48,Jake Ferguson,23,TE,16,8,244,6-5,Wisconsin,1/18/1999,Rook,2,Dallas Cowboys / 4th / 129th pick / 2022
56,Dante Fowler,28,DE,17,0,261,6-3,Florida,8/3/1994,6,2,Jacksonville Jaguars / 1st / 3rd pick / 2015
96,Neville Gallimore,25,DT,16,1,315,6-2,Oklahoma,1/17/1997,2,2,Dallas Cowboys / 3rd / 82nd pick / 2020
13,Michael Gallup,26,WR,14,11,198,6-1,Colorado St.,3/4/1996,4,4,Dallas Cowboys / 3rd / 81st pick / 2018
57,Luke Gifford,27,LB,16,0,243,6-3,Nebraska,8/28/1995,3,2,
59,Chauncey Golston,24,LB,15,0,268,6-5,Iowa,2/10/1998,1,1,Dallas Cowboys / 3rd / 84th pick / 2021
29,C.J. Goodwin,32,CB,17,0,190,6-3,California (PA),2/4/1990,6,1,
95,Johnathan Hankins,30,DT,5,3,325,6-3,Ohio St.,3/30/1992,9,2,New York Giants / 2nd / 49th pick / 2013
50,Devin Harper,24,LB,3,0,238,6-0,Oklahoma St.,5/13/1998,Rook,0,Dallas Cowboys / 6th / 193rd pick / 2022
49,Peyton Hendershot,23,TE,17,2,254,6-4,Indiana,4/23/1999,Rook,1,
72,Trysten Hill,24,DT,7,0,310,6-3,Central Florida,3/25/1998,3,1,Dallas Cowboys / 2nd / 58th pick / 2019
13,T.Y. Hilton,33,WR,3,0,183,5-10,Florida International,11/14/1989,10,1,Indianapolis Colts / 3rd / 92nd pick / 2012
67,Brock Hoffman,23,C,3,0,302,6-4,"Coastal Carolina,Virginia Tech",7/2/1999,Rook,0,
28,Malik Hooker,26,SS,16,6,212,6-2,Ohio St.,4/2/1996,5,3,Indianapolis Colts / 1st / 15th pick / 2017
17,Dennis Houston,23,WR,2,0,198,6-1,Western Illinois,4/24/1999,Rook,0,
1,Kelvin Joseph,23,CB,16,1,195,6-1,"LSU,Kentucky",11/11/1999,1,1,Dallas Cowboys / 2nd / 44th pick / 2021
27,Jayron Kearse,28,SS,14,14,215,6-4,Clemson,2/11/1994,6,5,Minnesota Vikings / 7th / 244th pick / 2016
88,CeeDee Lamb,23,WR,17,17,200,6-2,Oklahoma,4/8/1999,2,14,Dallas Cowboys / 1st / 17th pick / 2020
90,DeMarcus Lawrence,30,LDE,17,17,265,6-3,"Butler (KS),Boise St.",4/28/1992,8,13,Dallas Cowboys / 2nd / 34th pick / 2014
2,Jourdan Lewis,27,CB,6,4,195,5-10,Michigan,8/31/1995,5,2,Dallas Cowboys / 3rd / 92nd pick / 2017
19,Brett Maher,33,K,17,0,180,6-0,Nebraska,11/21/1989,4,4,
70,Zack Martin,32,RG,17,17,315,6-4,Notre Dame,11/20/1990,8,14,Dallas Cowboys / 1st / 16th pick / 2014
66,Connor McGovern,25,LG,15,15,318,6-5,Penn St.,11/3/1997,2,7,Dallas Cowboys / 3rd / 90th pick / 2019
84,Sean McKeon,25,TE,13,0,255,6-5,Michigan,12/28/1997,2,0,
44,Jake McQuaide,35,LS,4,0,247,6-2,Ohio St.,12/7/1987,11,0,
24,Israel Mukuamu,23,S,15,3,205,6-4,South Carolina,11/28/1999,1,2,Dallas Cowboys / 6th / 227th pick / 2021
37,Trayvon Mullen,25,CB,1,0,194,6-2,Clemson,9/20/1997,3,0,Oakland Raiders / 2nd / 40th pick / 2019
97,Osa Odighizuwa,24,LDT,17,17,280,6-2,UCLA,8/13/1998,1,8,Dallas Cowboys / 3rd / 75th pick / 2021
30,Qadree Ollison,26,RB,3,0,232,6-1,Pittsburgh,9/8/1996,3,0,Atlanta Falcons / 5th / 152nd pick / 2019
45,Matt Overton,37,LS,13,0,254,6-1,Western Washington,7/6/1985,10,1,
11,Micah Parsons,23,LLB,17,17,245,6-3,Penn St.,5/26/1999,1,19,Dallas Cowboys / 1st / 12th pick / 2021
71,Jason Peters,40,T,12,1,328,6-4,Arkansas,1/22/1982,18,1,
20,Tony Pollard,25,RB,16,4,209,6-0,Memphis,4/30/1997,3,11,Dallas Cowboys / 4th / 128th pick / 2019
4,Dak Prescott,29,QB,12,12,238,6-2,Mississippi St.,7/29/1993,6,11,Dallas Cowboys / 4th / 135th pick / 2016
39,Xavier Rhodes,32,CB,0,0,218,6-1,Florida St.,6/19/1990,9,0,Minnesota Vikings / 1st / 25th pick / 2013
10,Cooper Rush,29,QB,9,5,225,6-3,Central Michigan,11/21/1993,5,4,
86,Dalton Schultz,26,TE,15,15,242,6-5,Stanford,7/11/1996,4,6,Dallas Cowboys / 4th / 137th pick / 2018
64,Dakoda Shepley,28,T,4,0,290,6-5,British Columbia,12/27/1994,2,0,
73,Tyler Smith,21,LT,17,17,332,6-6,Tulsa,4/3/2001,Rook,8,Dallas Cowboys / 1st / 24th pick / 2022
77,Tyron Smith,32,T,4,4,320,6-5,USC,12/12/1990,11,2,Dallas Cowboys / 1st / 9th pick / 2011
78,Terence Steele,25,RT,13,13,310,6-6,Texas Tech,6/4/1997,2,7,
69,Alex Taylor-Prioleau,25,T,1,0,301,6-8,"Appalachian St.,South Carolina St.",4/29/1997,2,0,
18,Jalen Tolbert,23,WR,8,1,195,6-1,South Alabama,2/27/1999,Rook,0,Dallas Cowboys / 3rd / 88th pick / 2022
2,KaVontae Turpin,26,WR,17,0,153,5-9,TCU,8/2/1996,1,0,
55,Leighton Vander Esch,25,MLB,14,14,256,6-4,Boise St.,2/9/1997,4,7,Dallas Cowboys / 1st / 19th pick / 2018
71,Matt Waletzko,23,T,3,0,305,6-6,North Dakota,12/15/1999,Rook,0,Dallas Cowboys / 5th / 155th pick / 2022
83,James Washington,26,WR,2,0,213,5-11,Oklahoma St.,4/2/1996,4,0,Pittsburgh Steelers / 2nd / 60th pick / 2018
91,Carlos Watkins,29,DE,12,4,305,6-3,Clemson,12/5/1993,5,2,Houston Texans / 4th / 142nd pick / 2017
54,Sam Williams,23,DE,15,0,261,6-4,"Northeast Mississippi CC,Mississippi",3/31/1999,Rook,2,Dallas Cowboys / 2nd / 56th pick / 2022
6,Donovan Wilson,27,FS,17,17,204,6-0,Texas A&M,2/21/1995,3,6,Dallas Cowboys / 6th / 213th pick / 2019
25,Nahshon Wright,24,CB,7,2,200,6-4,"Laney,Oregon St.",9/23/1998,1,1,Dallas Cowboys / 3rd / 99th pick / 2021
,Team Total,26.5,,17,,246.1,6-2.7,,,3.6,,
