No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
97,Yetur Gross-Matos,24,RDE,17,17,265,6-5,Penn St.,2/26/1998,2,9,Carolina Panthers / 2nd / 38th pick / 2020
38,Myles Hartsfield,25,SS,15,10,210,5-11,Mississippi,8/5/1997,2,4,
32,Tae Hayes,25,DB,5,0,188,5-9,Appalachian St.,8/19/1997,3,0,
98,Marquis Haynes,29,LB,17,1,235,6-2,Mississippi,12/16/1993,4,3,Carolina Panthers / 4th / 136th pick / 2018
10,Johnny Hekker,32,P,17,0,225,6-5,Oregon St.,2/8/1990,10,4,
15,C.J. Henderson,24,LCB,17,10,205,6-1,Florida,9/30/1998,2,5,Jacksonville Jaguars / 1st / 9th pick / 2020
17,Rashard Higgins,28,WR,3,0,198,6-1,Colorado St.,10/7/1994,6,0,Cleveland Browns / 5th / 172nd pick / 2016
8,Jaycee Horn,23,RCB,13,13,200,6-1,South Carolina,11/26/1999,1,5,Carolina Panthers / 1st / 8th pick / 2021
71,Phil Hoskins,25,DT,5,0,315,6-5,"Highland (KS),Kentucky",1/2/1997,1,0,Carolina Panthers / 7th / 232nd pick / 2021
30,Chuba Hubbard,23,RB,15,2,210,6-1,Oklahoma St.,6/11/1999,1,4,Carolina Panthers / 4th / 126th pick / 2021
99,Matthew Ioannidis,28,RDT,13,13,310,6-3,Temple,1/11/1994,6,6,Washington Redskins / 5th / 152nd pick / 2016
52,Joel Iyiegbuniwe,27,LB,7,0,230,6-1,Western Kentucky,10/12/1995,4,1,Chicago Bears / 4th / 115th pick / 2018
26,Donte Jackson,27,LCB,9,9,180,5-10,LSU,11/8/1995,4,4,Carolina Panthers / 2nd / 55th pick / 2018
44,J.J. Jansen,36,LS,17,0,235,6-2,Notre Dame,1/20/1986,13,1,
91,Kobe Jones,24,DE,1,0,260,6-4,Mississippi St.,5/10/1998,1,0,
73,Michael Jordan,24,G,17,0,315,6-6,Ohio St.,1/25/1998,3,1,Cincinnati Bengals / 4th / 136th pick / 2019
55,Cory Littleton,29,MLB,15,7,225,6-3,Washington,11/18/1993,6,4,
49,Frankie Luvu,26,RLB,15,14,236,6-3,Washington St.,9/19/1996,4,7,
88,Terrace Marshall Jr.,22,WR,14,9,200,6-2,LSU,6/9/2000,1,4,Carolina Panthers / 2nd / 59th pick / 2021
6,Baker Mayfield,27,QB,7,6,215,6-1,Oklahoma,4/14/1995,4,3,Cleveland Browns / 1st / 1st pick / 2018
64,Cade Mays,23,G,11,2,325,6-6,"Georgia,Tennessee",4/26/1999,Rook,1,Carolina Panthers / 6th / 199th pick / 2022
22,Christian McCaffrey,26,RB,6,6,210,5-11,Stanford,6/7/1996,5,5,Carolina Panthers / 1st / 8th pick / 2017
78,Marquan McCall,23,DT,16,0,345,6-3,Kentucky,3/26/1999,Rook,1,
2,D.J. Moore,25,WR,17,17,210,5-11,Maryland,4/14/1997,4,8,Carolina Panthers / 1st / 24th pick / 2018
46,Arron Mosby,23,LB,3,0,250,6-3,Fresno St.,4/13/1999,Rook,0,
72,Taylor Moton,28,RT,17,17,325,6-5,Western Michigan,8/18/1994,5,7,Carolina Panthers / 2nd / 64th pick / 2017
54,Daviyon Nixon,24,DT,7,0,305,6-3,"Iowa Western,Iowa",12/13/1998,1,1,Carolina Panthers / 5th / 158th pick / 2021
6,Josh Norman,35,CB,2,1,195,6-0,Coastal Carolina,12/15/1987,10,0,Carolina Panthers / 5th / 143rd pick / 2012
4,Eddy Piñeiro,27,K,17,0,190,5-11,"ASA College (FL),Florida",9/13/1995,3,5,
45,Giovanni Ricci,26,TE,15,3,240,6-3,Western Michigan,10/16/1996,1,1,
18,Andre Roberts,34,WR,3,0,195,5-11,The Citadel,1/9/1988,12,0,Arizona Cardinals / 3rd / 88th pick / 2010
93,Bravvion Roy,26,DT,13,4,330,6-1,Baylor,10/18/1996,2,3,Carolina Panthers / 6th / 184th pick / 2020
15,Laviska Shenault Jr.,24,WR,13,4,224,6-1,Colorado,10/5/1998,2,3,Jacksonville Jaguars / 2nd / 42nd pick / 2020
40,Brandon Smith,21,LB,12,1,241,6-3,Penn St.,4/12/2001,Rook,1,Carolina Panthers / 4th / 120th pick / 2022
12,Shi Smith,24,WR,17,6,190,5-10,South Carolina,10/26/1998,1,3,Carolina Panthers / 6th / 204th pick / 2021
84,Stephen Sullivan,26,TE,14,0,245,6-5,LSU,11/28/1996,2,0,Seattle Seahawks / 7th / 251st pick / 2020
28,Keith Taylor,24,CB,17,2,195,6-3,Washington,11/20/1998,1,2,Carolina Panthers / 5th / 166th pick / 2021
80,Ian Thomas,26,TE,17,17,260,6-4,Indiana,6/6/1996,4,2,Carolina Panthers / 4th / 101st pick / 2018
23,Stantley Thomas-Oliver,24,CB,3,0,190,6-0,Florida International,6/4/1998,2,0,Carolina Panthers / 7th / 221st pick / 2020
7,Shaq Thompson,28,LLB,17,17,230,6-0,Washington,4/21/1994,7,8,Carolina Panthers / 1st / 25th pick / 2015
82,Tommy Tremble,22,TE,17,4,250,6-4,Notre Dame,6/2/2000,1,2,Carolina Panthers / 3rd / 83rd pick / 2021
11,P.J. Walker,27,QB,6,5,215,5-11,Temple,2/26/1995,2,2,
85,Preston Williams,25,WR,1,0,220,6-5,Colorado St.,3/27/1997,3,0,
57,Damien Wilson,29,MLB,17,5,245,6-1,Minnesota,5/28/1993,7,3,Dallas Cowboys / 4th / 127th pick / 2015
25,Xavier Woods,27,FS,15,15,200,5-11,Louisiana Tech,7/26/1995,5,6,Dallas Cowboys / 6th / 191st pick / 2017
50,Chandler Wooten,23,LB,9,0,230,6-3,Auburn,4/25/1999,Rook,1,
,Team Total,26.1,,17,,241.3,6-2.1,,,3.4,,
