No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
57,Amen Ogbongbemiga,24,LB,17,0,231,6-0,Oklahoma St.,9/4/1998,1,1,
93,Otito Ogbonnia,22,DT,7,1,320,6-4,UCLA,8/25/2000,Rook,1,Los Angeles Chargers / 5th / 160th pick / 2022
5,Josh Palmer,23,WR,16,11,210,6-1,Tennessee,9/22/1999,1,6,Los Angeles Chargers / 3rd / 77th pick / 2021
89,Donald Parham,25,TE,6,1,237,6-8,Stetson,8/16/1997,2,1,
79,Trey Pipkins,26,RT,14,14,307,6-6,Sioux Falls,9/5/1996,3,8,Los Angeles Chargers / 3rd / 91st pick / 2019
42,Troy Reeder,28,LB,17,0,236,6-3,"Penn St.,Delaware",9/13/1994,3,1,
82,Richard Rodgers,30,TE,10,1,257,6-4,California,1/22/1992,8,0,Green Bay Packers / 3rd / 98th pick / 2014
34,Larry Rountree,23,RB,4,0,211,5-10,Missouri,2/13/1999,1,0,Los Angeles Chargers / 6th / 198th pick / 2021
94,Chris Rumph,24,LB,15,0,244,6-2,Duke,10/19/1998,1,1,Los Angeles Chargers / 4th / 118th pick / 2021
68,Jamaree Salyer,22,LT,17,14,325,6-4,Georgia,7/13/2000,Rook,7,Los Angeles Chargers / 6th / 195th pick / 2022
26,Asante Samuel Jr.,23,RCB,17,15,180,5-10,Florida St.,10/3/1999,1,5,Los Angeles Chargers / 2nd / 47th pick / 2021
73,Foster Sarell,24,T,7,3,322,6-6,Stanford,8/28/1998,1,2,
16,JK Scott,27,P,17,0,208,6-5,Alabama,10/30/1995,4,2,Green Bay Packers / 5th / 172nd pick / 2018
70,Rashawn Slater,23,T,3,3,315,6-4,Northwestern,3/26/1999,1,2,Los Angeles Chargers / 1st / 13th pick / 2021
48,Stone Smartt,24,TE,7,1,226,6-4,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,Rook,0,
28,Isaiah Spiller,21,RB,6,0,215,6-1,Texas A&M,8/9/2001,Rook,0,Los Angeles Chargers / 4th / 123rd pick / 2022
36,Ja'Sir Taylor,23,DB,17,3,185,5-10,Wake Forest,1/8/1999,Rook,2,Los Angeles Chargers / 6th / 214th pick / 2022
99,Jerry Tillery,26,DE,7,0,295,6-6,Notre Dame,10/8/1996,3,1,Los Angeles Chargers / 1st / 28th pick / 2019
49,Drue Tranquill,27,LLB,17,16,234,6-2,Notre Dame,8/15/1995,3,8,Los Angeles Chargers / 4th / 130th pick / 2019
59,Derrek Tuszka,25,LB,14,0,251,6-4,North Dakota St.,8/17/1997,2,1,Denver Broncos / 7th / 254th pick / 2020
8,Kyle Van Noy,31,LDE,17,13,255,6-3,BYU,3/26/1991,8,7,Detroit Lions / 2nd / 40th pick / 2014
81,Mike Williams,28,WR,13,13,218,6-4,Clemson,10/4/1994,5,7,Los Angeles Chargers / 1st / 7th pick / 2017
22,JT Woods,22,S,10,1,193,6-2,Baylor,6/10/2000,Rook,1,Los Angeles Chargers / 3rd / 79th pick / 2022
,Team Total,26.2,,17,,246.8,6-2.2,,,3.2,,
