No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
43,DeMarquis Gates,26,LB,3,0,221,6-2,Mississippi,3/7/1996,1,0,
16,Trenton Gill,23,P,17,0,219,6-4,North Carolina St.,3/5/1999,Rook,2,Chicago Bears / 7th / 255th pick / 2022
99,Trevis Gipson,25,LDE,17,10,263,6-4,Tulsa,6/13/1997,2,4,Chicago Bears / 5th / 155th pick / 2020
6,Kyler Gordon,23,RCB,14,14,200,6-0,Washington,12/17/1999,Rook,4,Chicago Bears / 2nd / 39th pick / 2022
98,Gerri Green,27,DE,1,0,252,6-4,Mississippi St.,9/14/1995,1,0,Indianapolis Colts / 6th / 199th pick / 2019
84,Ryan Griffin,32,TE,15,0,255,6-6,Connecticut,1/11/1990,9,0,Houston Texans / 6th / 201st pick / 2013
30,Harrison Hand,24,CB,4,1,185,5-11,"Baylor,Temple",11/12/1998,2,0,Minnesota Vikings / 5th / 169th pick / 2020
8,N'Keal Harry,25,WR,7,0,225,6-4,Arizona St.,12/17/1997,3,1,New England Patriots / 1st / 32nd pick / 2019
24,Khalil Herbert,24,RB,13,1,212,5-9,"Kansas,Virginia Tech",4/21/1998,1,5,Chicago Bears / 6th / 217th pick / 2021
37,Elijah Hicks,23,DB,15,2,200,5-11,California,10/16/1999,Rook,1,Chicago Bears / 7th / 254th pick / 2022
95,Jalyn Holmes,26,DE,1,0,283,6-5,Ohio St.,1/25/1996,4,0,Minnesota Vikings / 4th / 102nd pick / 2018
36,DeAndre Houston-Carson,29,SS,17,6,203,6-1,William & Mary,4/13/1993,6,2,Chicago Bears / 6th / 185th pick / 2016
4,Eddie Jackson,29,SS,12,12,202,6-0,Alabama,12/10/1993,5,4,Chicago Bears / 4th / 112th pick / 2017
23,Lamar Jackson,24,DB,5,0,208,6-2,Nebraska,4/13/1998,2,0,
76,Teven Jenkins,24,RG,13,11,321,6-6,Oklahoma St.,3/3/1998,1,5,Chicago Bears / 2nd / 39th pick / 2021
33,Jaylon Johnson,23,LCB,11,11,196,6-0,Utah,4/19/1999,2,3,Chicago Bears / 2nd / 50th pick / 2020
59,Kingsley Jonathan,24,DE,5,0,260,6-4,Syracuse,4/28/1998,Rook,0,
70,Braxton Jones,23,LT,17,17,310,6-5,Southern Utah,3/27/1999,Rook,8,Chicago Bears / 5th / 168th pick / 2022
31,Jaylon Jones,25,DB,16,4,190,5-11,Mississippi,10/14/1997,Rook,1,
93,Justin Jones,26,LDE,17,17,309,6-3,North Carolina St.,8/28/1996,4,7,Los Angeles Chargers / 3rd / 84th pick / 2018
12,Velus Jones Jr.,25,WR,12,2,200,6-0,"USC,Tennessee",5/11/1997,Rook,2,Chicago Bears / 3rd / 71st pick / 2022
47,A.J. Klein,31,LB,2,0,240,6-1,Iowa St.,7/30/1991,9,0,Carolina Panthers / 5th / 148th pick / 2013
85,Cole Kmet,23,TE,17,17,260,6-6,Notre Dame,3/10/1999,2,7,Chicago Bears / 2nd / 43rd pick / 2020
26,Justin Layne,24,DB,2,0,192,6-2,Michigan St.,1/12/1998,3,0,Pittsburgh Steelers / 3rd / 83rd pick / 2019
72,Alex Leatherwood,23,G,4,0,315,6-5,Alabama,1/5/1999,1,0,Las Vegas Raiders / 1st / 17th pick / 2021
47,Elijah Lee,26,LB,3,0,230,6-3,Kansas St.,2/8/1996,5,0,Minnesota Vikings / 7th / 232nd pick / 2017
32,David Montgomery,25,RB,16,16,224,5-11,Iowa St.,6/7/1997,3,8,Chicago Bears / 3rd / 73rd pick / 2019
11,Darnell Mooney,25,WR,12,12,177,5-11,Tulane,10/29/1997,2,6,Chicago Bears / 5th / 173rd pick / 2020
53,Nicholas Morrow,27,LLB,17,17,216,6-0,Greenville,7/10/1995,5,6,
55,Al-Quadin Muhammad,27,RDE,16,9,250,6-3,Miami (FL),3/28/1995,5,4,New Orleans Saints / 6th / 196th pick / 2017
67,Sam Mustipher,26,C,17,16,306,6-3,Notre Dame,8/13/1996,2,8,
26,Michael Ojemudia,25,CB,1,0,200,6-1,Iowa,9/12/1997,2,0,Denver Broncos / 3rd / 77th pick / 2020
62,Lucas Patrick,29,G,7,5,313,6-3,Duke,7/30/1993,5,3,
63,Mike Pennel,31,DT,17,2,330,6-4,"Arizona St.,Colorado State-Pueblo",5/9/1991,8,2,
14,Nathan Peterman,28,QB,3,1,225,6-2,"Tennessee,Pittsburgh",5/4/1994,5,1,Buffalo Bills / 5th / 171st pick / 2017
18,Dante Pettis,27,WR,17,7,195,6-1,Washington,10/23/1995,4,3,San Francisco 49ers / 2nd / 44th pick / 2018
13,Byron Pringle,29,WR,11,4,203,6-1,Kansas St.,11/17/1993,3,2,
94,Robert Quinn,32,LDE,7,7,245,6-4,North Carolina,5/18/1990,11,3,St. Louis Rams / 1st / 14th pick / 2011
71,Riley Reiff,34,RT,16,10,310,6-6,Iowa,12/1/1988,10,5,Detroit Lions / 1st / 23rd pick / 2012
91,Dominique Robinson,24,RDE,17,7,253,6-5,Miami (OH),7/2/1998,Rook,3,Chicago Bears / 5th / 174th pick / 2022
57,Jack Sanborn,22,MLB,14,6,234,6-2,Wisconsin,7/29/2000,Rook,3,
2,Cairo Santos,31,K,16,0,175,5-8,Tulane,11/12/1991,8,3,
48,Patrick Scales,34,LS,17,0,226,6-3,Utah St.,2/11/1988,8,1,
73,Michael Schofield,32,RG,11,5,301,6-6,Michigan,11/15/1990,7,3,Denver Broncos / 3rd / 95th pick / 2014
15,Trevor Siemian,31,QB,2,1,220,6-3,Northwestern,12/26/1991,7,1,Denver Broncos / 7th / 250th pick / 2015
58,Roquan Smith,25,MLB,8,8,230,6-1,Georgia,4/8/1997,4,4,Chicago Bears / 1st / 8th pick / 2018
17,Ihmir Smith-Marsette,23,WR,6,0,185,6-1,Iowa,8/29/1999,1,0,Minnesota Vikings / 5th / 157th pick / 2021
19,Equanimeous St. Brown,26,WR,16,16,214,6-5,Notre Dame,9/30/1996,4,4,Green Bay Packers / 6th / 207th pick / 2018
27,Greg Stroman,26,DB,2,1,180,5-11,Virginia Tech,3/8/1996,4,0,Washington Redskins / 7th / 241st pick / 2018
38,A.J. Thomas,23,DB,5,0,215,6-2,Western Michigan,9/18/1999,Rook,0,
45,Joe Thomas,31,RLB,15,9,233,6-1,South Carolina St.,5/6/1991,7,4,
46,Jake Tonges,23,TE,4,0,240,6-4,California,7/8/1999,Rook,0,
22,Kindle Vildor,25,RLB,11,9,189,5-11,Georgia Southern,12/11/1997,2,2,Chicago Bears / 5th / 163rd pick / 2020
96,Armon Watts,26,RDT,17,12,307,6-5,Arkansas,7/22/1996,3,5,Minnesota Vikings / 6th / 190th pick / 2019
50,Sterling Weatherford,23,LB,14,0,221,6-4,Miami (OH),1/26/1999,Rook,1,
15,Nsimba Webster,26,WR,2,0,180,5-10,Eastern Washington,1/27/1996,3,0,
88,Trevon Wesco,27,TE,14,1,267,6-3,West Virginia,9/12/1995,3,0,New York Jets / 4th / 121st pick / 2019
65,Cody Whitehair,30,LG,12,12,316,6-3,Kansas St.,7/11/1992,6,6,Chicago Bears / 2nd / 56th pick / 2016
,Team Total,26.2,,17,,237.9,6-2.2,,,3.1,,
