No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
38,Rhamondre Stevenson,24,RB,17,7,227,6-0,"Cerritos (CA),Oklahoma",2/23/1998,1,9,New England Patriots / 4th / 120th pick / 2021
69,Cole Strange,24,LG,17,17,310,6-5,Chattanooga,7/31/1998,Rook,7,New England Patriots / 1st / 29th pick / 2022
35,Pierre Strong,24,RB,15,0,215,5-11,South Dakota St.,12/10/1998,Rook,1,New England Patriots / 4th / 127th pick / 2022
48,Jahlani Tavai,26,RILB,17,12,255,6-2,Hawaii,9/28/1996,3,7,Detroit Lions / 2nd / 43rd pick / 2019
42,J.J. Taylor,24,RB,1,0,185,5-6,Arizona,1/4/1998,2,0,
11,Tyquan Thornton,22,WR,13,9,185,6-2,Baylor,9/7/2000,Rook,2,New England Patriots / 2nd / 50th pick / 2022
55,Joshua Uche,24,LB,15,0,240,6-1,Michigan,9/18/1998,2,2,New England Patriots / 2nd / 60th pick / 2020
14,Tristan Vizcaino,26,K,2,0,205,6-2,Washington,7/31/1996,2,0,
26,Shaun Wade,24,CB,3,0,195,6-1,Ohio St.,9/15/1998,1,0,Baltimore Ravens / 5th / 160th pick / 2021
88,Scotty Washington,25,WR,1,0,242,6-5,Wake Forest,7/26/1997,1,0,
44,Raleigh Webb,25,WR,10,0,204,6-2,The Citadel,12/28/1997,Rook,0,
30,Mack Wilson,24,LB,17,3,246,6-1,Alabama,2/14/1998,3,3,Cleveland Browns / 5th / 155th pick / 2019
91,Deatrich Wise Jr.,28,RDE,17,16,280,6-5,Arkansas,7/26/1994,5,9,New England Patriots / 4th / 131st pick / 2017
76,Isaiah Wynn,27,RT,9,7,305,6-2,Georgia,12/9/1995,3,3,New England Patriots / 1st / 23rd pick / 2018
4,Bailey Zappe,23,QB,4,2,215,6-1,"Houston Christian,Western Kentucky",4/26/1999,Rook,2,New England Patriots / 4th / 137th pick / 2022
,Team Total,27.2,,17,,242.3,6-1.7,,,4.0,,
