No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
58,Michael Pierce,30,NT,3,3,355,6-0,Samford,11/6/1992,6,1,
4,Jason Pierre-Paul,33,LOLB,14,13,275,6-5,"College of the Canyons (CA),South Florida",1/1/1989,12,6,New York Giants / 1st / 15th pick / 2010
72,Ben Powers,26,LG,17,17,310,6-4,Oklahoma,10/29/1996,3,7,Baltimore Ravens / 4th / 123rd pick / 2019
11,James Proche,26,WR,15,0,193,5-11,SMU,9/21/1996,2,1,Baltimore Ravens / 6th / 201st pick / 2020
6,Patrick Queen,23,RLB,17,17,232,6-0,LSU,8/13/1999,2,9,Baltimore Ravens / 1st / 28th pick / 2020
42,Patrick Ricard,28,FB,17,16,300,6-3,Maine,5/27/1994,5,1,
10,Demarcus Robinson,28,WR,17,5,202,6-1,Florida,9/21/1994,6,5,Kansas City Chiefs / 4th / 126th pick / 2016
46,Josh Ross,23,LB,2,0,229,6-0,Michigan,10/31/1999,Rook,0,
25,Kevon Seymour,29,DB,14,0,188,6-0,USC,11/30/1993,6,1,Buffalo Bills / 6th / 218th pick / 2016
18,Roquan Smith,25,MLB,9,9,230,6-1,Georgia,4/8/1997,4,13,Chicago Bears / 1st / 8th pick / 2018
49,Julian Stanford,32,LB,1,0,230,6-1,Wagner,9/2/1990,10,0,
79,Ronnie Stanley,28,LT,11,11,310,6-6,Notre Dame,3/18/1994,6,5,Baltimore Ravens / 1st / 6th pick / 2016
21,Brandon Stephens,25,DB,15,4,215,6-1,"UCLA,SMU",12/29/1997,1,2,Baltimore Ravens / 3rd / 104th pick / 2021
26,Geno Stone,23,FS,17,7,210,5-11,Iowa,4/19/1999,2,4,Baltimore Ravens / 7th / 219th pick / 2020
11,Jordan Stout,24,P,17,0,209,6-3,"Virginia Tech,Penn St.",8/4/1998,Rook,2,Baltimore Ravens / 4th / 130th pick / 2022
9,Justin Tucker,33,K,17,0,191,6-1,Texas,11/21/1989,10,4,
68,Brent Urban,31,DE,16,0,309,6-7,Virginia,5/5/1991,7,1,Baltimore Ravens / 4th / 134th pick / 2014
81,Binjimen Victor,25,WR,2,0,199,6-4,Ohio St.,1/15/1997,1,0,
16,Tylan Wallace,23,WR,9,0,202,5-11,Oklahoma St.,5/13/1999,1,0,Baltimore Ravens / 4th / 131st pick / 2021
29,Ar'Darius Washington,23,S,3,0,180,5-8,TCU,11/2/1999,1,0,
96,Broderick Washington Jr.,26,NT,17,9,315,6-2,Texas Tech,12/4/1996,2,5,Baltimore Ravens / 5th / 170th pick / 2020
82,Sammy Watkins,29,WR,3,2,211,6-1,Clemson,6/14/1993,8,1,Buffalo Bills / 1st / 4th pick / 2014
87,Raleigh Webb,25,WR,2,0,204,6-2,The Citadel,12/28/1997,Rook,0,
57,Kristian Welch,24,LB,17,0,240,6-3,Iowa,5/24/1998,2,1,
22,Damarion Williams,24,CB,14,0,180,5-10,"Highland (KS),Houston",7/15/1998,Rook,1,Baltimore Ravens / 4th / 141st pick / 2022
32,Marcus Williams,26,FS,10,10,204,6-1,Utah,9/8/1996,5,5,New Orleans Saints / 2nd / 42nd pick / 2017
41,Daryl Worley,27,CB,8,1,210,6-1,West Virginia,2/22/1995,6,1,Carolina Panthers / 3rd / 77th pick / 2016
70,Kevin Zeitler,32,RG,15,15,340,6-4,Wisconsin,3/8/1990,10,6,Cincinnati Bengals / 1st / 27th pick / 2012
,Team Total,26.8,,17,,247.6,6-2.0,,,4.2,,
