No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
33,Tre Flowers,27,CB,15,0,200,6-3,Oklahoma St.,6/2/1995,4,2,Seattle Seahawks / 5th / 146th pick / 2018
42,Allan George,23,CB,4,0,191,5-11,Vanderbilt,7/16/1999,Rook,0,
93,Jeff Gunter,23,DE,10,0,263,6-4,"North Carolina St.,Coastal Carolina",6/1/1999,Rook,1,Cincinnati Bengals / 7th / 252nd pick / 2022
46,Clark Harris,38,LS,1,0,250,6-5,Rutgers,7/10/1984,14,0,Green Bay Packers / 7th / 243rd pick / 2007
91,Trey Hendrickson,28,RDE,15,15,270,6-4,Florida Atlantic,12/5/1994,5,12,New Orleans Saints / 3rd / 103rd pick / 2017
85,Tee Higgins,23,WR,16,14,219,6-4,Clemson,1/18/1999,2,10,Cincinnati Bengals / 2nd / 33rd pick / 2020
92,B.J. Hill,27,RDT,16,16,311,6-3,North Carolina St.,4/20/1995,4,9,New York Giants / 3rd / 69th pick / 2018
23,Daxton Hill,22,S,15,2,191,6-0,Michigan,9/29/2000,Rook,2,Cincinnati Bengals / 1st / 31st pick / 2022
63,Trey Hill,22,C,11,0,335,6-4,Georgia,1/23/2000,1,1,Cincinnati Bengals / 6th / 190th pick / 2021
21,Mike Hilton,28,CB,14,4,184,5-9,Mississippi,3/9/1994,5,3,
94,Sam Hubbard,27,LDE,15,15,265,6-5,Ohio St.,6/23/1995,4,8,Cincinnati Bengals / 3rd / 77th pick / 2018
10,Kevin Huber,37,P,9,0,210,6-1,Cincinnati,7/16/1985,13,1,Cincinnati Bengals / 5th / 142nd pick / 2009
88,Hayden Hurst,29,TE,13,13,245,6-4,South Carolina,8/24/1993,4,4,Baltimore Ravens / 1st / 25th pick / 2018
16,Trenton Irwin,27,WR,9,2,200,6-2,Stanford,12/10/1995,3,2,
44,Clay Johnston,26,LB,16,0,225,6-1,Baylor,8/8/1996,2,1,Los Angeles Rams / 7th / 234th pick / 2020
47,Keandre Jones,25,LB,1,0,220,6-3,"Ohio St.,Maryland",9/24/1997,2,0,
64,Ted Karras,29,C,16,16,310,6-4,Illinois,3/15/1993,6,9,New England Patriots / 6th / 221st pick / 2016
18,Kwamie Lassiter II,24,WR,1,0,185,5-11,Kansas,1/21/1998,Rook,0,
2,Evan McPherson,23,K,16,0,185,5-11,Florida,7/21/1999,1,3,Cincinnati Bengals / 5th / 149th pick / 2021
28,Joe Mixon,26,RB,14,14,220,6-1,Oklahoma,7/24/1996,5,9,Cincinnati Bengals / 2nd / 48th pick / 2017
17,Stanley Morgan Jr.,26,WR,14,0,205,6-0,Nebraska,9/7/1996,3,0,
58,Joseph Ossai,22,DE,16,0,263,6-4,Texas,4/13/2000,1,3,Cincinnati Bengals / 3rd / 69th pick / 2021
34,Samaje Perine,27,RB,16,2,236,5-10,Oklahoma,9/16/1995,5,6,Washington Redskins / 4th / 114th pick / 2017
57,Germaine Pratt,26,MLB,15,15,250,6-3,North Carolina St.,5/21/1996,3,9,Cincinnati Bengals / 3rd / 72nd pick / 2019
98,D.J. Reader,28,LDT,10,10,335,6-3,Clemson,7/1/1994,6,6,Houston Texans / 5th / 166th pick / 2016
96,Cameron Sample,23,DE,16,1,272,6-3,Tulane,9/20/1999,1,2,Cincinnati Bengals / 4th / 111th pick / 2021
89,Drew Sample,26,TE,2,2,255,6-5,Washington,4/16/1996,3,0,Cincinnati Bengals / 2nd / 52nd pick / 2019
74,Max Scharping,26,G,14,0,325,6-6,Northern Illinois,8/10/1996,3,1,Houston Texans / 2nd / 55th pick / 2019
99,Tyler Shelvin,24,DT,2,0,346,6-3,LSU,7/22/1998,1,0,Cincinnati Bengals / 4th / 122nd pick / 2021
70,D'Ante Smith,24,T,1,0,309,6-5,East Carolina,6/8/1998,1,0,Cincinnati Bengals / 4th / 139th pick / 2021
11,Trent Taylor,28,WR,16,1,178,5-8,Louisiana Tech,4/30/1994,5,1,San Francisco 49ers / 5th / 177th pick / 2017
29,Cam Taylor-Britt,23,RCB,10,9,202,5-11,Nebraska,10/15/1999,Rook,4,Cincinnati Bengals / 2nd / 60th pick / 2022
31,Michael Thomas,32,S,16,0,192,5-11,Stanford,3/17/1990,9,1,
80,Mike Thomas,28,WR,10,2,189,6-1,Southern Miss,8/16/1994,6,0,Los Angeles Rams / 6th / 206th pick / 2016
97,Jay Tufele,23,DT,7,2,305,6-3,USC,7/25/1999,1,1,Jacksonville Jaguars / 4th / 106th pick / 2021
68,Josh Tupou,28,LLB,11,6,350,6-3,Colorado,5/2/1994,5,4,
67,Cordell Volson,24,LG,16,16,315,6-6,North Dakota St.,7/20/1998,Rook,9,Cincinnati Bengals / 4th / 136th pick / 2022
84,Mitchell Wilcox,26,TE,16,4,250,6-4,South Florida,11/7/1996,1,1,
73,Jonah Williams,25,LT,16,16,312,6-5,Alabama,11/17/1997,2,11,Cincinnati Bengals / 1st / 11th pick / 2019
32,Trayveon Williams,25,RB,8,0,206,5-8,Texas A&M,10/18/1997,3,1,Cincinnati Bengals / 6th / 182nd pick / 2019
55,Logan Wilson,26,RLB/MLB,15,15,245,6-2,Wyoming,7/8/1996,2,8,Cincinnati Bengals / 3rd / 65th pick / 2020
,Team Total,26,,16,,247.0,6-2.1,,,3.1,,
