No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
68,Alaric Jackson,24,RG,8,6,345,6-7,Iowa,7/14/1998,1,2,
12,Van Jefferson,26,WR,11,9,200,6-1,"Mississippi,Florida",7/26/1996,2,3,Los Angeles Rams / 2nd / 57th pick / 2020
38,Shaun Jolly,24,S,2,0,186,5-9,Appalachian St.,10/17/1998,Rook,0,
50,Ernest Jones,23,LILB,17,11,233,6-2,South Carolina,11/22/1999,1,5,Los Angeles Rams / 3rd / 103rd pick / 2021
6,Derion Kendrick,22,LCB,15,6,199,6-0,"Clemson,Georgia",8/24/2000,Rook,2,Los Angeles Rams / 6th / 212th pick / 2022
60,Jeremiah Kolone,28,G,5,2,316,6-3,San Jose St.,10/23/1994,1,1,
10,Cooper Kupp,29,WR,9,9,207,6-2,Eastern Washington,6/15/1993,5,8,Los Angeles Rams / 3rd / 69th pick / 2017
37,Quentin Lake,23,S,9,0,196,6-1,UCLA,1/29/1999,Rook,0,Los Angeles Rams / 6th / 211th pick / 2022
52,Terrell Lewis,24,LB,11,3,262,6-5,Alabama,8/25/1998,2,2,Los Angeles Rams / 3rd / 84th pick / 2020
22,David Long,24,DB,12,4,196,5-11,Michigan,2/6/1998,3,2,Los Angeles Rams / 3rd / 79th pick / 2019
17,Baker Mayfield,27,QB,5,4,215,6-1,Oklahoma,4/14/1995,4,3,Cleveland Browns / 1st / 1st pick / 2018
82,Lance McCutcheon,23,WR,10,1,202,6-3,Montana St.,2/28/1999,Rook,0,
50,Takkarist McKinley,27,DE,4,0,250,6-2,UCLA,11/2/1995,5,0,Atlanta Falcons / 1st / 26th pick / 2017
69,Larrell Murchison,25,DT,3,0,285,6-2,"Louisburg,North Carolina St.",4/24/1997,2,0,Tennessee Titans / 5th / 174th pick / 2020
70,Joseph Noteboom,27,LT,6,6,300,6-5,TCU,6/19/1995,4,2,Los Angeles Rams / 3rd / 89th pick / 2018
68,Ty Nsekhe,37,LT,10,8,325,6-8,Texas St.,10/27/1985,10,4,
42,Matthew Orzech,27,LS,17,0,245,6-3,Azusa Pacific,4/12/1995,3,1,
16,Bryce Perkins,26,QB,5,1,214,6-3,"Arizona St.,Arizona Western,Virginia",12/20/1996,1,1,
46,Jared Pinkney,25,TE,4,0,255,6-4,Vanderbilt,8/21/1997,1,0,
19,Brandon Powell,27,WR,17,6,181,5-8,Florida,9/12/1995,4,2,
5,Jalen Ramsey,28,RCB,17,17,208,6-1,Florida St.,10/24/1994,6,8,Jacksonville Jaguars / 1st / 5th pick / 2016
24,Taylor Rapp,25,SS,16,16,208,6-0,Washington,12/22/1997,3,5,Los Angeles Rams / 2nd / 61st pick / 2019
30,Ronnie Rivers,23,RB,8,1,192,5-9,Fresno St.,1/31/1999,Rook,0,
94,A'Shawn Robinson,27,LDE,10,10,320,6-3,Alabama,3/21/1995,6,4,Detroit Lions / 2nd / 46th pick / 2016
1,Allen Robinson,29,WR,10,10,210,6-2,Penn St.,8/24/1993,8,3,Jacksonville Jaguars / 2nd / 61st pick / 2014
31,Robert Rochell,24,DB,17,0,193,6-0,Central Arkansas,4/26/1998,1,1,Los Angeles Rams / 4th / 130th pick / 2021
56,Christian Rozeboom,25,LB,17,0,237,6-2,South Dakota St.,1/30/1997,1,1,
33,Nick Scott,27,FS,16,16,200,5-11,Penn St.,5/17/1995,3,5,Los Angeles Rams / 7th / 243rd pick / 2019
65,Coleman Shelton,27,C,13,13,285,6-5,Washington,7/28/1995,3,5,
18,Ben Skowronek,25,WR,14,11,224,6-3,"Northwestern,Notre Dame",6/27/1997,1,4,Los Angeles Rams / 7th / 249th pick / 2021
64,Matt Skura,29,LG,9,8,305,6-3,Duke,2/17/1993,5,3,
9,Matthew Stafford,34,QB,9,9,214,6-3,Georgia,2/7/1988,13,7,Detroit Lions / 1st / 1st pick / 2009
40,Brayden Thomas,24,LB,1,0,260,6-3,"Univ. of Mary,Minnesota St.,North Dakota St.",3/20/1998,Rook,0,
96,Keir Thomas,24,LB,8,0,260,6-2,"South Carolina,Florida St.",1/25/1998,Rook,1,
57,Zachary Thomas,24,T,1,0,305,6-5,San Diego St.,5/26/1998,Rook,0,Chicago Bears / 6th / 186th pick / 2022
81,Austin Trammell,24,WR,6,0,185,5-10,Rice,7/4/1998,1,0,
45,Bobby Wagner,32,RILB,17,17,241,6-0,Utah St.,6/27/1990,10,13,Seattle Seahawks / 2nd / 47th pick / 2012
92,Jonah Williams,27,DT,16,6,275,6-5,Weber St.,8/17/1995,1,3,
23,Kyren Williams,22,RB,10,0,202,5-9,Notre Dame,8/26/2000,Rook,2,Los Angeles Rams / 5th / 164th pick / 2022
13,John Wolford,27,QB,3,3,218,6-1,Wake Forest,10/16/1995,2,1,
21,Russ Yeast,23,S,15,1,191,5-10,"Louisville,Kansas St.",5/8/1999,Rook,1,Los Angeles Rams / 7th / 253rd pick / 2022
,Team Total,25.9,,17,,244.3,6-1.9,,,2.8,,
