No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
49,Tremaine Edmunds,24,MLB,13,13,250,6-5,Virginia Tech,5/2/1998,4,7,Buffalo Bills / 1st / 16th pick / 2018
24,Kaiir Elam,21,LCB,13,6,191,6-1,Florida,5/5/2001,Rook,3,Buffalo Bills / 1st / 23rd pick / 2022
94,Prince Emili,24,DT,2,0,300,6-2,Pennsylvania,9/18/1998,Rook,0,
57,A.J. Epenesa,24,DE,15,2,260,6-6,Iowa,9/15/1998,2,3,Buffalo Bills / 2nd / 54th pick / 2020
69,Reid Ferguson,28,LS,16,0,235,6-2,LSU,3/24/1994,5,1,
87,Tanner Gentry,28,WR,3,0,193,6-1,Wyoming,12/18/1994,5,0,
42,Joe Giles-Harris,25,LB,1,0,234,6-2,Duke,4/1/1997,3,0,
41,Reggie Gilliam,25,FB,15,4,244,6-0,Toledo,8/20/1997,2,1,
3,Damar Hamlin,24,FS,15,13,200,6-0,Pittsburgh,3/24/1998,1,5,Buffalo Bills / 6th / 212th pick / 2021
68,Bobby Hart,28,T,15,0,310,6-5,Florida St.,8/21/1994,7,1,New York Giants / 7th / 226th pick / 2015
20,Nyheim Hines,26,RB,9,1,196,5-9,North Carolina St.,11/12/1996,4,3,Indianapolis Colts / 4th / 104th pick / 2018
16,Isaiah Hodgins,24,WR,2,0,200,6-3,Oregon St.,10/21/1998,1,0,Buffalo Bills / 6th / 207th pick / 2020
23,Micah Hyde,32,S,2,2,197,6-0,Iowa,12/31/1990,9,1,Green Bay Packers / 5th / 159th pick / 2013
46,Ja'Marcus Ingram,25,CB,2,0,190,6-2,"Utah St.,Texas Tech,Buffalo",9/2/1997,Rook,0,
30,Dane Jackson,26,RCB,15,14,180,5-11,Pittsburgh,11/29/1996,2,6,Buffalo Bills / 7th / 239th pick / 2020
22,Duke Johnson,29,RB,1,0,210,5-9,Miami (FL),9/23/1993,7,0,Cleveland Browns / 3rd / 77th pick / 2015
4,Jaquan Johnson,27,S,16,3,191,5-10,Miami (FL),11/13/1995,3,2,Buffalo Bills / 6th / 181st pick / 2019
7,Taron Johnson,26,RLB,16,15,192,5-11,Weber St.,7/27/1996,4,6,Buffalo Bills / 4th / 121st pick / 2018
59,Kingsley Jonathan,24,DE,1,0,260,6-4,Syracuse,4/28/1998,Rook,0,
92,DaQuan Jones,31,RDT,16,16,320,6-4,Penn St.,12/17/1991,8,9,Tennessee Titans / 4th / 112th pick / 2014
25,Taiwan Jones,34,RB,16,0,195,6-0,Eastern Washington,7/26/1988,11,0,Oakland Raiders / 4th / 125th pick / 2011
18,Case Keenum,34,QB,2,0,215,6-1,Houston,2/17/1988,9,0,
52,A.J. Klein,31,LB,6,1,240,6-1,Iowa St.,7/30/1991,9,1,Carolina Panthers / 5th / 148th pick / 2013
88,Dawson Knox,26,TE,15,15,254,6-4,Mississippi,11/14/1996,3,5,Buffalo Bills / 3rd / 96th pick / 2019
15,Jake Kumerow,30,WR,6,1,209,6-4,Wisconsin–Whitewater,2/17/1992,4,1,
90,Shaq Lawson,28,LDE,15,6,265,6-3,Clemson,6/17/1994,6,4,Buffalo Bills / 1st / 19th pick / 2016
39,Cameron Lewis,25,CB,13,1,183,5-9,Buffalo,4/13/1997,2,1,
56,Mike Love,28,DE,1,0,255,6-3,South Florida,1/22/1994,4,0,
62,Greg Mancz,30,C,1,0,302,6-4,Toledo,4/23/1992,7,0,
31,Dean Marlowe,30,S,4,1,205,6-1,James Madison,7/25/1992,7,1,
6,Sam Martin,32,P,16,0,211,6-1,Appalachian St.,2/27/1990,9,2,Detroit Lions / 5th / 165th pick / 2013
44,Tyler Matakevich,30,LB,16,0,235,6-1,Temple,12/22/1992,6,1,Pittsburgh Steelers / 7th / 246th pick / 2016
6,Isaiah McKenzie,27,WR,15,8,173,5-7,Georgia,4/9/1995,5,5,Denver Broncos / 5th / 172nd pick / 2017
58,Matt Milano,28,LLB,15,15,223,6-0,Boston Col.,7/28/1994,5,19,Buffalo Bills / 5th / 163rd pick / 2017
40,Von Miller,33,RDE,11,11,250,6-3,Texas A&M,3/26/1989,11,6,Denver Broncos / 1st / 2nd pick / 2011
85,Quintin Morris,23,TE,14,1,252,6-2,Bowling Green,1/21/1999,1,1,
60,Mitch Morse,30,C,13,13,305,6-6,Missouri,4/21/1992,7,9,Kansas City Chiefs / 2nd / 49th pick / 2015
20,Zack Moss,25,RB,5,0,215,5-10,Utah,12/15/1997,2,1,Buffalo Bills / 3rd / 86th pick / 2020
67,Justin Murray,29,T,5,0,315,6-5,Cincinnati,4/19/1993,4,0,
33,Siran Neal,28,CB,16,0,206,6-0,Jacksonville St.,8/4/1994,4,1,Buffalo Bills / 5th / 154th pick / 2018
91,Ed Oliver,25,LDT,13,13,287,6-1,Houston,12/12/1997,3,7,Buffalo Bills / 1st / 9th pick / 2019
97,Jordan Phillips,30,DT,12,1,330,6-6,Oklahoma,9/21/1992,7,2,Miami Dolphins / 2nd / 52nd pick / 2015
21,Jordan Poyer,31,SS,12,12,191,6-0,Oregon St.,4/25/1991,9,8,Philadelphia Eagles / 7th / 218th pick / 2013
77,David Quessenberry,32,T,16,3,310,6-5,San Jose St.,8/24/1990,5,3,Houston Texans / 6th / 176th pick / 2013
29,Xavier Rhodes,32,CB,2,1,218,6-1,Florida St.,6/19/1990,9,0,Minnesota Vikings / 1st / 25th pick / 2013
50,Gregory Rousseau,22,LDE,13,13,266,6-6,Miami (FL),4/5/2000,1,7,Buffalo Bills / 1st / 30th pick / 2021
76,Rodger Saffold,34,LG,16,16,325,6-5,Indiana,6/6/1988,12,11,St. Louis Rams / 2nd / 33rd pick / 2010
99,Tim Settle,25,DT,15,2,313,6-3,Virginia Tech,7/11/1997,4,3,Washington Redskins / 5th / 163rd pick / 2018
10,Khalil Shakir,22,WR,14,2,190,6-0,Boise St.,2/3/2000,Rook,2,Buffalo Bills / 5th / 148th pick / 2022
26,Devin Singletary,25,RB,16,16,203,5-7,Florida Atlantic,9/3/1997,3,9,Buffalo Bills / 3rd / 74th pick / 2019
54,Baylon Spector,24,LB,6,0,233,6-0,Clemson,10/20/1998,Rook,1,Buffalo Bills / 7th / 231st pick / 2022
89,Tommy Sweeney,27,TE,5,0,255,6-5,Boston Col.,7/1/1995,3,0,Buffalo Bills / 7th / 228th pick / 2019
64,Greg Van Roten,32,G,16,4,295,6-4,Pennsylvania,2/26/1990,10,3,
27,Tre'Davious White,27,RCB,6,6,196,5-9,LSU,1/16/1995,5,2,Buffalo Bills / 1st / 27th pick / 2017
,Team Total,27.2,,16,,241.1,6-1.7,,,4.3,,
