No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
57,Dre Greenlaw,25,RLB,15,15,230,6-0,Arkansas,5/25/1997,3,8,San Francisco 49ers / 5th / 148th pick / 2019
61,Blake Hance,26,T,7,0,310,6-5,Northwestern,1/11/1996,1,1,
29,Talanoa Hufanga,23,SS,17,17,200,6-0,USC,2/2/1999,1,13,San Francisco 49ers / 5th / 180th pick / 2021
92,Kerry Hyder,31,DE,16,1,275,6-2,Texas Tech,5/2/1991,7,2,
95,Drake Jackson,21,DE,15,0,273,6-4,USC,4/12/2001,Rook,2,San Francisco 49ers / 2nd / 61st pick / 2022
20,Jackrabbit Jenkins,34,DB,2,0,190,5-10,"North Alabama,Florida",10/29/1988,10,0,St. Louis Rams / 2nd / 39th pick / 2012
15,Jauan Jennings,25,WR,16,4,212,6-3,Tennessee,7/10/1997,1,4,San Francisco 49ers / 7th / 217th pick / 2020
27,Dontae Johnson,31,CB,2,0,200,6-2,North Carolina St.,12/1/1991,8,0,San Francisco 49ers / 4th / 129th pick / 2014
11,Josh Johnson,36,QB,2,0,214,6-3,San Diego,5/15/1986,13,0,Tampa Bay Buccaneers / 5th / 160th pick / 2008
44,Kyle Juszczyk,31,FB,16,12,235,6-2,Harvard,4/23/1991,9,2,Baltimore Ravens / 4th / 130th pick / 2013
99,Javon Kinlaw,25,LDT,6,6,319,6-5,South Carolina,10/3/1997,2,3,San Francisco 49ers / 1st / 14th pick / 2020
85,George Kittle,29,TE,15,15,250,6-4,Iowa,10/9/1993,5,8,San Francisco 49ers / 5th / 146th pick / 2017
47,Tyler Kroft,30,TE,11,4,252,6-6,Rutgers,10/15/1992,7,1,Cincinnati Bengals / 3rd / 85th pick / 2015
5,Trey Lance,22,QB,2,2,226,6-4,North Dakota St.,5/9/2000,1,1,San Francisco 49ers / 1st / 3rd pick / 2021
38,Deommodore Lenoir,23,LCB,17,13,200,5-10,Oregon,10/6/1999,1,5,San Francisco 49ers / 5th / 172nd pick / 2021
25,Marlon Mack,26,RB,2,0,210,5-11,South Florida,3/7/1996,5,0,Indianapolis Colts / 4th / 143rd pick / 2017
86,Tay Martin,25,WR,2,0,185,6-3,"Washington St.,Oklahoma St.",12/14/1997,Rook,0,
24,Jordan Mason,23,RB,16,0,223,5-11,Georgia Tech,5/24/1999,Rook,2,
23,Christian McCaffrey,26,RB,11,10,210,5-11,Stanford,6/7/1996,5,10,Carolina Panthers / 1st / 8th pick / 2017
3,Ray-Ray McCloud,26,WR,17,2,190,5-9,Clemson,10/15/1996,4,3,Buffalo Bills / 6th / 187th pick / 2018
96,T.Y. McGill,30,DT,9,0,295,6-0,North Carolina St.,11/23/1992,7,1,
69,Mike McGlinchey,28,RT,17,17,315,6-8,Notre Dame,8/29/1994,4,9,San Francisco 49ers / 1st / 9th pick / 2018
68,Colton McKivitz,26,T,13,1,301,6-6,West Virginia,8/9/1996,2,1,San Francisco 49ers / 5th / 153rd pick / 2020
25,Elijah Mitchell,24,RB,5,1,200,5-10,Louisiana,5/2/1998,1,2,San Francisco 49ers / 6th / 194th pick / 2021
76,Jaylon Moore,24,T,17,2,311,6-4,Western Michigan,1/9/1998,1,2,San Francisco 49ers / 5th / 155th pick / 2021
33,Tarvarius Moore,26,DB,13,0,200,6-2,Southern Miss,8/16/1996,4,1,San Francisco 49ers / 3rd / 95th pick / 2018
4,Emmanuel Moseley,26,LCB,5,5,195,5-11,Tennessee,3/25/1996,4,2,
30,George Odum,29,S,17,0,202,6-1,Central Arkansas,11/3/1993,4,5,
92,Charles Omenihu,25,DE,17,3,280,6-5,Texas,8/20/1997,3,3,Houston Texans / 5th / 161st pick / 2019
46,Taybor Pepper,28,LS,17,0,245,6-4,Michigan St.,5/28/1994,5,1,
13,Brock Purdy,23,QB,9,5,220,6-1,Iowa St.,12/27/1999,Rook,6,San Francisco 49ers / 7th / 262nd pick / 2022
98,Hassan Ridgeway,28,RDT,12,7,305,6-3,Texas,11/2/1994,6,4,Indianapolis Colts / 4th / 116th pick / 2016
59,Curtis Robinson,24,LB,3,0,235,6-3,Stanford,6/2/1998,1,0,
19,Deebo Samuel,26,WR,13,12,215,6-0,South Carolina,1/15/1996,3,8,San Francisco 49ers / 2nd / 36th pick / 2019
83,Willie Snead,30,WR,4,0,195,5-11,Ball St.,10/17/1992,7,0,
55,Akeem Spence,31,DT,7,0,303,6-1,Illinois,11/29/1991,9,1,Tampa Bay Buccaneers / 4th / 100th pick / 2013
20,Ambry Thomas,23,CB,15,0,190,6-0,Michigan,9/9/1999,1,1,San Francisco 49ers / 3rd / 102nd pick / 2021
53,Kemoko Turay,27,DE,3,0,248,6-5,Rutgers,7/11/1995,4,0,Indianapolis Colts / 2nd / 52nd pick / 2018
17,Malik Turner,26,WR,3,0,202,6-2,Illinois,1/30/1996,4,0,
35,Charvarius Ward,26,RCB,17,17,196,6-1,"Hinds CC,Middle Tenn. St.",5/16/1996,4,6,
1,Jimmie Ward,31,DB,12,5,193,5-11,Northern Illinois,7/18/1991,8,3,San Francisco 49ers / 1st / 30th pick / 2014
54,Fred Warner,26,MLB,17,17,230,6-3,BYU,11/19/1996,4,17,San Francisco 49ers / 3rd / 70th pick / 2018
71,Trent Williams,34,LT,14,14,320,6-5,Oklahoma,7/19/1988,12,15,Washington Redskins / 1st / 4th pick / 2010
75,Jordan Willis,27,DE,9,0,270,6-4,Kansas St.,5/2/1995,5,1,Cincinnati Bengals / 3rd / 73rd pick / 2017
22,Jeff Wilson,27,RB,8,6,205,6-0,North Texas,11/16/1995,4,4,
18,Mitch Wishnowsky,30,P,17,0,220,6-2,Utah,3/3/1992,3,1,San Francisco 49ers / 4th / 110th pick / 2019
89,Charlie Woerner,25,TE,17,2,241,6-5,Georgia,10/16/1997,2,0,San Francisco 49ers / 6th / 190th pick / 2020
26,Samuel Womack,23,CB,16,1,189,5-10,Toledo,7/7/1999,Rook,2,San Francisco 49ers / 5th / 172nd pick / 2022
63,Nick Zakelj,23,T,5,0,316,6-6,Fordham,6/22/1999,Rook,0,San Francisco 49ers / 6th / 187th pick / 2022
,Team Total,26.9,,17,,240.9,6-2.1,,,4.1,,
