No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
89,Brandon Johnson,24,WR,7,1,195,6-2,"Tennessee,Central Florida",7/26/1998,Rook,0,
97,D.J. Jones,27,NT,15,15,305,6-0,"East Mississippi CC,Mississippi",1/19/1995,5,8,San Francisco 49ers / 6th / 198th pick / 2017
93,Dre'Mont Jones,25,LDE,13,13,281,6-3,Ohio St.,1/5/1997,3,7,Denver Broncos / 3rd / 71st pick / 2019
61,Jonathan Kongbo,26,LB,3,0,265,6-4,"Wyoming,Arizona Western,Tennessee",3/19/1996,1,0,
43,Harvey Langi,30,LB,3,0,250,6-2,BYU,9/24/1992,5,0,
37,P.J. Locke,25,S,16,0,202,5-10,Texas,2/12/1997,2,1,
37,Marlon Mack,26,RB,6,0,210,5-11,South Florida,3/7/1996,5,1,Indianapolis Colts / 4th / 143rd pick / 2017
54,Jacob Martin,27,DE,5,0,242,6-2,Temple,12/11/1995,4,0,Seattle Seahawks / 6th / 186th pick / 2018
27,Damarri Mathis,23,RCB,16,11,195,5-11,Pittsburgh,4/12/1999,Rook,4,Denver Broncos / 4th / 115th pick / 2022
8,Brandon McManus,31,K,17,0,201,6-3,Temple,7/25/1991,8,2,
35,Ja'Quan McMillian,22,CB,1,1,183,5-10,East Carolina,6/4/2000,Rook,0,
77,Quinn Meinerz,24,RG,13,13,320,6-3,Wisconsin–Whitewater,11/15/1998,1,4,Denver Broncos / 3rd / 98th pick / 2021
28,Latavius Murray,32,RB,12,7,230,6-3,Central Florida,1/18/1990,8,4,Oakland Raiders / 6th / 181st pick / 2013
52,Netane Muti,23,G,1,0,315,6-3,Fresno St.,3/27/1999,2,0,Denver Broncos / 6th / 181st pick / 2020
13,Michael Ojemudia,25,CB,3,0,200,6-1,Iowa,9/12/1997,2,0,Denver Broncos / 3rd / 77th pick / 2020
85,Albert Okwuegbunam,24,TE,8,1,258,6-5,Missouri,4/25/1998,2,1,Denver Broncos / 4th / 118th pick / 2020
36,Devine Ozigbo,26,RB,4,0,225,6-0,Nebraska,10/2/1996,3,0,
94,Aaron Patrick,26,LB,5,0,245,6-4,Eastern Kentucky,12/21/1996,1,0,
20,Darius Phillips,27,CB,9,0,190,5-9,Western Michigan,6/26/1995,4,0,Cincinnati Bengals / 5th / 170th pick / 2018
98,Mike Purcell,31,NT,17,4,328,6-3,Wyoming,4/20/1991,8,4,
52,Wyatt Ray,26,LB,3,0,250,6-3,Boston Col.,10/24/1996,2,0,
66,Dalton Risner,27,LG,15,15,312,6-5,Kansas St.,7/13/1995,3,5,Denver Broncos / 2nd / 41st pick / 2019
4,Brett Rypien,26,QB,4,2,202,6-2,Boise St.,7/9/1996,2,1,
82,Eric Saubert,28,TE,17,6,248,6-5,Drake,5/1/1994,5,1,Atlanta Falcons / 5th / 174th pick / 2017
31,Justin Simmons,29,FS,12,12,202,6-2,Boston Col.,11/19/1993,6,9,Denver Broncos / 3rd / 98th pick / 2016
49,Alex Singleton,29,RILB,17,12,240,6-2,Montana St.,12/7/1993,3,6,
30,Caden Sterns,23,S,5,3,207,6-1,Texas,11/2/1999,1,1,Denver Broncos / 5th / 152nd pick / 2021
40,Justin Strnad,26,LB,17,0,235,6-3,Wake Forest,8/21/1996,1,1,Denver Broncos / 5th / 178th pick / 2020
2,Patrick Surtain II,22,LCB,17,17,202,6-2,Alabama,4/14/2000,1,14,Denver Broncos / 1st / 9th pick / 2021
14,Courtland Sutton,27,WR,15,15,216,6-4,SMU,10/10/1995,4,5,Denver Broncos / 2nd / 40th pick / 2018
86,Freddie Swain,24,WR,3,1,199,6-0,Florida,8/4/1998,2,0,Seattle Seahawks / 6th / 214th pick / 2020
87,Eric Tomlinson,30,TE,17,12,265,6-6,Texas-El Paso,4/22/1992,6,1,
57,Billy Turner,31,RT,8,7,313,6-5,North Dakota St.,10/17/1991,8,2,Miami Dolphins / 3rd / 67th pick / 2014
32,Delarrin Turner-Yell,23,S,14,0,200,5-11,Oklahoma,12/16/1999,Rook,1,Denver Broncos / 5th / 152nd pick / 2022
96,Eyioma Uwazurike,24,DT,8,0,320,6-6,Iowa St.,5/6/1998,Rook,1,Denver Broncos / 4th / 116th pick / 2022
15,Jalen Virgil,24,WR,9,1,210,6-1,Appalachian St.,7/13/1998,Rook,0,
17,Corliss Waitman,27,P,17,0,210,6-2,South Alabama,7/21/1995,1,3,
12,Montrell Washington,23,WR,15,1,170,5-10,Samford,3/14/1999,Rook,0,Denver Broncos / 5th / 162nd pick / 2022
60,Luke Wattenberg,25,C,7,1,300,6-5,Washington,9/10/1997,Rook,1,Denver Broncos / 5th / 171st pick / 2022
43,Ray Wilborn,25,LB,2,0,224,6-4,"Garden City (KS),Ball St.",4/1/1997,1,0,
90,DeShawn Williams,30,RDE,17,15,295,6-1,Clemson,12/29/1992,6,8,
33,Javonte Williams,22,RB,4,4,220,5-10,North Carolina,4/25/2000,1,1,Denver Broncos / 2nd / 35th pick / 2021
21,K'Waun Williams,31,DB,14,8,185,5-9,Pittsburgh,7/12/1991,8,3,
3,Russell Wilson,34,QB,15,15,206,5-11,"Wisconsin,North Carolina St.",11/29/1988,10,9,Seattle Seahawks / 3rd / 75th pick / 2012
,Team Total,26.3,,17,,241.3,6-2.0,,,3.1,,
