No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
21,Zack Moss,25,RB,8,3,215,5-10,Utah,12/15/1997,2,2,Buffalo Bills / 3rd / 86th pick / 2020
56,Quenton Nelson,26,LG,17,17,330,6-5,Notre Dame,3/19/1996,4,7,Indianapolis Colts / 1st / 6th pick / 2018
91,Yannick Ngakoue,27,LDE,15,15,246,6-2,Maryland,3/31/1995,6,7,Jacksonville Jaguars / 3rd / 69th pick / 2016
59,Ifeadi Odenigbo,28,DE,13,0,258,6-3,Northwestern,4/8/1994,4,1,Minnesota Vikings / 7th / 220th pick / 2017
54,Dayo Odeyingbo,23,DE,17,4,286,6-6,Vanderbilt,9/24/1999,1,3,Indianapolis Colts / 2nd / 54th pick / 2021
58,Bobby Okereke,26,LLB,17,16,235,6-2,Stanford,7/29/1996,3,8,Indianapolis Colts / 3rd / 89th pick / 2019
50,Segun Olubi,23,LB,2,0,225,6-0,"Col. of Idaho,Saddleback College,Harding,San Diego St.",11/1/1999,Rook,0,
10,Dezmon Patmon,24,WR,1,0,220,6-4,Washington St.,8/6/1998,2,0,Indianapolis Colts / 6th / 212th pick / 2020
51,Kwity Paye,24,RDE,12,12,265,6-3,Michigan,11/19/1998,1,6,Indianapolis Colts / 1st / 21st pick / 2021
14,Alec Pierce,22,WR,16,12,211,6-3,Cincinnati,5/2/2000,Rook,4,Indianapolis Colts / 2nd / 53rd pick / 2022
63,Danny Pinter,26,G,17,3,301,6-4,Ball St.,6/19/1996,2,2,Indianapolis Colts / 5th / 149th pick / 2020
11,Michael Pittman Jr.,25,WR,16,16,223,6-4,USC,10/5/1997,2,7,Indianapolis Colts / 2nd / 34th pick / 2020
27,D'Vonte Price,23,RB,1,0,215,6-2,Florida International,6/2/1999,Rook,0,
69,Matt Pryor,28,RG/LT,16,9,332,6-7,TCU,12/16/1994,3,4,Philadelphia Eagles / 6th / 206th pick / 2018
79,Bernhard Raimann,25,LT,16,11,303,6-6,Central Michigan,9/23/1997,Rook,5,Indianapolis Colts / 3rd / 77th pick / 2022
46,Luke Rhodes,30,LS,17,0,238,6-2,William & Mary,12/2/1992,6,1,
47,Forrest Rhyne,23,LB,3,0,233,6-1,Villanova,5/29/1999,Rook,0,
34,Isaiah Rodgers,24,DB,15,9,170,5-10,Massachusetts,1/7/1998,2,4,Indianapolis Colts / 6th / 211th pick / 2020
2,Matt Ryan,37,QB,12,12,217,6-4,Boston Col.,5/17/1985,14,7,Atlanta Falcons / 1st / 3rd pick / 2008
72,Braden Smith,26,RT,16,16,312,6-6,Auburn,3/25/1996,4,6,Indianapolis Colts / 2nd / 37th pick / 2018
45,E.J. Speed,27,LB,17,5,227,6-4,Tarleton St.,6/1/1995,3,3,Indianapolis Colts / 5th / 164th pick / 2019
90,Grover Stewart,29,NT,17,17,314,6-4,Albany State (GA),10/20/1993,5,8,Indianapolis Colts / 4th / 144th pick / 2017
17,Mike Strachan,25,WR,13,0,225,6-5,Charleston (WV),8/13/1997,1,0,Indianapolis Colts / 7th / 229th pick / 2021
41,Grant Stuard,24,LB,15,0,230,5-11,Houston,10/15/1998,1,1,Tampa Bay Buccaneers / 7th / 259th pick / 2021
28,Jonathan Taylor,23,RB,11,11,226,5-10,Wisconsin,1/19/1999,2,5,Indianapolis Colts / 2nd / 41st pick / 2020
25,Rodney Thomas II,24,FS,17,10,196,6-1,Yale,6/26/1998,Rook,4,Indianapolis Colts / 7th / 239th pick / 2022
29,Jordan Wilkins,28,RB,4,0,216,6-1,Mississippi,7/18/1994,4,0,Indianapolis Colts / 5th / 169th pick / 2018
66,Chris Williams,24,DT,5,0,302,6-3,Wagner,6/16/1998,1,0,
80,Jelani Woods,24,TE,15,2,253,6-7,"Oklahoma St.,Virginia",10/9/1998,Rook,2,Indianapolis Colts / 3rd / 73rd pick / 2022
,Team Total,25.9,,17,,238.4,6-2.1,,,2.9,,
