No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
79.0,Lloyd Cushenberry III,25.0,C,8,8.0,315.0,6-4,LSU,11/22/1997,2,3.0,Denver Broncos / 3rd / 83rd pick / 2020
21.0,Ronald Darby,28.0,RCB,5,5.0,193.0,5-11,Florida St.,1/2/1994,7,2.0,Buffalo Bills / 2nd / 50th pick / 2015
67.0,Christian DiLauro,28.0,T,3,0.0,300.0,6-6,Illinois,11/11/1994,1,0.0,
80.0,Greg Dulcich,22.0,TE,10,6.0,245.0,6-4,UCLA,3/26/2000,Rook,3.0,Denver Broncos / 3rd / 80th pick / 2022
19.0,Chase Edmonds,26.0,RB,5,1.0,201.0,5-9,Fordham,4/13/1996,4,1.0,Arizona Cardinals / 4th / 134th pick / 2018
73.0,Cameron Fleming,30.0,LT/RT,15,15.0,320.0,6-5,Stanford,9/3/1992,8,6.0,New England Patriots / 4th / 140th pick / 2014
48.0,Mitchell Fraboni,26.0,LS,4,0.0,223.0,6-2,Arizona St.,10/28/1996,1,0.0,
71.0,Elijah Garcia,24.0,DT,2,0.0,302.0,6-5,Rice,3/11/1998,Rook,0.0,
61.0,Graham Glasgow,30.0,C/RG,17,13.0,315.0,6-6,Michigan,7/19/1992,6,4.0,Detroit Lions / 3rd / 95th pick / 2016
25.0,Melvin Gordon,29.0,RB,10,6.0,215.0,6-1,Wisconsin,4/13/1993,7,3.0,San Diego Chargers / 1st / 15th pick / 2015
5.0,Randy Gregory,30.0,DE,6,3.0,242.0,6-5,"Arizona Western,Nebraska",11/23/1992,7,2.0,Dallas Cowboys / 2nd / 60th pick / 2015
50.0,Jonas Griffith,25.0,RILB,9,8.0,250.0,6-4,Indiana St.,1/27/1997,1,4.0,
1.0,KJ Hamler,23.0,WR,7,0.0,178.0,5-9,Penn St.,7/8/1999,2,1.0,Denver Broncos / 2nd / 46th pick / 2020
41.0,Anthony Harris,31.0,S,3,0.0,202.0,6-1,Virginia,10/9/1991,7,0.0,
92.0,Jonathan Harris,26.0,DT,8,4.0,295.0,6-5,Lindenwood,8/4/1996,3,2.0,
91.0,Matt Henningsen,23.0,DE,17,0.0,291.0,6-3,Wisconsin,5/1/1999,Rook,1.0,Denver Broncos / 6th / 206th pick / 2022
29.0,Faion Hicks,25.0,CB,2,0.0,192.0,5-10,Wisconsin,9/17/1997,Rook,0.0,Denver Broncos / 7th / 232nd pick / 2022
9.0,Kendall Hinton,25.0,WR,12,5.0,195.0,6-0,Wake Forest,2/19/1997,2,2.0,
22.0,Kareem Jackson,34.0,SS,17,17.0,196.0,5-10,Alabama,4/10/1988,12,6.0,Houston Texans / 1st / 20th pick / 2010
25.0,Lamar Jackson,24.0,CB,3,0.0,212.0,6-2,Nebraska,4/13/1998,2,0.0,
10.0,Jerry Jeudy,23.0,WR,15,14.0,195.0,6-1,Alabama,4/24/1999,2,7.0,Denver Broncos / 1st / 15th pick / 2020
47.0,Josey Jewell,28.0,LILB,13,13.0,236.0,6-1,Iowa,12/25/1994,4,8.0,Denver Broncos / 4th / 106th pick / 2018
89.0,Brandon Johnson,24.0,WR,7,1.0,195.0,6-2,"Tennessee,Central Florida",7/26/1998,Rook,0.0,
97.0,D.J. Jones,27.0,NT,15,15.0,305.0,6-0,"East Mississippi CC,Mississippi",1/19/1995,5,8.0,San Francisco 49ers / 6th / 198th pick / 2017
93.0,Dre'Mont Jones,25.0,LDE,13,13.0,281.0,6-3,Ohio St.,1/5/1997,3,7.0,Denver Broncos / 3rd / 71st pick / 2019
61.0,Jonathan Kongbo,26.0,LB,3,0.0,265.0,6-4,"Wyoming,Arizona Western,Tennessee",3/19/1996,1,0.0,
43.0,Harvey Langi,30.0,LB,3,0.0,250.0,6-2,BYU,9/24/1992,5,0.0,
37.0,P.J. Locke,25.0,S,16,0.0,202.0,5-10,Texas,2/12/1997,2,1.0,
37.0,Marlon Mack,26.0,RB,6,0.0,210.0,5-11,South Florida,3/7/1996,5,1.0,Indianapolis Colts / 4th / 143rd pick / 2017
54.0,Jacob Martin,27.0,DE,5,0.0,242.0,6-2,Temple,12/11/1995,4,0.0,Seattle Seahawks / 6th / 186th pick / 2018
27.0,Damarri Mathis,23.0,RCB,16,11.0,195.0,5-11,Pittsburgh,4/12/1999,Rook,4.0,Denver Broncos / 4th / 115th pick / 2022
8.0,Brandon McManus,31.0,K,17,0.0,201.0,6-3,Temple,7/25/1991,8,2.0,
35.0,Ja'Quan McMillian,22.0,CB,1,1.0,183.0,5-10,East Carolina,6/4/2000,Rook,0.0,
77.0,Quinn Meinerz,24.0,RG,13,13.0,320.0,6-3,Wisconsin–Whitewater,11/15/1998,1,4.0,Denver Broncos / 3rd / 98th pick / 2021
28.0,Latavius Murray,32.0,RB,12,7.0,230.0,6-3,Central Florida,1/18/1990,8,4.0,Oakland Raiders / 6th / 181st pick / 2013
52.0,Netane Muti,23.0,G,1,0.0,325.0,6-3,Fresno St.,3/27/1999,2,0.0,Denver Broncos / 6th / 181st pick / 2020
13.0,Michael Ojemudia,25.0,CB,3,0.0,200.0,6-1,Iowa,9/12/1997,2,0.0,Denver Broncos / 3rd / 77th pick / 2020
85.0,Albert Okwuegbunam,24.0,TE,8,1.0,258.0,6-5,Missouri,4/25/1998,2,1.0,Denver Broncos / 4th / 118th pick / 2020
36.0,Devine Ozigbo,26.0,RB,4,0.0,225.0,6-0,Nebraska,10/2/1996,3,0.0,
94.0,Aaron Patrick,26.0,LB,5,0.0,245.0,6-4,Eastern Kentucky,12/21/1996,1,0.0,
20.0,Darius Phillips,27.0,CB,9,0.0,190.0,5-9,Western Michigan,6/26/1995,4,0.0,Cincinnati Bengals / 5th / 170th pick / 2018
98.0,Mike Purcell,31.0,NT,17,4.0,328.0,6-3,Wyoming,4/20/1991,8,4.0,
52.0,Wyatt Ray,26.0,LB,3,0.0,250.0,6-3,Boston Col.,10/24/1996,2,0.0,
66.0,Dalton Risner,27.0,LG,15,15.0,312.0,6-5,Kansas St.,7/13/1995,3,5.0,Denver Broncos / 2nd / 41st pick / 2019
4.0,Brett Rypien,26.0,QB,4,2.0,210.0,6-2,Boise St.,7/9/1996,2,1.0,
82.0,Eric Saubert,28.0,TE,17,6.0,253.0,6-5,Drake,5/1/1994,5,1.0,Atlanta Falcons / 5th / 174th pick / 2017
31.0,Justin Simmons,29.0,FS,12,12.0,202.0,6-2,Boston Col.,11/19/1993,6,9.0,Denver Broncos / 3rd / 98th pick / 2016
49.0,Alex Singleton,29.0,RILB,17,12.0,240.0,6-2,Montana St.,12/7/1993,3,6.0,
30.0,Caden Sterns,23.0,S,5,3.0,207.0,6-1,Texas,11/2/1999,1,1.0,Denver Broncos / 5th / 152nd pick / 2021
40.0,Justin Strnad,26.0,LB,17,0.0,235.0,6-3,Wake Forest,8/21/1996,1,1.0,Denver Broncos / 5th / 178th pick / 2020
2.0,Patrick Surtain II,22.0,LCB,17,17.0,202.0,6-2,Alabama,4/14/2000,1,14.0,Denver Broncos / 1st / 9th pick / 2021
14.0,Courtland Sutton,27.0,WR,15,15.0,216.0,6-4,SMU,10/10/1995,4,5.0,Denver Broncos / 2nd / 40th pick / 2018
86.0,Freddie Swain,24.0,WR,3,1.0,199.0,6-0,Florida,8/4/1998,2,0.0,Seattle Seahawks / 6th / 214th pick / 2020
87.0,Eric Tomlinson,30.0,TE,17,12.0,265.0,6-6,Texas-El Paso,4/22/1992,6,1.0,
57.0,Billy Turner,31.0,RT,8,7.0,313.0,6-5,North Dakota St.,10/17/1991,8,2.0,Miami Dolphins / 3rd / 67th pick / 2014
32.0,Delarrin Turner-Yell,23.0,S,14,0.0,200.0,5-11,Oklahoma,12/16/1999,Rook,1.0,Denver Broncos / 5th / 152nd pick / 2022
96.0,Eyioma Uwazurike,24.0,DT,8,0.0,320.0,6-6,Iowa St.,5/6/1998,Rook,1.0,Denver Broncos / 4th / 116th pick / 2022
15.0,Jalen Virgil,24.0,WR,9,1.0,210.0,6-1,Appalachian St.,7/13/1998,Rook,0.0,
17.0,Corliss Waitman,27.0,P,17,0.0,210.0,6-2,South Alabama,7/21/1995,1,3.0,
12.0,Montrell Washington,23.0,WR,15,1.0,170.0,5-10,Samford,3/14/1999,Rook,0.0,Denver Broncos / 5th / 162nd pick / 2022
60.0,Luke Wattenberg,25.0,C,7,1.0,300.0,6-5,Washington,9/10/1997,Rook,1.0,Denver Broncos / 5th / 171st pick / 2022
43.0,Ray Wilborn,25.0,LB,2,0.0,224.0,6-4,"Garden City (KS),Ball St.",4/1/1997,1,0.0,
90.0,DeShawn Williams,30.0,RDE,17,15.0,295.0,6-1,Clemson,12/29/1992,6,8.0,
33.0,Javonte Williams,22.0,RB,4,4.0,220.0,5-10,North Carolina,4/25/2000,1,1.0,Denver Broncos / 2nd / 35th pick / 2021
21.0,K'Waun Williams,31.0,DB,14,8.0,185.0,5-9,Pittsburgh,7/12/1991,8,3.0,
3.0,Russell Wilson,34.0,QB,15,15.0,206.0,5-11,"Wisconsin,North Carolina St.",11/29/1988,10,9.0,Seattle Seahawks / 3rd / 75th pick / 2012
,Team Total,26.3,,17,,241.8,6-1.9,,,3.1,,
