No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
91.0,John Franklin-Myers,26.0,LDE,17,17.0,288.0,6-4,S.F. Austin,9/26/1996,4,8.0,Los Angeles Rams / 4th / 135th pick / 2018
1.0,Sauce Gardner,22.0,RCB,17,17.0,190.0,6-3,Cincinnati,8/31/2000,Rook,14.0,New York Jets / 1st / 4th pick / 2022
20.0,Breece Hall,21.0,RB,7,2.0,217.0,5-11,Iowa St.,5/31/2001,Rook,4.0,New York Jets / 2nd / 36th pick / 2022
37.0,Bryce Hall,25.0,CB,5,0.0,202.0,6-1,Virginia,11/5/1997,2,0.0,New York Jets / 5th / 158th pick / 2020
34.0,Justin Hardee,28.0,WR,17,0.0,200.0,6-1,Illinois,2/7/1994,5,4.0,
36.0,Marcell Harris,28.0,LB,11,0.0,215.0,6-0,Florida,6/9/1994,4,1.0,San Francisco 49ers / 6th / 184th pick / 2018
42.0,Thomas Hennessy,28.0,LS,17,0.0,246.0,6-2,Duke,6/11/1994,5,1.0,
65.0,Nate Herbig,24.0,RG,11,11.0,334.0,6-4,Stanford,7/10/1998,3,4.0,
63.0,Grant Hermanns,24.0,G,2,0.0,305.0,6-7,Purdue,3/5/1998,1,0.0,
47.0,Bryce Huff,24.0,DE,14,0.0,255.0,6-3,Memphis,4/17/1998,2,1.0,
52.0,Jermaine Johnson II,23.0,DE,14,0.0,254.0,6-5,"Independence (KS),Georgia,Florida St.",1/7/1999,Rook,1.0,New York Jets / 1st / 26th pick / 2022
25.0,Ty Johnson,25.0,RB,17,1.0,210.0,5-10,Maryland,9/17/1997,3,1.0,Detroit Lions / 6th / 186th pick / 2019
29.0,Lamarcus Joyner,32.0,SS,14,14.0,185.0,5-8,Florida St.,11/27/1990,8,5.0,St. Louis Rams / 2nd / 41st pick / 2014
27.0,Zonovan Knight,21.0,RB,7,4.0,210.0,5-11,North Carolina St.,4/11/2001,Rook,2.0,
58.0,Carl Lawson,27.0,LOLB,17,17.0,260.0,6-2,Auburn,6/29/1995,5,8.0,Cincinnati Bengals / 4th / 116th pick / 2017
7.0,Braden Mann,25.0,P,17,0.0,198.0,5-11,Texas A&M,11/24/1997,2,3.0,New York Jets / 6th / 191st pick / 2020
54.0,Jacob Martin,27.0,DE,8,0.0,242.0,6-2,Temple,12/11/1995,4,1.0,Seattle Seahawks / 6th / 186th pick / 2018
69.0,Conor McDermott,30.0,T,7,0.0,305.0,6-8,UCLA,10/19/1992,5,0.0,New England Patriots / 6th / 211th pick / 2017
60.0,Connor McGovern,29.0,C,17,17.0,306.0,6-4,Missouri,4/27/1993,5,6.0,Denver Broncos / 5th / 144th pick / 2016
11.0,Denzel Mims,25.0,WR,10,4.0,207.0,6-3,Baylor,10/10/1997,2,1.0,New York Jets / 2nd / 59th pick / 2020
61.0,Max Mitchell,23.0,RT,6,5.0,307.0,6-6,Louisiana,10/12/1999,Rook,2.0,New York Jets / 4th / 111th pick / 2022
8.0,Elijah Moore,22.0,WR,16,9.0,178.0,5-10,Mississippi,3/27/2000,1,3.0,New York Jets / 2nd / 34th pick / 2021
57.0,C.J. Mosley,30.0,RILB,17,17.0,231.0,6-2,Alabama,6/19/1992,8,13.0,Baltimore Ravens / 1st / 17th pick / 2014
45.0,Hamsah Nasirildeen,23.0,LB,7,0.0,215.0,6-3,Florida St.,1/17/1999,1,1.0,New York Jets / 6th / 186th pick / 2021
70.0,Cedric Ogbuehi,30.0,RT,7,5.0,310.0,6-5,Texas A&M,4/25/1992,7,2.0,Cincinnati Bengals / 1st / 21st pick / 2015
39.0,Will Parks,28.0,S,14,3.0,194.0,6-1,Arizona,7/29/1994,6,1.0,Denver Broncos / 6th / 219th pick / 2016
98.0,Sheldon Rankins,28.0,NT,15,15.0,305.0,6-2,Louisville,4/2/1994,6,7.0,New Orleans Saints / 1st / 12th pick / 2016
4.0,D.J. Reed,26.0,LCB,17,17.0,190.0,5-9,Kansas St.,11/11/1996,4,5.0,San Francisco 49ers / 5th / 142nd pick / 2018
68.0,Mike Remmers,33.0,T,8,1.0,301.0,6-5,Oregon St.,4/11/1989,9,1.0,
23.0,James Robinson,24.0,RB,4,0.0,219.0,5-9,"Butler (KS),Illinois St.",8/9/1998,2,0.0,
89.0,Jeremy Ruckert,22.0,TE,9,0.0,250.0,6-5,Ohio St.,8/11/2000,Rook,0.0,New York Jets / 3rd / 101st pick / 2022
97.0,Nathan Shepherd,29.0,DT,17,3.0,315.0,6-4,Fort Hays St.,10/9/1993,4,2.0,New York Jets / 3rd / 72nd pick / 2018
44.0,Jamien Sherwood,22.0,LB,17,0.0,216.0,6-2,Auburn,1/12/2000,1,1.0,New York Jets / 5th / 146th pick / 2021
79.0,Tanzel Smart,28.0,DT,3,0.0,295.0,6-1,Tulane,11/6/1994,5,0.0,Los Angeles Rams / 6th / 189th pick / 2017
16.0,Jeff Smith,25.0,WR,11,0.0,195.0,6-1,Boston Col.,4/21/1997,3,1.0,
15.0,Chris Streveler,27.0,QB,2,1.0,216.0,6-1,"Minnesota,South Dakota",1/6/1995,2,0.0,
55.0,Chazz Surratt,25.0,LB,1,0.0,233.0,6-2,North Carolina,2/16/1997,1,0.0,Minnesota Vikings / 3rd / 78th pick / 2021
94.0,Solomon Thomas,27.0,DE,17,0.0,256.0,6-2,Stanford,12/20/1995,5,1.0,San Francisco 49ers / 1st / 3rd pick / 2017
78.0,Laken Tomlinson,30.0,LG,17,17.0,323.0,6-3,Duke,2/9/1992,7,6.0,Detroit Lions / 1st / 28th pick / 2015
87.0,C.J. Uzomah,29.0,TE,15,13.0,262.0,6-6,Auburn,1/14/1993,7,2.0,Cincinnati Bengals / 5th / 157th pick / 2015
75.0,Alijah Vera-Tucker,23.0,T-G,7,7.0,308.0,6-5,USC,6/17/1999,1,2.0,New York Jets / 1st / 14th pick / 2021
5.0,Mike White,27.0,QB,4,4.0,220.0,6-5,"South Florida,Western Kentucky",3/25/1995,1,3.0,Dallas Cowboys / 5th / 171st pick / 2018
3.0,Jordan Whitehead,25.0,FS,17,17.0,198.0,5-10,Pittsburgh,3/18/1997,4,6.0,Tampa Bay Buccaneers / 4th / 117th pick / 2018
56.0,Quincy Williams,26.0,LILB,15,15.0,230.0,5-11,Murray St.,8/28/1996,3,7.0,Jacksonville Jaguars / 3rd / 98th pick / 2019
95.0,Quinnen Williams,25.0,RDE,16,16.0,303.0,6-3,Alabama,12/21/1997,3,17.0,New York Jets / 1st / 3rd pick / 2019
17.0,Garrett Wilson,22.0,WR,17,12.0,183.0,6-0,Ohio St.,7/22/2000,Rook,8.0,New York Jets / 1st / 10th pick / 2022
2.0,Zach Wilson,23.0,QB,9,9.0,214.0,6-2,BYU,8/3/1999,1,4.0,New York Jets / 1st / 2nd pick / 2021
83.0,Kenny Yeboah,24.0,TE,10,0.0,250.0,6-4,"Temple,Mississippi",10/30/1998,1,0.0,
14.0,Greg Zuerlein,35.0,K,17,0.0,195.0,6-0,"Nebraska-Omaha,Missouri Western St.",12/27/1987,10,3.0,St. Louis Rams / 6th / 171st pick / 2012
,Team Total,26.5,,17,,243.4,6-2.0,,,3.7,,
