No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
54.0,Alim McNeill,22.0,RDT,17,17.0,310.0,6-2,North Carolina St.,5/11/2000,1,6.0,Detroit Lions / 3rd / 72nd pick / 2021
26.0,Ifeatu Melifonwu,23.0,S,10,1.0,210.0,6-3,Syracuse,5/2/1999,1,1.0,Detroit Lions / 3rd / 101st pick / 2021
82.0,James Mitchell,23.0,TE,14,0.0,249.0,6-4,Virginia Tech,8/11/1999,Rook,1.0,Detroit Lions / 5th / 177th pick / 2022
38.0,C.J. Moore,27.0,S,11,0.0,195.0,5-11,Mississippi,12/15/1995,3,1.0,
67.0,Matt Nelson,27.0,T,11,0.0,315.0,6-7,Iowa,12/19/1995,2,1.0,
1.0,Jeff Okudah,23.0,RCB,15,15.0,205.0,6-1,Ohio St.,2/2/1999,2,5.0,Detroit Lions / 1st / 3rd pick / 2020
99.0,Julian Okwara,25.0,LB,10,2.0,250.0,6-4,Notre Dame,12/27/1997,2,1.0,Detroit Lions / 3rd / 67th pick / 2020
95.0,Romeo Okwara,27.0,DE,5,0.0,255.0,6-4,Notre Dame,6/17/1995,6,0.0,
24.0,Amani Oruwariye,26.0,LCB,14,5.0,205.0,6-2,Penn St.,2/9/1996,3,2.0,Detroit Lions / 5th / 146th pick / 2019
41.0,AJ Parker,24.0,DB,3,0.0,178.0,5-11,Kansas St.,2/15/1998,1,0.0,
93.0,Josh Paschal,23.0,DT,10,4.0,275.0,6-3,Kentucky,12/17/1999,Rook,2.0,Detroit Lions / 2nd / 46th pick / 2022
66.0,Ross Pierschbacher,27.0,G,3,0.0,315.0,6-4,Alabama,6/5/1995,3,0.0,Washington Redskins / 5th / 153rd pick / 2019
57.0,Anthony Pittman,26.0,LB,17,1.0,236.0,6-3,Wayne State (MI),11/24/1996,3,1.0,
27.0,Bobby Price,24.0,CB,5,0.0,205.0,6-4,Norfolk St.,4/25/1998,2,0.0,
77.0,Frank Ragnow,26.0,C,16,16.0,310.0,6-5,Arkansas,5/17/1996,4,10.0,Detroit Lions / 1st / 20th pick / 2018
11.0,Kalif Raymond,28.0,WR,17,7.0,180.0,5-8,Holy Cross,8/8/1994,6,8.0,
46.0,Craig Reynolds,26.0,RB,9,0.0,216.0,5-11,Kutztown (PA),6/15/1996,3,2.0,
8.0,Josh Reynolds,27.0,WR,14,11.0,192.0,6-3,Texas A&M,2/16/1995,5,5.0,Los Angeles Rams / 4th / 117th pick / 2017
44.0,Malcolm Rodriguez,23.0,LLB,16,15.0,230.0,5-11,Oklahoma St.,3/29/1999,Rook,6.0,Detroit Lions / 6th / 188th pick / 2022
19.0,Austin Seibert,26.0,K,3,0.0,200.0,5-9,Oklahoma,11/15/1996,3,0.0,Cleveland Browns / 5th / 170th pick / 2019
58.0,Penei Sewell,22.0,RT,17,17.0,335.0,6-5,Oregon,10/9/2000,1,13.0,Detroit Lions / 1st / 7th pick / 2021
70.0,Dan Skipper,28.0,LG,16,5.0,334.0,6-9,Arkansas,9/20/1994,5,4.0,
29.0,Saivion Smith,25.0,S,1,1.0,200.0,6-1,"Mississippi Gulf Coast CC,Alabama",11/5/1997,2,0.0,
14.0,Amon-Ra St. Brown,23.0,WR,16,16.0,202.0,6-0,USC,10/24/1999,1,13.0,Detroit Lions / 4th / 112th pick / 2021
71.0,Logan Stenberg,25.0,G,16,4.0,315.0,6-6,Kentucky,3/18/1997,2,3.0,Detroit Lions / 4th / 121st pick / 2020
10.0,Nate Sudfeld,29.0,QB,2,0.0,230.0,6-6,Indiana,10/7/1993,5,0.0,Washington Redskins / 6th / 187th pick / 2016
32.0,D'Andre Swift,23.0,RB,14,8.0,204.0,5-8,Georgia,1/14/1999,2,8.0,Detroit Lions / 2nd / 35th pick / 2020
52.0,Demetrius Taylor,23.0,DT,1,0.0,295.0,6-1,Appalachian St.,5/27/1999,Rook,0.0,
21.0,Tracy Walker,27.0,S,3,3.0,206.0,6-1,Louisiana,2/1/1995,4,1.0,Detroit Lions / 3rd / 82nd pick / 2018
30.0,Jamaal Williams,27.0,RB,17,9.0,224.0,6-0,BYU,4/3/1995,5,8.0,Green Bay Packers / 4th / 134th pick / 2017
9.0,Jameson Williams,21.0,WR,6,0.0,182.0,6-1,"Ohio St.,Alabama",3/26/2001,Rook,1.0,Detroit Lions / 1st / 12th pick / 2022
33.0,Jarren Williams,25.0,CB,2,0.0,187.0,5-10,Albany (NY),7/18/1997,2,0.0,
51.0,Josh Woods,26.0,LB,17,0.0,235.0,6-1,Maryland,7/1/1996,3,1.0,
89.0,Brock Wright,24.0,TE,17,10.0,254.0,6-5,Notre Dame,11/27/1998,1,2.0,
13.0,Brandon Zylstra,29.0,WR,2,0.0,215.0,6-2,Concordia-Moorhead (MN),3/25/1993,4,0.0,
84.0,Shane Zylstra,26.0,TE,13,2.0,244.0,6-4,Minnesota St.,11/16/1996,1,1.0,
,Team Total,25.5,,17,,238.0,6-1.9,,,2.6,,
