No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
9.0,Robbie Gould,40.0,K,17,0.0,190.0,6-0,Penn St.,12/6/1982,17,3.0,
6.0,Danny Gray,23.0,WR,13,0.0,200.0,6-0,"Blinn College (TX),SMU",4/1/1999,Rook,0.0,San Francisco 49ers / 3rd / 105th pick / 2022
57.0,Dre Greenlaw,25.0,RLB,15,15.0,230.0,6-0,Arkansas,5/25/1997,3,8.0,San Francisco 49ers / 5th / 148th pick / 2019
61.0,Blake Hance,26.0,T,7,0.0,310.0,6-5,Northwestern,1/11/1996,1,1.0,
29.0,Talanoa Hufanga,23.0,SS,17,17.0,200.0,6-0,USC,2/2/1999,1,13.0,San Francisco 49ers / 5th / 180th pick / 2021
92.0,Kerry Hyder,31.0,DE,16,1.0,275.0,6-2,Texas Tech,5/2/1991,7,2.0,
95.0,Drake Jackson,21.0,DE,15,0.0,273.0,6-4,USC,4/12/2001,Rook,2.0,San Francisco 49ers / 2nd / 61st pick / 2022
20.0,Jackrabbit Jenkins,34.0,DB,2,0.0,190.0,5-10,"North Alabama,Florida",10/29/1988,10,0.0,St. Louis Rams / 2nd / 39th pick / 2012
15.0,Jauan Jennings,25.0,WR,16,4.0,212.0,6-3,Tennessee,7/10/1997,1,4.0,San Francisco 49ers / 7th / 217th pick / 2020
27.0,Dontae Johnson,31.0,CB,2,0.0,200.0,6-2,North Carolina St.,12/1/1991,8,0.0,San Francisco 49ers / 4th / 129th pick / 2014
11.0,Josh Johnson,36.0,QB,2,0.0,219.0,6-3,San Diego,5/15/1986,13,0.0,Tampa Bay Buccaneers / 5th / 160th pick / 2008
44.0,Kyle Juszczyk,31.0,FB,16,12.0,235.0,6-1,Harvard,4/23/1991,9,2.0,Baltimore Ravens / 4th / 130th pick / 2013
99.0,Javon Kinlaw,25.0,LDT,6,6.0,319.0,6-5,South Carolina,10/3/1997,2,3.0,San Francisco 49ers / 1st / 14th pick / 2020
85.0,George Kittle,29.0,TE,15,15.0,250.0,6-4,Iowa,10/9/1993,5,8.0,San Francisco 49ers / 5th / 146th pick / 2017
47.0,Tyler Kroft,30.0,TE,11,4.0,252.0,6-6,Rutgers,10/15/1992,7,1.0,Cincinnati Bengals / 3rd / 85th pick / 2015
5.0,Trey Lance,22.0,QB,2,2.0,226.0,6-4,North Dakota St.,5/9/2000,1,1.0,San Francisco 49ers / 1st / 3rd pick / 2021
38.0,Deommodore Lenoir,23.0,LCB,17,13.0,200.0,5-10,Oregon,10/6/1999,1,5.0,San Francisco 49ers / 5th / 172nd pick / 2021
25.0,Marlon Mack,26.0,RB,2,0.0,210.0,5-11,South Florida,3/7/1996,5,0.0,Indianapolis Colts / 4th / 143rd pick / 2017
86.0,Tay Martin,25.0,WR,2,0.0,186.0,6-3,"Washington St.,Oklahoma St.",12/14/1997,Rook,0.0,
24.0,Jordan Mason,23.0,RB,16,0.0,223.0,5-11,Georgia Tech,5/24/1999,Rook,2.0,
23.0,Christian McCaffrey,26.0,RB,11,10.0,210.0,5-11,Stanford,6/7/1996,5,10.0,Carolina Panthers / 1st / 8th pick / 2017
3.0,Ray-Ray McCloud,26.0,WR,17,2.0,185.0,5-9,Clemson,10/15/1996,4,3.0,Buffalo Bills / 6th / 187th pick / 2018
96.0,T.Y. McGill,30.0,DT,9,0.0,295.0,6-0,North Carolina St.,11/23/1992,7,1.0,
69.0,Mike McGlinchey,28.0,RT,17,17.0,315.0,6-8,Notre Dame,8/29/1994,4,9.0,San Francisco 49ers / 1st / 9th pick / 2018
68.0,Colton McKivitz,26.0,T,13,1.0,301.0,6-6,West Virginia,8/9/1996,2,1.0,San Francisco 49ers / 5th / 153rd pick / 2020
25.0,Elijah Mitchell,24.0,RB,5,1.0,200.0,5-10,Louisiana,5/2/1998,1,2.0,San Francisco 49ers / 6th / 194th pick / 2021
76.0,Jaylon Moore,24.0,T,17,2.0,311.0,6-4,Western Michigan,1/9/1998,1,2.0,San Francisco 49ers / 5th / 155th pick / 2021
33.0,Tarvarius Moore,26.0,DB,13,0.0,200.0,6-2,Southern Miss,8/16/1996,4,1.0,San Francisco 49ers / 3rd / 95th pick / 2018
4.0,Emmanuel Moseley,26.0,LCB,5,5.0,195.0,5-11,Tennessee,3/25/1996,4,2.0,
30.0,George Odum,29.0,S,17,0.0,202.0,6-1,Central Arkansas,11/3/1993,4,5.0,
92.0,Charles Omenihu,25.0,DE,17,3.0,280.0,6-5,Texas,8/20/1997,3,3.0,Houston Texans / 5th / 161st pick / 2019
46.0,Taybor Pepper,28.0,LS,17,0.0,245.0,6-4,Michigan St.,5/28/1994,5,1.0,
13.0,Brock Purdy,23.0,QB,9,5.0,220.0,6-1,Iowa St.,12/27/1999,Rook,6.0,San Francisco 49ers / 7th / 262nd pick / 2022
98.0,Hassan Ridgeway,28.0,RDT,12,7.0,305.0,6-3,Texas,11/2/1994,6,4.0,Indianapolis Colts / 4th / 116th pick / 2016
59.0,Curtis Robinson,24.0,LB,3,0.0,235.0,6-3,Stanford,6/2/1998,1,0.0,
19.0,Deebo Samuel,26.0,WR,13,12.0,215.0,6-0,South Carolina,1/15/1996,3,8.0,San Francisco 49ers / 2nd / 36th pick / 2019
83.0,Willie Snead,30.0,WR,4,0.0,195.0,5-11,Ball St.,10/17/1992,7,0.0,
55.0,Akeem Spence,31.0,DT,7,0.0,303.0,6-1,Illinois,11/29/1991,9,1.0,Tampa Bay Buccaneers / 4th / 100th pick / 2013
20.0,Ambry Thomas,23.0,CB,15,0.0,190.0,6-0,Michigan,9/9/1999,1,1.0,San Francisco 49ers / 3rd / 102nd pick / 2021
53.0,Kemoko Turay,27.0,DE,3,0.0,248.0,6-5,Rutgers,7/11/1995,4,0.0,Indianapolis Colts / 2nd / 52nd pick / 2018
17.0,Malik Turner,26.0,WR,3,0.0,202.0,6-2,Illinois,1/30/1996,4,0.0,
35.0,Charvarius Ward,26.0,RCB,17,17.0,196.0,6-1,"Hinds CC,Middle Tenn. St.",5/16/1996,4,6.0,
1.0,Jimmie Ward,31.0,DB,12,5.0,193.0,5-11,Northern Illinois,7/18/1991,8,3.0,San Francisco 49ers / 1st / 30th pick / 2014
54.0,Fred Warner,26.0,MLB,17,17.0,230.0,6-3,BYU,11/19/1996,4,17.0,San Francisco 49ers / 3rd / 70th pick / 2018
71.0,Trent Williams,34.0,LT,14,14.0,320.0,6-5,Oklahoma,7/19/1988,12,15.0,Washington Redskins / 1st / 4th pick / 2010
75.0,Jordan Willis,27.0,DE,9,0.0,270.0,6-4,Kansas St.,5/2/1995,5,1.0,Cincinnati Bengals / 3rd / 73rd pick / 2017
22.0,Jeff Wilson,27.0,RB,8,6.0,205.0,6-0,North Texas,11/16/1995,4,4.0,
18.0,Mitch Wishnowsky,30.0,P,17,0.0,220.0,6-2,Utah,3/3/1992,3,1.0,San Francisco 49ers / 4th / 110th pick / 2019
89.0,Charlie Woerner,25.0,TE,17,2.0,250.0,6-5,Georgia,10/16/1997,2,0.0,San Francisco 49ers / 6th / 190th pick / 2020
26.0,Samuel Womack,23.0,CB,16,1.0,189.0,5-10,Toledo,7/7/1999,Rook,2.0,San Francisco 49ers / 5th / 172nd pick / 2022
63.0,Nick Zakelj,23.0,T,5,0.0,316.0,6-6,Fordham,6/22/1999,Rook,0.0,San Francisco 49ers / 6th / 187th pick / 2022
,Team Total,26.9,,17,,240.9,6-2.1,,,4.1,,
