No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
67.0,Brock Hoffman,23.0,C,3,0.0,302.0,6-4,"Coastal Carolina,Virginia Tech",7/2/1999,Rook,0.0,
28.0,Malik Hooker,26.0,SS,16,6.0,212.0,6-2,Ohio St.,4/2/1996,5,3.0,Indianapolis Colts / 1st / 15th pick / 2017
17.0,Dennis Houston,23.0,WR,2,0.0,190.0,6-1,Western Illinois,4/24/1999,Rook,0.0,
1.0,Kelvin Joseph,23.0,CB,16,1.0,195.0,6-1,"LSU,Kentucky",11/11/1999,1,1.0,Dallas Cowboys / 2nd / 44th pick / 2021
27.0,Jayron Kearse,28.0,SS,14,14.0,215.0,6-4,Clemson,2/11/1994,6,5.0,Minnesota Vikings / 7th / 244th pick / 2016
88.0,CeeDee Lamb,23.0,WR,17,17.0,200.0,6-2,Oklahoma,4/8/1999,2,14.0,Dallas Cowboys / 1st / 17th pick / 2020
90.0,DeMarcus Lawrence,30.0,LDE,17,17.0,254.0,6-3,"Butler (KS),Boise St.",4/28/1992,8,13.0,Dallas Cowboys / 2nd / 34th pick / 2014
2.0,Jourdan Lewis,27.0,CB,6,4.0,190.0,5-10,Michigan,8/31/1995,5,2.0,Dallas Cowboys / 3rd / 92nd pick / 2017
19.0,Brett Maher,33.0,K,17,0.0,180.0,6-0,Nebraska,11/21/1989,4,4.0,
70.0,Zack Martin,32.0,RG,17,17.0,315.0,6-4,Notre Dame,11/20/1990,8,14.0,Dallas Cowboys / 1st / 16th pick / 2014
66.0,Connor McGovern,25.0,LG,15,15.0,318.0,6-5,Penn St.,11/3/1997,2,7.0,Dallas Cowboys / 3rd / 90th pick / 2019
84.0,Sean McKeon,25.0,TE,13,0.0,255.0,6-5,Michigan,12/28/1997,2,0.0,
44.0,Jake McQuaide,35.0,LS,4,0.0,247.0,6-2,Ohio St.,12/7/1987,11,0.0,
24.0,Israel Mukuamu,23.0,S,15,3.0,205.0,6-4,South Carolina,11/28/1999,1,2.0,Dallas Cowboys / 6th / 227th pick / 2021
37.0,Trayvon Mullen,25.0,CB,1,0.0,194.0,6-2,Clemson,9/20/1997,3,0.0,Oakland Raiders / 2nd / 40th pick / 2019
97.0,Osa Odighizuwa,24.0,LDT,17,17.0,280.0,6-2,UCLA,8/13/1998,1,8.0,Dallas Cowboys / 3rd / 75th pick / 2021
30.0,Qadree Ollison,26.0,RB,3,0.0,232.0,6-1,Pittsburgh,9/8/1996,3,0.0,Atlanta Falcons / 5th / 152nd pick / 2019
45.0,Matt Overton,37.0,LS,13,0.0,254.0,6-1,Western Washington,7/6/1985,10,1.0,
11.0,Micah Parsons,23.0,LLB,17,17.0,245.0,6-3,Penn St.,5/26/1999,1,19.0,Dallas Cowboys / 1st / 12th pick / 2021
71.0,Jason Peters,40.0,T,12,1.0,328.0,6-4,Arkansas,1/22/1982,18,1.0,
20.0,Tony Pollard,25.0,RB,16,4.0,209.0,6-0,Memphis,4/30/1997,3,11.0,Dallas Cowboys / 4th / 128th pick / 2019
4.0,Dak Prescott,29.0,QB,12,12.0,238.0,6-2,Mississippi St.,7/29/1993,6,11.0,Dallas Cowboys / 4th / 135th pick / 2016
39.0,Xavier Rhodes,32.0,CB,0,0.0,218.0,6-1,Florida St.,6/19/1990,9,0.0,Minnesota Vikings / 1st / 25th pick / 2013
10.0,Cooper Rush,29.0,QB,9,5.0,225.0,6-3,Central Michigan,11/21/1993,5,4.0,
86.0,Dalton Schultz,26.0,TE,15,15.0,242.0,6-5,Stanford,7/11/1996,4,6.0,Dallas Cowboys / 4th / 137th pick / 2018
64.0,Dakoda Shepley,28.0,T,4,0.0,290.0,6-5,British Columbia,12/27/1994,2,0.0,
73.0,Tyler Smith,21.0,LT,17,17.0,332.0,6-6,Tulsa,4/3/2001,Rook,8.0,Dallas Cowboys / 1st / 24th pick / 2022
77.0,Tyron Smith,32.0,T,4,4.0,320.0,6-5,USC,12/12/1990,11,2.0,Dallas Cowboys / 1st / 9th pick / 2011
78.0,Terence Steele,25.0,RT,13,13.0,310.0,6-6,Texas Tech,6/4/1997,2,7.0,
69.0,Alex Taylor-Prioleau,25.0,T,1,0.0,301.0,6-8,"Appalachian St.,South Carolina St.",4/29/1997,2,0.0,
18.0,Jalen Tolbert,23.0,WR,8,1.0,195.0,6-1,South Alabama,2/27/1999,Rook,0.0,Dallas Cowboys / 3rd / 88th pick / 2022
2.0,KaVontae Turpin,26.0,WR,17,0.0,153.0,5-9,TCU,8/2/1996,1,0.0,
55.0,Leighton Vander Esch,25.0,MLB,14,14.0,256.0,6-4,Boise St.,2/9/1997,4,7.0,Dallas Cowboys / 1st / 19th pick / 2018
71.0,Matt Waletzko,23.0,T,3,0.0,305.0,6-6,North Dakota,12/15/1999,Rook,0.0,Dallas Cowboys / 5th / 155th pick / 2022
83.0,James Washington,26.0,WR,2,0.0,213.0,5-11,Oklahoma St.,4/2/1996,4,0.0,Pittsburgh Steelers / 2nd / 60th pick / 2018
91.0,Carlos Watkins,29.0,DE,12,4.0,305.0,6-3,Clemson,12/5/1993,5,2.0,Houston Texans / 4th / 142nd pick / 2017
54.0,Sam Williams,23.0,DE,15,0.0,261.0,6-4,"Northeast Mississippi CC,Mississippi",3/31/1999,Rook,2.0,Dallas Cowboys / 2nd / 56th pick / 2022
6.0,Donovan Wilson,27.0,FS,17,17.0,204.0,6-0,Texas A&M,2/21/1995,3,6.0,Dallas Cowboys / 6th / 213th pick / 2019
25.0,Nahshon Wright,24.0,CB,7,2.0,199.0,6-4,"Laney,Oregon St.",9/23/1998,1,1.0,Dallas Cowboys / 3rd / 99th pick / 2021
,Team Total,26.5,,17,,245.9,6-2.6,,,3.6,,
