No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
93.0,Lawrence Guy,32.0,LDE,14,14.0,315.0,6-4,Arizona St.,3/17/1990,10,7.0,Green Bay Packers / 7th / 233rd pick / 2011
37.0,Damien Harris,25.0,RB,11,9.0,213.0,5-11,Alabama,2/11/1997,3,3.0,New England Patriots / 3rd / 87th pick / 2019
36.0,Kevin Harris,22.0,RB,5,1.0,225.0,5-10,South Carolina,11/17/2000,Rook,0.0,New England Patriots / 6th / 183rd pick / 2022
39.0,Tae Hayes,25.0,DB,2,0.0,188.0,5-9,Appalachian St.,8/19/1997,3,0.0,
85.0,Hunter Henry,28.0,TE,17,14.0,249.0,6-5,Arkansas,12/7/1994,6,4.0,San Diego Chargers / 2nd / 35th pick / 2016
5.0,Brian Hoyer,37.0,QB,1,1.0,215.0,6-2,Michigan St.,10/13/1985,13,0.0,
83.0,Lil'Jordan Humphrey,24.0,WR,6,2.0,225.0,6-4,Texas,4/19/1998,3,0.0,
58.0,Anfernee Jennings,25.0,LB,16,3.0,255.0,6-2,Alabama,9/1/1997,2,3.0,New England Patriots / 3rd / 87th pick / 2020
13.0,Jack Jones,25.0,S,13,2.0,175.0,5-11,"USC,Moorpark College,Arizona St.",12/20/1997,Rook,2.0,New England Patriots / 4th / 121st pick / 2022
31.0,Jonathan Jones,29.0,LCB,16,16.0,190.0,5-10,Auburn,9/20/1993,6,6.0,
10.0,Mac Jones,24.0,QB,14,14.0,220.0,6-3,Alabama,9/5/1998,1,8.0,New England Patriots / 1st / 15th pick / 2021
25.0,Marcus Jones,24.0,DB,15,4.0,188.0,5-8,"Troy,Houston",10/22/1998,Rook,10.0,New England Patriots / 3rd / 85th pick / 2022
9.0,Matt Judon,30.0,LOLB,17,15.0,275.0,6-3,Grand Valley St.,8/15/1992,6,12.0,Baltimore Ravens / 5th / 146th pick / 2016
52.0,Harvey Langi,30.0,LB,2,0.0,250.0,6-2,BYU,9/24/1992,5,0.0,
32.0,Devin McCourty,35.0,FS,17,17.0,195.0,5-10,Rutgers,8/13/1987,12,6.0,New England Patriots / 1st / 27th pick / 2010
75.0,Conor McDermott,30.0,RT,6,6.0,305.0,6-8,UCLA,10/19/1992,5,3.0,New England Patriots / 6th / 211th pick / 2017
46.0,Raekwon McMillan,27.0,LB,16,1.0,250.0,6-2,Ohio St.,11/17/1995,4,3.0,Miami Dolphins / 2nd / 54th pick / 2017
16.0,Jakobi Meyers,26.0,WR,14,13.0,193.0,6-2,North Carolina St.,11/9/1996,3,6.0,
2.0,Jalen Mills,28.0,RCB,10,10.0,191.0,6-0,LSU,4/6/1994,6,3.0,Philadelphia Eagles / 7th / 233rd pick / 2016
97.0,DaMarcus Mitchell,24.0,DE,16,0.0,260.0,6-3,"Southwest Mississippi CC,Purdue",12/13/1998,Rook,1.0,
14.0,Ty Montgomery,29.0,WR,1,0.0,220.0,6-0,Stanford,1/22/1993,7,0.0,Green Bay Packers / 3rd / 94th pick / 2015
34.0,Quandre Mosely,23.0,DB,1,0.0,185.0,6-2,"Eastern Arizona,Kentucky",5/18/1999,Rook,0.0,
43.0,Calvin Munson,28.0,LB,1,0.0,240.0,6-1,San Diego St.,12/27/1994,5,0.0,
62.0,Bill Murray,25.0,G,1,0.0,321.0,6-3,William & Mary,7/3/1997,1,0.0,
71.0,Michael Onwenu,25.0,RG,17,17.0,350.0,6-3,Michigan,12/10/1997,2,7.0,New England Patriots / 6th / 182nd pick / 2020
17.0,Michael Palardy,30.0,P,8,0.0,200.0,5-11,Tennessee,7/6/1992,6,0.0,
1.0,DeVante Parker,29.0,WR,13,11.0,215.0,6-3,Louisville,1/20/1993,7,4.0,Miami Dolphins / 1st / 14th pick / 2015
3.0,Jabrill Peppers,27.0,DB,17,5.0,217.0,5-11,Michigan,10/4/1995,5,2.0,Cleveland Browns / 1st / 25th pick / 2017
21.0,Adrian Phillips,30.0,ROLB,17,8.0,208.0,5-11,Texas,3/28/1992,8,3.0,
96.0,Sam Roberts,24.0,DT,5,0.0,295.0,6-5,NW Missouri St.,4/14/1998,Rook,0.0,New England Patriots / 6th / 200th pick / 2022
41.0,Brenden Schooler,25.0,DB,16,0.0,210.0,6-2,"Oregon,Texas",5/30/1997,Rook,1.0,
18.0,Matthew Slater,37.0,WR,17,0.0,205.0,6-0,UCLA,9/9/1985,14,0.0,New England Patriots / 5th / 153rd pick / 2008
81.0,Jonnu Smith,27.0,TE,14,8.0,248.0,6-3,Florida International,8/22/1995,5,2.0,Tennessee Titans / 3rd / 100th pick / 2017
87.0,Matt Sokol,27.0,TE,3,0.0,249.0,6-5,Michigan St.,11/9/1995,2,0.0,
38.0,Rhamondre Stevenson,24.0,RB,17,7.0,227.0,6-0,"Cerritos (CA),Oklahoma",2/23/1998,1,9.0,New England Patriots / 4th / 120th pick / 2021
69.0,Cole Strange,24.0,LG,17,17.0,310.0,6-5,Chattanooga,7/31/1998,Rook,7.0,New England Patriots / 1st / 29th pick / 2022
35.0,Pierre Strong,24.0,RB,15,0.0,215.0,5-11,South Dakota St.,12/10/1998,Rook,1.0,New England Patriots / 4th / 127th pick / 2022
48.0,Jahlani Tavai,26.0,RILB,17,12.0,255.0,6-2,Hawaii,9/28/1996,3,7.0,Detroit Lions / 2nd / 43rd pick / 2019
42.0,J.J. Taylor,24.0,RB,1,0.0,185.0,5-6,Arizona,1/4/1998,2,0.0,
11.0,Tyquan Thornton,22.0,WR,13,9.0,185.0,6-2,Baylor,9/7/2000,Rook,2.0,New England Patriots / 2nd / 50th pick / 2022
55.0,Joshua Uche,24.0,LB,15,0.0,226.0,6-3,Michigan,9/18/1998,2,2.0,New England Patriots / 2nd / 60th pick / 2020
14.0,Tristan Vizcaino,26.0,K,2,0.0,205.0,6-2,Washington,7/31/1996,2,0.0,
26.0,Shaun Wade,24.0,CB,3,0.0,196.0,6-1,Ohio St.,9/15/1998,1,0.0,Baltimore Ravens / 5th / 160th pick / 2021
88.0,Scotty Washington,25.0,WR,1,0.0,242.0,6-5,Wake Forest,7/26/1997,1,0.0,
44.0,Raleigh Webb,25.0,WR,10,0.0,204.0,6-2,The Citadel,12/28/1997,Rook,0.0,
30.0,Mack Wilson,24.0,LB,17,3.0,240.0,6-1,Alabama,2/14/1998,3,3.0,Cleveland Browns / 5th / 155th pick / 2019
91.0,Deatrich Wise Jr.,28.0,RDE,17,16.0,271.0,6-5,Arkansas,7/26/1994,5,9.0,New England Patriots / 4th / 131st pick / 2017
76.0,Isaiah Wynn,27.0,RT,9,7.0,305.0,6-2,Georgia,12/9/1995,3,3.0,New England Patriots / 1st / 23rd pick / 2018
4.0,Bailey Zappe,23.0,QB,4,2.0,215.0,6-1,"Houston Christian,Western Kentucky",4/26/1999,Rook,2.0,New England Patriots / 4th / 137th pick / 2022
,Team Total,27.2,,17,,241.4,6-1.8,,,4.0,,
