No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
37.0,Kemon Hall,25.0,CB,2,0.0,190.0,5-11,North Texas,6/2/1997,1,0.0,
47.0,Josh Harris,33.0,LS,17,0.0,224.0,6-1,Auburn,4/27/1989,10,1.0,
10.0,Justin Herbert,24.0,QB,17,17.0,236.0,6-6,Oregon,3/10/1998,2,14.0,Los Angeles Chargers / 1st / 6th pick / 2020
91.0,Christopher Hinton,22.0,T,4,0.0,310.0,6-4,Michigan,9/14/2000,Rook,0.0,
4.0,Dustin Hopkins,32.0,K,5,0.0,210.0,6-2,Florida St.,10/1/1990,7,1.0,Buffalo Bills / 6th / 177th pick / 2013
40.0,Zander Horvath,24.0,FB,15,2.0,230.0,6-3,Purdue,12/10/1998,Rook,0.0,Los Angeles Chargers / 7th / 260th pick / 2022
27.0,J.C. Jackson,27.0,LCB,5,5.0,198.0,6-1,"Florida,Riverside CC,Maryland",11/17/1995,4,1.0,
64.0,Brenden Jaimes,23.0,G,12,0.0,300.0,6-5,Nebraska,5/28/1999,1,1.0,Los Angeles Chargers / 5th / 159th pick / 2021
3.0,Derwin James,26.0,FS,14,14.0,215.0,6-2,Florida St.,8/3/1996,4,8.0,Los Angeles Chargers / 1st / 17th pick / 2018
98.0,Austin Johnson,28.0,LDT,8,8.0,314.0,6-4,Penn St.,5/8/1994,6,4.0,Tennessee Titans / 2nd / 43rd pick / 2016
77.0,Zion Johnson,23.0,RG,17,17.0,316.0,6-3,"Davidson,Boston Col.",11/18/1999,Rook,8.0,Los Angeles Chargers / 1st / 17th pick / 2022
69.0,Sebastian Joseph-Day,27.0,RDT,16,16.0,310.0,6-4,Rutgers,3/21/1995,3,8.0,Los Angeles Rams / 6th / 195th pick / 2018
25.0,Joshua Kelley,25.0,RB,13,1.0,212.0,5-11,"UC Davis,UCLA",11/20/1997,2,3.0,Los Angeles Chargers / 4th / 112th pick / 2020
41.0,Raheem Layne,23.0,S,6,0.0,192.0,5-11,Indiana,7/2/1999,Rook,0.0,
33.0,Deane Leonard,23.0,DB,17,0.0,195.0,6-0,"Calgary,Mississippi",11/20/1999,Rook,1.0,Los Angeles Chargers / 7th / 236th pick / 2022
63.0,Corey Linsley,31.0,C,14,14.0,301.0,6-3,Ohio St.,7/27/1991,8,7.0,Green Bay Packers / 5th / 161st pick / 2014
52.0,Khalil Mack,31.0,RDE,17,17.0,269.0,6-3,Buffalo,2/22/1991,8,11.0,Oakland Raiders / 1st / 5th pick / 2014
88.0,Tre' McKitty,23.0,TE,17,8.0,246.0,6-4,"Florida St.,Georgia",1/12/1999,1,1.0,Los Angeles Chargers / 3rd / 97th pick / 2021
20.0,Sony Michel,27.0,RB,10,0.0,215.0,5-11,Georgia,2/17/1995,4,1.0,New England Patriots / 1st / 31st pick / 2018
50.0,David Moa,26.0,DT,2,0.0,296.0,6-3,Boise St.,6/14/1996,1,0.0,
11.0,Jason Moore,27.0,WR,6,0.0,215.0,6-3,Findlay,6/23/1995,3,0.0,
9.0,Kenneth Murray,24.0,MLB,17,16.0,241.0,6-2,Oklahoma,11/16/1998,2,7.0,Los Angeles Chargers / 1st / 23rd pick / 2020
31.0,Nick Niemann,25.0,LB,17,0.0,234.0,6-3,Iowa,12/2/1997,1,1.0,Los Angeles Chargers / 6th / 185th pick / 2021
74.0,Storm Norton,28.0,T,12,0.0,310.0,6-7,Toledo,5/16/1994,4,1.0,
57.0,Amen Ogbongbemiga,24.0,LB,17,0.0,226.0,6-1,Oklahoma St.,9/4/1998,1,1.0,
93.0,Otito Ogbonnia,22.0,DT,7,1.0,320.0,6-4,UCLA,8/25/2000,Rook,1.0,Los Angeles Chargers / 5th / 160th pick / 2022
5.0,Josh Palmer,23.0,WR,16,11.0,210.0,6-1,Tennessee,9/22/1999,1,6.0,Los Angeles Chargers / 3rd / 77th pick / 2021
89.0,Donald Parham,25.0,TE,6,1.0,237.0,6-8,Stetson,8/16/1997,2,1.0,
79.0,Trey Pipkins,26.0,RT,14,14.0,307.0,6-6,Sioux Falls,9/5/1996,3,8.0,Los Angeles Chargers / 3rd / 91st pick / 2019
42.0,Troy Reeder,28.0,LB,17,0.0,236.0,6-3,"Penn St.,Delaware",9/13/1994,3,1.0,
82.0,Richard Rodgers,30.0,TE,10,1.0,257.0,6-4,California,1/22/1992,8,0.0,Green Bay Packers / 3rd / 98th pick / 2014
34.0,Larry Rountree,23.0,RB,4,0.0,211.0,5-10,Missouri,2/13/1999,1,0.0,Los Angeles Chargers / 6th / 198th pick / 2021
94.0,Chris Rumph,24.0,LB,15,0.0,244.0,6-2,Duke,10/19/1998,1,1.0,Los Angeles Chargers / 4th / 118th pick / 2021
68.0,Jamaree Salyer,22.0,LT,17,14.0,325.0,6-4,Georgia,7/13/2000,Rook,7.0,Los Angeles Chargers / 6th / 195th pick / 2022
26.0,Asante Samuel Jr.,23.0,RCB,17,15.0,180.0,5-10,Florida St.,10/3/1999,1,5.0,Los Angeles Chargers / 2nd / 47th pick / 2021
73.0,Foster Sarell,24.0,T,7,3.0,315.0,6-7,Stanford,8/28/1998,1,2.0,
16.0,JK Scott,27.0,P,17,0.0,208.0,6-5,Alabama,10/30/1995,4,2.0,Green Bay Packers / 5th / 172nd pick / 2018
70.0,Rashawn Slater,23.0,T,3,3.0,315.0,6-4,Northwestern,3/26/1999,1,2.0,Los Angeles Chargers / 1st / 13th pick / 2021
48.0,Stone Smartt,24.0,TE,7,1.0,226.0,6-4,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,Rook,0.0,
28.0,Isaiah Spiller,21.0,RB,6,0.0,215.0,6-1,Texas A&M,8/9/2001,Rook,0.0,Los Angeles Chargers / 4th / 123rd pick / 2022
36.0,Ja'Sir Taylor,23.0,DB,17,3.0,185.0,5-10,Wake Forest,1/8/1999,Rook,2.0,Los Angeles Chargers / 6th / 214th pick / 2022
99.0,Jerry Tillery,26.0,DE,7,0.0,295.0,6-6,Notre Dame,10/8/1996,3,1.0,Los Angeles Chargers / 1st / 28th pick / 2019
49.0,Drue Tranquill,27.0,LLB,17,16.0,234.0,6-2,Notre Dame,8/15/1995,3,8.0,Los Angeles Chargers / 4th / 130th pick / 2019
59.0,Derrek Tuszka,25.0,LB,14,0.0,251.0,6-4,North Dakota St.,8/17/1997,2,1.0,Denver Broncos / 7th / 254th pick / 2020
8.0,Kyle Van Noy,31.0,LDE,17,13.0,255.0,6-3,BYU,3/26/1991,8,7.0,Detroit Lions / 2nd / 40th pick / 2014
81.0,Mike Williams,28.0,WR,13,13.0,218.0,6-4,Clemson,10/4/1994,5,7.0,Los Angeles Chargers / 1st / 7th pick / 2017
22.0,JT Woods,22.0,S,10,1.0,195.0,6-2,Baylor,6/10/2000,Rook,1.0,Los Angeles Chargers / 3rd / 79th pick / 2022
,Team Total,26.2,,17,,246.4,6-2.3,,,3.2,,
