No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
79.0,Luke Fortner,24.0,C,17,17.0,307.0,6-4,Kentucky,5/15/1998,Rook,8.0,Jacksonville Jaguars / 3rd / 65th pick / 2022
27.0,Tyree Gillespie,24.0,S,3,0.0,202.0,6-0,Missouri,9/5/1998,1,0.0,Las Vegas Raiders / 4th / 143rd pick / 2021
96.0,Adam Gotsis,30.0,DE,15,1.0,287.0,6-4,Georgia Tech,9/23/1992,6,2.0,Denver Broncos / 2nd / 63rd pick / 2016
26.0,Shaquill Griffin,27.0,LCB,5,5.0,198.0,6-0,Central Florida,7/20/1995,5,2.0,Seattle Seahawks / 3rd / 90th pick / 2017
52.0,DaVon Hamilton,25.0,NT,17,14.0,335.0,6-4,Ohio St.,2/1/1997,2,6.0,Jacksonville Jaguars / 3rd / 73rd pick / 2020
73.0,Blake Hance,26.0,T,9,0.0,310.0,6-5,Northwestern,1/11/1996,1,1.0,
22.0,Jamycal Hasty,26.0,RB,17,0.0,205.0,5-8,Baylor,9/12/1996,2,2.0,
37.0,Tre Herndon,26.0,CB,15,1.0,185.0,5-11,Vanderbilt,3/5/1996,4,1.0,
41.0,Josh Hines-Allen,25.0,LOLB,17,17.0,255.0,6-5,Kentucky,7/13/1997,3,8.0,Jacksonville Jaguars / 1st / 7th pick / 2019
2.0,Rayshawn Jenkins,28.0,SS,17,17.0,220.0,6-1,Miami (FL),1/25/1994,5,7.0,Los Angeles Chargers / 4th / 113th pick / 2017
57.0,Caleb Johnson,24.0,LB,17,0.0,220.0,6-2,Houston Christian,7/28/1998,1,1.0,
11.0,Marvin Jones,32.0,WR,16,10.0,199.0,6-2,California,3/12/1990,10,5.0,Cincinnati Bengals / 5th / 166th pick / 2012
15.0,Tim Jones,24.0,WR,17,1.0,200.0,6-1,Southern Miss,5/16/1998,1,0.0,
7.0,Zay Jones,27.0,WR,16,15.0,200.0,6-2,East Carolina,3/30/1995,5,8.0,Buffalo Bills / 2nd / 37th pick / 2017
34.0,Gregory Junior,23.0,CB,1,0.0,203.0,6-0,Ouachita Baptist,6/21/1999,Rook,0.0,Jacksonville Jaguars / 6th / 197th pick / 2022
49.0,Arden Key,26.0,DE,17,3.0,240.0,6-5,LSU,5/3/1996,4,3.0,Oakland Raiders / 3rd / 87th pick / 2018
13.0,Christian Kirk,26.0,WR,17,17.0,200.0,5-11,Texas A&M,11/18/1996,4,10.0,Arizona Cardinals / 2nd / 47th pick / 2018
16.0,Trevor Lawrence,23.0,QB,17,17.0,220.0,6-6,Clemson,10/6/1999,1,14.0,Jacksonville Jaguars / 1st / 1st pick / 2021
98.0,Jeremiah Ledbetter,28.0,DE,1,0.0,295.0,6-3,Arkansas,6/2/1994,5,0.0,Detroit Lions / 6th / 205th pick / 2017
72.0,Walker Little,23.0,T,17,3.0,325.0,6-7,Stanford,4/1/1999,1,3.0,Jacksonville Jaguars / 2nd / 45th pick / 2021
33.0,Devin Lloyd,24.0,RILB,17,15.0,235.0,6-3,Utah,9/30/1998,Rook,8.0,Jacksonville Jaguars / 1st / 27th pick / 2022
84.0,Chris Manhertz,30.0,TE,17,11.0,235.0,6-6,Canisius,4/10/1992,6,0.0,
46.0,Ross Matiscik,26.0,LS,17,0.0,240.0,6-0,Baylor,9/13/1996,2,1.0,
67.0,John Miller,29.0,G,3,0.0,315.0,6-3,Louisville,8/12/1993,7,0.0,Buffalo Bills / 3rd / 81st pick / 2015
48.0,Chad Muma,23.0,LB,16,2.0,239.0,6-3,Wyoming,8/18/1999,Rook,2.0,Jacksonville Jaguars / 3rd / 70th pick / 2022
23.0,Foyesade Oluokun,27.0,LILB,17,17.0,230.0,6-2,Yale,8/2/1995,4,8.0,Atlanta Falcons / 6th / 200th pick / 2018
10.0,Riley Patterson,23.0,K,17,0.0,190.0,6-0,Memphis,9/7/1999,1,3.0,
98.0,Corey Peters,34.0,NT,12,3.0,335.0,6-3,Kentucky,6/8/1988,12,2.0,Atlanta Falcons / 3rd / 83rd pick / 2010
50.0,Shaquille Quarterman,25.0,LB,17,0.0,234.0,6-0,Miami (FL),10/28/1997,2,1.0,Jacksonville Jaguars / 4th / 140th pick / 2020
95.0,Roy Robertson-Harris,29.0,LDE,17,17.0,268.0,6-7,Texas-El Paso,7/23/1993,5,7.0,
74.0,Cam Robinson,27.0,LT,14,14.0,335.0,6-6,Alabama,10/9/1995,5,7.0,Jacksonville Jaguars / 2nd / 34th pick / 2017
25.0,James Robinson,24.0,RB,7,5.0,219.0,5-9,"Butler (KS),Illinois St.",8/9/1998,2,3.0,
68.0,Brandon Scherff,31.0,RG,17,17.0,315.0,6-5,Iowa,12/26/1991,7,8.0,Washington Redskins / 1st / 5th pick / 2015
69.0,Tyler Shatley,31.0,LG,17,12.0,305.0,6-3,Clemson,5/5/1991,8,6.0,
91.0,Dawuane Smoot,27.0,DE,15,0.0,275.0,6-3,Illinois,3/2/1995,5,2.0,Jacksonville Jaguars / 3rd / 68th pick / 2017
54.0,Ty Summers,27.0,LB,3,0.0,241.0,6-1,TCU,12/31/1995,3,0.0,Green Bay Packers / 7th / 226th pick / 2019
75.0,Jawaan Taylor,25.0,RT,17,17.0,330.0,6-5,Florida,11/25/1997,3,8.0,Jacksonville Jaguars / 2nd / 35th pick / 2019
20.0,Daniel Thomas,24.0,S,15,0.0,215.0,5-10,Auburn,7/1/1998,2,1.0,Jacksonville Jaguars / 5th / 157th pick / 2020
70.0,Cole Van Lanen,24.0,T,16,0.0,312.0,6-5,Wisconsin,4/23/1998,1,1.0,Green Bay Packers / 6th / 214th pick / 2021
44.0,Travon Walker,22.0,ROLB,15,14.0,272.0,6-5,Georgia,12/18/2000,Rook,6.0,Jacksonville Jaguars / 1st / 1st pick / 2022
21.0,Darious Williams,29.0,LCB,17,12.0,192.0,5-9,Ala-Birmingham,3/15/1993,4,4.0,
60.0,Darryl Williams,25.0,C,1,0.0,304.0,6-3,Mississippi St.,6/10/1997,1,0.0,
42.0,Andrew Wingard,26.0,S,17,3.0,200.0,6-0,Wyoming,12/5/1996,3,2.0,
,Team Total,25.9,,17,,247.1,6-2.2,,,3.0,,
