No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
23.0,Tykee Smith,23.0,S,13,6.0,202.0,5-10,"West Virginia,Georgia",2/18/2001,Rook,3.0,Tampa Bay Buccaneers / 3rd / 89th pick / 2024
56.0,Ben Stille,27.0,DL,3,0.0,296.0,6-4,Nebraska,11/12/1997,2,1.0,
37.0,Tavierre Thomas,28.0,CB,17,0.0,205.0,5-10,Ferris St.,3/11/1996,6,1.0,
83.0,Cody Thompson,28.0,WR,1,0.0,205.0,6-2,Toledo,1/11/1996,3,0.0,
2.0,Kyle Trask,26.0,QB,4,0.0,236.0,6-5,Florida,3/6/1998,2,0.0,Tampa Bay Buccaneers / 2nd / 64th pick / 2021
45.0,Zach Triner,33.0,LS,6,0.0,245.0,6-2,Assumption,1/30/1991,5,0.0,
9.0,Joe Tryon-Shoyinka,25.0,LOLB,15,11.0,260.0,6-5,Washington,4/30/1999,3,5.0,Tampa Bay Buccaneers / 1st / 32nd pick / 2021
44.0,Sean Tucker,23.0,RB,17,0.0,205.0,5-10,Syracuse,10/25/2001,1,3.0,
50.0,Vita Vea,29.0,NT,16,16.0,347.0,6-4,Washington,2/5/1995,6,11.0,Tampa Bay Buccaneers / 1st / 12th pick / 2018
58.0,Markees Watts,25.0,OLB,5,0.0,240.0,6-1,Charlotte,12/7/1999,1,0.0,
1.0,Rachaad White,25.0,RB,16,15.0,214.0,6-0,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,2,8.0,Tampa Bay Buccaneers / 3rd / 91st pick / 2022
3.0,Jordan Whitehead,27.0,FS,12,12.0,198.0,5-10,Pittsburgh,3/18/1997,6,4.0,Tampa Bay Buccaneers / 4th / 117th pick / 2018
30.0,D.J. Williams,24.0,RB,1,0.0,225.0,6-0,"Auburn,Florida St.,Arizona",11/15/2000,Rook,0.0,
31.0,Antoine Winfield Jr.,26.0,SS,9,9.0,203.0,5-9,Minnesota,8/16/1998,4,4.0,Tampa Bay Buccaneers / 2nd / 45th pick / 2020
78.0,Tristan Wirfs,25.0,LT,16,16.0,320.0,6-5,Iowa,1/24/1999,4,17.0,Tampa Bay Buccaneers / 1st / 13th pick / 2020
,Team Total,26.1,,17,,238.4,6-1.9,,,3.0,,
