No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
58.0,Julian Okwara,27.0,OLB,13,1.0,250.0,6-4,Notre Dame,12/27/1997,4,1.0,Detroit Lions / 3rd / 67th pick / 2020
10.0,Michael Palardy,32.0,P,4,0.0,200.0,5-11,Tennessee,7/6/1992,8,0.0,
44.0,Owen Pappoe,24.0,LB,16,1.0,230.0,6-0,Auburn,9/29/2000,1,1.0,Arizona Cardinals / 5th / 168th pick / 2023
0.0,Zach Pascal,30.0,WR,17,0.0,219.0,6-2,Old Dominion,12/18/1994,6,0.0,
5.0,Matt Prater,40.0,K,4,0.0,201.0,5-10,Central Florida,8/10/1984,17,1.0,
87.0,Tip Reiman,23.0,TE,17,9.0,271.0,6-5,Illinois,9/17/2001,Rook,0.0,Arizona Cardinals / 3rd / 82nd pick / 2024
56.0,Darius Robinson,23.0,DL,6,0.0,285.0,6-5,Missouri,9/13/2001,Rook,0.0,Arizona Cardinals / 1st / 27th pick / 2024
38.0,Chad Ryland,25.0,K,13,0.0,195.0,6-0,"Eastern Michigan,Maryland",10/15/1999,1,3.0,New England Patriots / 4th / 112th pick / 2023
90.0,Ben Stille,27.0,DL,3,0.0,296.0,6-4,Nebraska,11/12/1997,2,0.0,
55.0,Dante Stills,25.0,DT,16,10.0,300.0,6-4,West Virginia,12/14/1999,1,5.0,Arizona Cardinals / 6th / 213th pick / 2023
42.0,Dadrion Taylor-Demerson,23.0,S,17,2.0,197.0,5-10,Texas Tech,1/20/2001,Rook,1.0,Arizona Cardinals / 4th / 104th pick / 2024
24.0,Starling Thomas,24.0,RCB,17,15.0,194.0,5-10,Ala-Birmingham,1/25/2000,1,5.0,
54.0,Xavier Thomas,25.0,OLB,14,0.0,250.0,6-2,Clemson,12/20/1999,Rook,1.0,Arizona Cardinals / 5th / 138th pick / 2024
34.0,Jalen Thompson,26.0,SS,15,15.0,190.0,5-11,Washington St.,7/18/1998,5,5.0,Arizona Cardinals / 5th / 1st pick / 2019 Supp
95.0,Khyiris Tonga,28.0,DL,13,1.0,335.0,6-2,BYU,7/7/1996,3,1.0,Chicago Bears / 7th / 250th pick / 2021
15.0,Clayton Tune,25.0,QB,6,0.0,220.0,6-3,Houston,3/23/1999,1,0.0,Arizona Cardinals / 5th / 139th pick / 2023
81.0,Travis Vokolek,26.0,TE,1,0.0,260.0,6-6,"Rutgers,Nebraska",6/4/1998,1,0.0,
89.0,Xavier Weaver,24.0,WR,2,0.0,185.0,6-1,"South Florida,Colorado",10/12/2000,Rook,0.0,
7.0,Kyzir White,28.0,RILB,17,17.0,234.0,6-2,West Virginia,3/24/1996,6,8.0,Los Angeles Chargers / 4th / 119th pick / 2018
21.0,Garrett Williams,23.0,LCB,16,11.0,192.0,5-10,Syracuse,6/1/2001,1,4.0,Arizona Cardinals / 3rd / 72nd pick / 2023
73.0,Jonah Williams,27.0,OL,6,6.0,312.0,6-5,Alabama,11/17/1997,4,3.0,Cincinnati Bengals / 1st / 11th pick / 2019
27.0,Divaad Wilson,24.0,CB,2,0.0,195.0,6-0,"Georgia,Central Florida",1/26/2000,1,0.0,
2.0,Mack Wilson,26.0,LILB,16,16.0,240.0,6-1,Alabama,2/14/1998,5,7.0,Cleveland Browns / 5th / 155th pick / 2019
14.0,Michael Wilson,24.0,WR,16,13.0,213.0,6-2,Stanford,2/23/2000,1,5.0,Arizona Cardinals / 3rd / 94th pick / 2023
,Team Total,26.5,,17,,247.8,6-1.7,,,3.5,,
