No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
77.0,Joshua Miles,28.0,T,1,0.0,318.0,6-5,Morgan St.,1/4/1996,5,0.0,Arizona Cardinals / 7th / 248th pick / 2019
25.0,Dante Miller,25.0,RB,2,0.0,200.0,5-9,"Columbia,South Carolina",5/14/1999,1,0.0,
53.0,Darius Muasau,23.0,LB,15,7.0,234.0,6-0,"Hawaii,UCLA",2/10/2001,Rook,4.0,New York Giants / 6th / 183rd pick / 2024
1.0,Malik Nabers,21.0,WR,15,13.0,200.0,6-0,LSU,7/28/2003,Rook,9.0,New York Giants / 1st / 6th pick / 2024
73.0,Evan Neal,24.0,T,9,7.0,340.0,6-7,Alabama,9/19/2000,2,3.0,New York Giants / 1st / 7th pick / 2022
31.0,Tyler Nubin,23.0,FS,13,13.0,210.0,6-2,Minnesota,6/14/2001,Rook,5.0,New York Giants / 2nd / 47th pick / 2024
93.0,Rakeem Nunez-Roches,31.0,LDE,15,15.0,305.0,6-2,Southern Miss,7/3/1993,9,7.0,Kansas City Chiefs / 6th / 217th pick / 2015
51.0,Azeez Ojulari,24.0,OLB,11,5.0,240.0,6-3,Georgia,6/16/2000,3,3.0,New York Giants / 2nd / 50th pick / 2021
58.0,Bobby Okereke,28.0,LILB,12,12.0,235.0,6-2,Stanford,7/29/1996,5,6.0,Indianapolis Colts / 3rd / 89th pick / 2019
22.0,Andru Phillips,23.0,CB,14,6.0,180.0,5-11,Kentucky,11/30/2001,Rook,3.0,New York Giants / 3rd / 70th pick / 2024
79.0,Tyre Phillips,27.0,T,3,1.0,330.0,6-5,"East Mississippi CC,Mississippi St.",1/29/1997,4,0.0,Baltimore Ravens / 3rd / 106th pick / 2020
27.0,Jason Pinnock,25.0,SS,16,16.0,200.0,6-0,Pittsburgh,6/30/1999,3,6.0,New York Jets / 5th / 175th pick / 2021
95.0,Jordon Riley,26.0,DL,13,5.0,315.0,6-5,"North Carolina,Garden City (KS),Nebraska,Oregon",5/19/1998,1,3.0,New York Giants / 7th / 243rd pick / 2023
17.0,Wan'Dale Robinson,23.0,WR,17,7.0,185.0,5-8,"Nebraska,Kentucky",1/5/2001,2,5.0,New York Giants / 2nd / 43rd pick / 2022
91.0,Casey Rogers,26.0,DL,2,0.0,305.0,6-5,"Nebraska,Oregon",12/18/1998,Rook,0.0,
76.0,Jon Runyan Jr.,27.0,LG,13,13.0,307.0,6-4,Michigan,8/8/1997,4,4.0,Green Bay Packers / 6th / 192nd pick / 2020
65.0,Austin Schlottmann,29.0,OL,1,0.0,300.0,6-6,TCU,9/18/1995,5,0.0,
61.0,John Michael Schmitz,25.0,C,15,15.0,320.0,6-4,Minnesota,3/19/1999,1,5.0,New York Giants / 2nd / 57th pick / 2023
33.0,Duke Shelley,28.0,CB,1,0.0,176.0,5-9,Kansas St.,10/8/1996,5,0.0,Chicago Bears / 6th / 205th pick / 2019
19.0,Isaiah Simmons,26.0,S,17,1.0,238.0,6-4,Clemson,7/26/1998,4,1.0,Arizona Cardinals / 1st / 8th pick / 2020
26.0,Devin Singletary,27.0,RB,15,5.0,203.0,5-7,Florida Atlantic,9/3/1997,5,3.0,Buffalo Bills / 3rd / 74th pick / 2019
86.0,Darius Slayton,27.0,WR,16,13.0,198.0,6-1,Auburn,1/12/1997,5,4.0,New York Giants / 5th / 171st pick / 2019
87.0,Ihmir Smith-Marsette,25.0,WR,15,0.0,185.0,6-1,Iowa,8/29/1999,3,1.0,Minnesota Vikings / 5th / 157th pick / 2021
64.0,Aaron Stinnie,30.0,G,16,3.0,312.0,6-3,James Madison,2/18/1994,6,2.0,
30.0,Greg Stroman,28.0,CB,4,1.0,180.0,5-11,Virginia Tech,3/8/1996,6,1.0,Washington Redskins / 7th / 241st pick / 2018
47.0,Ty Summers,29.0,LB,16,2.0,241.0,6-1,TCU,12/31/1995,5,2.0,Green Bay Packers / 7th / 226th pick / 2019
5.0,Kayvon Thibodeaux,24.0,ROLB,12,12.0,258.0,6-5,Oregon,12/15/2000,2,6.0,New York Giants / 1st / 5th pick / 2022
78.0,Andrew Thomas,25.0,LT,6,6.0,315.0,6-5,Georgia,1/22/1999,4,2.0,New York Giants / 1st / 4th pick / 2020
29.0,Tyrone Tracy Jr.,25.0,RB,17,12.0,210.0,5-11,"Iowa,Purdue",11/23/1999,Rook,6.0,New York Giants / 5th / 166th pick / 2024
74.0,Greg Van Roten,34.0,RG,17,17.0,295.0,6-4,Pennsylvania,2/26/1990,12,5.0,
96.0,Armon Watts,28.0,DT,5,0.0,307.0,6-5,Arkansas,7/22/1996,5,0.0,Minnesota Vikings / 6th / 190th pick / 2019
48.0,Benton Whitley,25.0,OLB,2,0.0,255.0,6-4,Holy Cross,2/12/1999,1,0.0,
33.0,Dee Williams,25.0,DB,1,0.0,190.0,5-10,"East Central CC (MS),Tennessee",12/6/1999,Rook,0.0,
39.0,Divaad Wilson,24.0,CB,3,0.0,195.0,6-0,"Georgia,Central Florida",1/26/2000,1,0.0,
,Team Total,26.4,,17,,242.9,6-2.2,,,3.3,,
